ward,precinct,total,Kirk W. Dillard,Kirk W. Dillard Percent,Bill Brady,Bill Brady Percent,Robert J. ''Bob'' Schillerstrom,Robert J. ''Bob'' Schillerstrom Percent,Adam Andrzejewski,Adam Andrzejewski Percent,Dan Proft,Dan Proft Percent,Jim Ryan,Jim Ryan Percent,Andy McKenna,Andy McKenna Percent,precinct_id
21,25,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21025
21,26,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21026
21,27,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,21027
21,28,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21028
21,29,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21029
21,30,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21030
21,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21031
21,32,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21032
21,33,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,21033
21,34,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21034
21,35,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,21035
21,36,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21036
21,37,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,21037
21,38,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,21038
21,39,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,21039
21,40,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21040
21,41,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21041
21,42,5,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,2,40.0,21042
21,43,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,21043
21,44,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,21044
21,45,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,21045
21,46,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,21046
21,47,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21047
21,48,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,21048
21,49,4,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,1,25.0,1,25.0,21049
21,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21050
21,51,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,21051
21,52,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21052
21,53,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,21053
21,54,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,21054
21,55,3,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,1,33.33,0,0.0,21055
21,56,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,21056
21,57,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21057
21,58,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,21058
21,59,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,21059
21,60,4,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,21060
21,61,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,21061
21,62,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21062
21,63,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21063
21,64,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21064
21,65,3,2,66.67,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,21065
21,66,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21066
21,67,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,21067
21,68,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,21068
21,69,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,21069
21,70,2,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,21070
21,71,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21071
21,72,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,21072
21,73,3,2,66.67,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,21073
21,74,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21074
22,1,4,0,0.0,1,25.0,1,25.0,0,0.0,0,0.0,2,50.0,0,0.0,22001
22,2,4,1,25.0,1,25.0,0,0.0,0,0.0,0,0.0,1,25.0,1,25.0,22002
22,3,6,1,16.67,0,0.0,0,0.0,1,16.67,0,0.0,2,33.33,2,33.33,22003
22,4,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,22004
22,5,4,2,50.0,0,0.0,1,25.0,0,0.0,0,0.0,1,25.0,0,0.0,22005
22,6,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,22006
22,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22007
22,8,6,1,16.67,1,16.67,0,0.0,1,16.67,0,0.0,3,50.0,0,0.0,22008
22,9,3,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,22009
22,10,9,0,0.0,1,11.11,1,11.11,0,0.0,2,22.22,1,11.11,4,44.44,22010
22,11,4,0,0.0,2,50.0,0,0.0,0,0.0,1,25.0,1,25.0,0,0.0,22011
22,12,8,1,12.5,1,12.5,1,12.5,0,0.0,0,0.0,1,12.5,4,50.0,22012
22,13,6,0,0.0,1,16.67,0,0.0,1,16.67,0,0.0,3,50.0,1,16.67,22013
22,14,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22014
22,15,3,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,2,66.67,0,0.0,22015
22,16,6,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,3,50.0,1,16.67,22016
22,17,7,2,28.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,71.43,22017
22,18,6,0,0.0,0,0.0,1,16.67,1,16.67,0,0.0,2,33.33,2,33.33,22018
22,19,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,22019
22,20,4,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,22020
22,21,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22021
22,22,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,22022
22,23,3,1,33.33,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,22023
22,24,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22024
22,25,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22025
22,26,3,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,22026
22,27,4,1,25.0,0,0.0,0,0.0,0,0.0,1,25.0,2,50.0,0,0.0,22027
22,28,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,22028
22,29,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,22029
23,1,30,3,10.0,1,3.33,0,0.0,14,46.67,2,6.67,3,10.0,7,23.33,23001
23,2,17,5,29.41,1,5.88,0,0.0,6,35.29,2,11.76,1,5.88,2,11.76,23002
23,3,24,5,20.83,2,8.33,0,0.0,4,16.67,4,16.67,7,29.17,2,8.33,23003
23,4,21,2,9.52,0,0.0,0,0.0,8,38.1,0,0.0,7,33.33,4,19.05,23004
23,5,10,2,20.0,0,0.0,0,0.0,4,40.0,1,10.0,1,10.0,2,20.0,23005
23,6,27,6,22.22,0,0.0,0,0.0,14,51.85,1,3.7,2,7.41,4,14.81,23006
23,7,31,1,3.23,2,6.45,1,3.23,14,45.16,4,12.9,2,6.45,7,22.58,23007
23,8,27,0,0.0,0,0.0,0,0.0,14,51.85,3,11.11,5,18.52,5,18.52,23008
23,9,12,1,8.33,1,8.33,0,0.0,8,66.67,0,0.0,0,0.0,2,16.67,23009
23,10,17,1,5.88,1,5.88,0,0.0,3,17.65,4,23.53,4,23.53,4,23.53,23010
23,11,29,2,6.9,3,10.34,1,3.45,12,41.38,1,3.45,3,10.34,7,24.14,23011
23,12,33,3,9.09,3,9.09,0,0.0,13,39.39,2,6.06,5,15.15,7,21.21,23012
23,13,28,7,25.0,2,7.14,0,0.0,6,21.43,1,3.57,8,28.57,4,14.29,23013
23,14,27,2,7.41,2,7.41,0,0.0,6,22.22,4,14.81,6,22.22,7,25.93,23014
23,15,36,3,8.33,1,2.78,0,0.0,13,36.11,2,5.56,8,22.22,9,25.0,23015
23,16,21,8,38.1,0,0.0,0,0.0,5,23.81,1,4.76,5,23.81,2,9.52,23016
23,17,39,6,15.38,2,5.13,1,2.56,14,35.9,2,5.13,9,23.08,5,12.82,23017
23,18,23,7,30.43,3,13.04,0,0.0,7,30.43,2,8.7,0,0.0,4,17.39,23018
23,19,32,1,3.13,1,3.13,0,0.0,10,31.25,9,28.13,6,18.75,5,15.63,23019
23,20,15,1,6.67,0,0.0,0,0.0,9,60.0,2,13.33,3,20.0,0,0.0,23020
23,21,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23021
23,22,25,4,16.0,0,0.0,0,0.0,12,48.0,2,8.0,5,20.0,2,8.0,23022
23,23,27,6,22.22,1,3.7,0,0.0,5,18.52,1,3.7,8,29.63,6,22.22,23023
23,24,10,5,50.0,1,10.0,0,0.0,2,20.0,1,10.0,1,10.0,0,0.0,23024
23,25,9,2,22.22,0,0.0,0,0.0,3,33.33,2,22.22,1,11.11,1,11.11,23025
23,26,40,4,10.0,1,2.5,0,0.0,22,55.0,5,12.5,5,12.5,3,7.5,23026
23,27,25,2,8.0,0,0.0,0,0.0,10,40.0,1,4.0,9,36.0,3,12.0,23027
23,28,29,6,20.69,1,3.45,0,0.0,7,24.14,2,6.9,9,31.03,4,13.79,23028
23,29,9,0,0.0,0,0.0,0,0.0,3,33.33,2,22.22,3,33.33,1,11.11,23029
23,30,23,1,4.35,1,4.35,0,0.0,12,52.17,4,17.39,3,13.04,2,8.7,23030
23,31,13,2,15.38,0,0.0,0,0.0,2,15.38,4,30.77,5,38.46,0,0.0,23031
23,32,8,2,25.0,1,12.5,0,0.0,3,37.5,0,0.0,1,12.5,1,12.5,23032
23,33,21,1,4.76,0,0.0,0,0.0,12,57.14,0,0.0,3,14.29,5,23.81,23033
23,34,11,0,0.0,2,18.18,0,0.0,7,63.64,0,0.0,2,18.18,0,0.0,23034
23,35,4,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,3,75.0,0,0.0,23035
23,36,31,6,19.35,1,3.23,0,0.0,4,12.9,8,25.81,8,25.81,4,12.9,23036
23,37,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23037
23,38,17,1,5.88,0,0.0,0,0.0,7,41.18,1,5.88,4,23.53,4,23.53,23038
23,39,30,6,20.0,0,0.0,1,3.33,10,33.33,1,3.33,6,20.0,6,20.0,23039
23,40,40,4,10.0,1,2.5,0,0.0,14,35.0,2,5.0,6,15.0,13,32.5,23040
23,41,23,1,4.35,0,0.0,0,0.0,12,52.17,3,13.04,4,17.39,3,13.04,23041
23,42,22,3,13.64,0,0.0,0,0.0,7,31.82,3,13.64,5,22.73,4,18.18,23042
23,43,41,7,17.07,1,2.44,0,0.0,16,39.02,5,12.2,3,7.32,9,21.95,23043
23,44,14,3,21.43,0,0.0,0,0.0,5,35.71,0,0.0,2,14.29,4,28.57,23044
23,45,34,10,29.41,0,0.0,1,2.94,10,29.41,0,0.0,5,14.71,8,23.53,23045
23,46,22,1,4.55,0,0.0,0,0.0,7,31.82,2,9.09,7,31.82,5,22.73,23046
23,47,40,5,12.5,5,12.5,0,0.0,13,32.5,4,10.0,8,20.0,5,12.5,23047
23,48,15,1,6.67,0,0.0,0,0.0,6,40.0,1,6.67,2,13.33,5,33.33,23048
23,49,26,3,11.54,3,11.54,0,0.0,5,19.23,6,23.08,4,15.38,5,19.23,23049
23,50,10,0,0.0,0,0.0,0,0.0,3,30.0,1,10.0,4,40.0,2,20.0,23050
23,51,11,1,9.09,0,0.0,0,0.0,9,81.82,0,0.0,1,9.09,0,0.0,23051
23,52,36,8,22.22,0,0.0,0,0.0,9,25.0,3,8.33,9,25.0,7,19.44,23052
23,53,6,0,0.0,0,0.0,0,0.0,1,16.67,3,50.0,0,0.0,2,33.33,23053
23,54,40,4,10.0,0,0.0,1,2.5,15,37.5,0,0.0,12,30.0,8,20.0,23054
24,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24001
24,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24002
24,3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,24003
24,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24004
24,5,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,24005
24,6,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24006
24,7,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,24007
24,8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24008
24,9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,24009
24,10,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,24010
24,11,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24011
24,12,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24012
24,13,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24013
24,14,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,24014
24,15,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24015
24,16,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24016
24,17,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24017
24,18,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24018
24,19,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,24019
24,20,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,24020
24,21,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24021
24,22,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,24022
24,23,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24023
24,24,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,24024
24,25,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,24025
24,26,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24026
24,27,5,0,0.0,2,40.0,0,0.0,1,20.0,0,0.0,1,20.0,1,20.0,24027
24,28,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,24028
24,29,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,24029
24,30,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,24030
24,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24031
24,32,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24032
24,33,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,24033
24,34,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24034
24,35,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,24035
24,36,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,24036
24,37,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24037
24,38,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24038
24,39,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24039
24,40,3,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,24040
24,41,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,24041
24,42,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24042
24,43,2,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24043
24,44,6,1,16.67,0,0.0,0,0.0,1,16.67,1,16.67,2,33.33,1,16.67,24044
24,45,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24045
24,46,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24046
24,47,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24047
24,48,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24048
24,49,3,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24049
24,50,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,24050
24,51,2,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24051
24,52,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24052
24,53,5,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,4,80.0,0,0.0,24053
24,54,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,24054
24,55,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24055
24,56,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24056
25,1,9,1,11.11,2,22.22,0,0.0,2,22.22,0,0.0,2,22.22,2,22.22,25001
25,2,6,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,2,33.33,3,50.0,25002
25,3,21,2,9.52,0,0.0,0,0.0,6,28.57,2,9.52,4,19.05,7,33.33,25003
25,4,17,4,23.53,2,11.76,0,0.0,2,11.76,2,11.76,5,29.41,2,11.76,25004
25,5,11,1,9.09,1,9.09,0,0.0,3,27.27,1,9.09,3,27.27,2,18.18,25005
25,6,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,25006
25,7,5,1,20.0,0,0.0,0,0.0,1,20.0,0,0.0,3,60.0,0,0.0,25007
25,8,4,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,25008
25,9,7,2,28.57,1,14.29,0,0.0,2,28.57,2,28.57,0,0.0,0,0.0,25009
25,10,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,25010
25,11,10,1,10.0,1,10.0,0,0.0,0,0.0,0,0.0,5,50.0,3,30.0,25011
25,12,10,2,20.0,0,0.0,1,10.0,3,30.0,0,0.0,2,20.0,2,20.0,25012
25,13,2,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,25013
25,14,14,3,21.43,1,7.14,0,0.0,3,21.43,1,7.14,3,21.43,3,21.43,25014
25,15,7,4,57.14,0,0.0,0,0.0,0,0.0,1,14.29,1,14.29,1,14.29,25015
25,16,12,1,8.33,2,16.67,0,0.0,2,16.67,0,0.0,3,25.0,4,33.33,25016
25,17,16,2,12.5,2,12.5,0,0.0,4,25.0,1,6.25,2,12.5,5,31.25,25017
25,18,5,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,4,80.0,0,0.0,25018
25,19,6,1,16.67,4,66.67,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,25019
25,20,10,0,0.0,1,10.0,0,0.0,2,20.0,0,0.0,5,50.0,2,20.0,25020
25,21,24,8,33.33,0,0.0,1,4.17,3,12.5,3,12.5,4,16.67,5,20.83,25021
25,22,6,1,16.67,0,0.0,0,0.0,1,16.67,0,0.0,2,33.33,2,33.33,25022
25,23,7,1,14.29,1,14.29,1,14.29,2,28.57,0,0.0,0,0.0,2,28.57,25023
25,24,5,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,2,40.0,2,40.0,25024
25,25,9,1,11.11,2,22.22,0,0.0,0,0.0,0,0.0,6,66.67,0,0.0,25025
25,26,14,0,0.0,0,0.0,0,0.0,3,21.43,2,14.29,4,28.57,5,35.71,25026
25,27,11,3,27.27,1,9.09,0,0.0,1,9.09,0,0.0,0,0.0,6,54.55,25027
25,28,19,1,5.26,3,15.79,0,0.0,2,10.53,1,5.26,4,21.05,8,42.11,25028
25,29,23,0,0.0,0,0.0,0,0.0,6,26.09,2,8.7,9,39.13,6,26.09,25029
25,30,9,1,11.11,1,11.11,0,0.0,1,11.11,0,0.0,4,44.44,2,22.22,25030
25,31,6,2,33.33,0,0.0,0,0.0,0,0.0,0,0.0,3,50.0,1,16.67,25031
26,1,7,1,14.29,0,0.0,0,0.0,3,42.86,0,0.0,3,42.86,0,0.0,26001
26,2,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26002
26,3,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,26003
26,4,5,1,20.0,0,0.0,0,0.0,1,20.0,0,0.0,3,60.0,0,0.0,26004
26,5,3,2,66.67,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,26005
26,6,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,26006
26,7,13,2,15.38,0,0.0,0,0.0,5,38.46,1,7.69,2,15.38,3,23.08,26007
26,8,6,1,16.67,1,16.67,0,0.0,1,16.67,0,0.0,2,33.33,1,16.67,26008
26,9,3,1,33.33,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,26009
26,10,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,26010
26,11,4,1,25.0,1,25.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,26011
26,12,5,1,20.0,2,40.0,0,0.0,0,0.0,0,0.0,2,40.0,0,0.0,26012
26,13,4,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,2,50.0,1,25.0,26013
26,14,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,26014
26,15,6,1,16.67,0,0.0,0,0.0,3,50.0,0,0.0,1,16.67,1,16.67,26015
26,16,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26016
26,17,32,18,56.25,3,9.38,0,0.0,3,9.38,1,3.13,5,15.63,2,6.25,26017
26,18,4,0,0.0,0,0.0,1,25.0,1,25.0,0,0.0,0,0.0,2,50.0,26018
26,19,19,5,26.32,0,0.0,0,0.0,5,26.32,1,5.26,6,31.58,2,10.53,26019
26,20,6,2,33.33,0,0.0,0,0.0,0,0.0,0,0.0,3,50.0,1,16.67,26020
26,21,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,26021
26,22,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,26022
26,23,9,1,11.11,1,11.11,0,0.0,2,22.22,0,0.0,3,33.33,2,22.22,26023
26,24,5,0,0.0,0,0.0,0,0.0,2,40.0,1,20.0,2,40.0,0,0.0,26024
26,25,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,26025
26,26,3,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,26026
26,27,4,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,2,50.0,1,25.0,26027
26,28,5,1,20.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,3,60.0,26028
26,29,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26029
26,30,7,0,0.0,1,14.29,0,0.0,3,42.86,1,14.29,1,14.29,1,14.29,26030
26,31,4,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,26031
26,32,17,2,11.76,1,5.88,0,0.0,3,17.65,1,5.88,5,29.41,5,29.41,26032
26,33,24,16,66.67,1,4.17,0,0.0,2,8.33,1,4.17,3,12.5,1,4.17,26033
26,34,5,1,20.0,0,0.0,0,0.0,4,80.0,0,0.0,0,0.0,0,0.0,26034
26,35,12,2,16.67,1,8.33,0,0.0,1,8.33,0,0.0,2,16.67,6,50.0,26035
26,36,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,26036
26,37,6,0,0.0,2,33.33,1,16.67,1,16.67,0,0.0,1,16.67,1,16.67,26037
26,38,3,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,2,66.67,26038
26,39,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26039
26,40,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,26040
26,41,5,0,0.0,1,20.0,0,0.0,1,20.0,1,20.0,2,40.0,0,0.0,26041
26,42,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26042
26,43,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,26043
26,44,4,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,2,50.0,1,25.0,26044
26,45,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,26045
26,46,38,4,10.53,0,0.0,1,2.63,2,5.26,7,18.42,9,23.68,15,39.47,26046
26,47,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,26047
26,48,7,1,14.29,1,14.29,0,0.0,0,0.0,0,0.0,3,42.86,2,28.57,26048
26,49,6,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,2,33.33,2,33.33,26049
26,50,4,0,0.0,0,0.0,0,0.0,3,75.0,0,0.0,1,25.0,0,0.0,26050
