ward,precinct,total,CARL HAWKINSON,CARL HAWKINSON Percent,JACK J. McINERNEY,JACK J. McINERNEY Percent,CHARLES G. OWENS,CHARLES G. OWENS Percent,WILLIAM A. O'CONNOR,WILLIAM A. O'CONNOR Percent,precinct_id
24,41,2,0,0.0,1,50.0,1,50.0,0,0.0,24041
24,42,1,0,0.0,0,0.0,0,0.0,1,100.0,24042
24,43,1,0,0.0,0,0.0,0,0.0,1,100.0,24043
24,44,1,0,0.0,0,0.0,0,0.0,1,100.0,24044
24,45,0,0,0.0,0,0.0,0,0.0,0,0.0,24045
24,46,0,0,0.0,0,0.0,0,0.0,0,0.0,24046
24,47,0,0,0.0,0,0.0,0,0.0,0,0.0,24047
24,48,1,0,0.0,1,100.0,0,0.0,0,0.0,24048
24,49,0,0,0.0,0,0.0,0,0.0,0,0.0,24049
24,50,2,1,50.0,0,0.0,0,0.0,1,50.0,24050
24,51,9,3,33.33,2,22.22,3,33.33,1,11.11,24051
24,52,1,0,0.0,0,0.0,0,0.0,1,100.0,24052
24,53,0,0,0.0,0,0.0,0,0.0,0,0.0,24053
25,1,8,1,12.5,4,50.0,0,0.0,3,37.5,25001
25,2,14,4,28.57,0,0.0,2,14.29,8,57.14,25002
25,3,7,4,57.14,2,28.57,0,0.0,1,14.29,25003
25,4,14,7,50.0,1,7.14,1,7.14,5,35.71,25004
25,5,19,5,26.32,7,36.84,0,0.0,7,36.84,25005
25,6,13,4,30.77,1,7.69,1,7.69,7,53.85,25006
25,7,8,0,0.0,2,25.0,3,37.5,3,37.5,25007
25,8,4,2,50.0,0,0.0,1,25.0,1,25.0,25008
25,9,11,3,27.27,1,9.09,2,18.18,5,45.45,25009
25,10,1,0,0.0,0,0.0,0,0.0,1,100.0,25010
25,11,7,2,28.57,0,0.0,0,0.0,5,71.43,25011
25,12,5,2,40.0,0,0.0,0,0.0,3,60.0,25012
25,13,6,3,50.0,0,0.0,0,0.0,3,50.0,25013
25,14,11,3,27.27,3,27.27,1,9.09,4,36.36,25014
25,15,7,2,28.57,0,0.0,0,0.0,5,71.43,25015
25,16,15,6,40.0,1,6.67,4,26.67,4,26.67,25016
25,17,10,4,40.0,0,0.0,3,30.0,3,30.0,25017
25,18,12,8,66.67,0,0.0,1,8.33,3,25.0,25018
25,19,3,1,33.33,0,0.0,1,33.33,1,33.33,25019
25,20,6,0,0.0,0,0.0,1,16.67,5,83.33,25020
25,21,12,5,41.67,2,16.67,0,0.0,5,41.67,25021
25,22,9,4,44.44,0,0.0,2,22.22,3,33.33,25022
25,23,4,2,50.0,0,0.0,0,0.0,2,50.0,25023
25,24,11,5,45.45,3,27.27,1,9.09,2,18.18,25024
26,1,12,5,41.67,2,16.67,1,8.33,4,33.33,26001
26,2,2,0,0.0,0,0.0,0,0.0,2,100.0,26002
26,3,1,0,0.0,0,0.0,0,0.0,1,100.0,26003
26,4,4,2,50.0,0,0.0,0,0.0,2,50.0,26004
26,5,1,1,100.0,0,0.0,0,0.0,0,0.0,26005
26,6,9,2,22.22,3,33.33,2,22.22,2,22.22,26006
26,7,6,3,50.0,0,0.0,0,0.0,3,50.0,26007
26,8,23,8,34.78,4,17.39,1,4.35,10,43.48,26008
26,9,6,2,33.33,1,16.67,0,0.0,3,50.0,26009
26,10,4,1,25.0,0,0.0,2,50.0,1,25.0,26010
26,11,4,0,0.0,1,25.0,2,50.0,1,25.0,26011
26,12,8,4,50.0,2,25.0,0,0.0,2,25.0,26012
26,13,8,3,37.5,1,12.5,1,12.5,3,37.5,26013
26,14,8,2,25.0,1,12.5,0,0.0,5,62.5,26014
26,15,5,3,60.0,0,0.0,2,40.0,0,0.0,26015
26,16,2,2,100.0,0,0.0,0,0.0,0,0.0,26016
26,17,5,1,20.0,0,0.0,1,20.0,3,60.0,26017
26,18,8,3,37.5,0,0.0,2,25.0,3,37.5,26018
26,19,14,3,21.43,0,0.0,3,21.43,8,57.14,26019
26,20,6,2,33.33,1,16.67,3,50.0,0,0.0,26020
26,21,6,3,50.0,0,0.0,1,16.67,2,33.33,26021
26,22,0,0,0.0,0,0.0,0,0.0,0,0.0,26022
26,23,14,4,28.57,1,7.14,2,14.29,7,50.0,26023
26,24,11,4,36.36,3,27.27,2,18.18,2,18.18,26024
26,25,5,4,80.0,0,0.0,0,0.0,1,20.0,26025
26,26,8,1,12.5,3,37.5,3,37.5,1,12.5,26026
26,27,4,1,25.0,1,25.0,0,0.0,2,50.0,26027
26,28,13,5,38.46,2,15.38,1,7.69,5,38.46,26028
26,29,4,3,75.0,0,0.0,0,0.0,1,25.0,26029
26,30,13,6,46.15,1,7.69,0,0.0,6,46.15,26030
26,31,7,3,42.86,1,14.29,0,0.0,3,42.86,26031
26,32,19,10,52.63,2,10.53,1,5.26,6,31.58,26032
26,33,10,3,30.0,2,20.0,2,20.0,3,30.0,26033
26,34,9,5,55.56,1,11.11,1,11.11,2,22.22,26034
26,35,5,0,0.0,1,20.0,1,20.0,3,60.0,26035
26,36,11,2,18.18,1,9.09,2,18.18,6,54.55,26036
26,37,13,5,38.46,0,0.0,1,7.69,7,53.85,26037
26,38,12,4,33.33,5,41.67,0,0.0,3,25.0,26038
27,1,18,6,33.33,4,22.22,3,16.67,5,27.78,27001
27,2,1,0,0.0,0,0.0,0,0.0,1,100.0,27002
27,3,0,0,0.0,0,0.0,0,0.0,0,0.0,27003
27,4,3,0,0.0,1,33.33,0,0.0,2,66.67,27004
27,5,14,7,50.0,2,14.29,1,7.14,4,28.57,27005
27,6,2,1,50.0,0,0.0,1,50.0,0,0.0,27006
27,7,18,8,44.44,2,11.11,1,5.56,7,38.89,27007
27,8,0,0,0.0,0,0.0,0,0.0,0,0.0,27008
27,9,9,3,33.33,1,11.11,0,0.0,5,55.56,27009
27,10,5,2,40.0,2,40.0,0,0.0,1,20.0,27010
27,11,2,0,0.0,1,50.0,0,0.0,1,50.0,27011
27,12,1,0,0.0,0,0.0,0,0.0,1,100.0,27012
27,13,37,11,29.73,4,10.81,2,5.41,20,54.05,27013
27,14,0,0,0.0,0,0.0,0,0.0,0,0.0,27014
27,15,2,2,100.0,0,0.0,0,0.0,0,0.0,27015
27,16,16,6,37.5,4,25.0,0,0.0,6,37.5,27016
27,17,7,3,42.86,3,42.86,0,0.0,1,14.29,27017
27,18,9,4,44.44,1,11.11,1,11.11,3,33.33,27018
27,19,1,0,0.0,0,0.0,0,0.0,1,100.0,27019
27,20,6,3,50.0,2,33.33,0,0.0,1,16.67,27020
27,21,0,0,0.0,0,0.0,0,0.0,0,0.0,27021
27,22,0,0,0.0,0,0.0,0,0.0,0,0.0,27022
27,23,4,1,25.0,1,25.0,0,0.0,2,50.0,27023
27,24,1,1,100.0,0,0.0,0,0.0,0,0.0,27024
27,25,2,1,50.0,1,50.0,0,0.0,0,0.0,27025
27,26,1,0,0.0,0,0.0,1,100.0,0,0.0,27026
27,27,1,0,0.0,0,0.0,0,0.0,1,100.0,27027
27,28,21,9,42.86,2,9.52,2,9.52,8,38.1,27028
27,29,2,1,50.0,0,0.0,1,50.0,0,0.0,27029
27,30,3,2,66.67,0,0.0,1,33.33,0,0.0,27030
27,31,0,0,0.0,0,0.0,0,0.0,0,0.0,27031
27,32,17,2,11.76,1,5.88,3,17.65,11,64.71,27032
27,33,5,1,20.0,0,0.0,1,20.0,3,60.0,27033
27,34,0,0,0.0,0,0.0,0,0.0,0,0.0,27034
27,35,11,3,27.27,2,18.18,1,9.09,5,45.45,27035
27,36,3,1,33.33,1,33.33,0,0.0,1,33.33,27036
27,37,22,3,13.64,3,13.64,2,9.09,14,63.64,27037
27,38,24,10,41.67,3,12.5,1,4.17,10,41.67,27038
27,39,1,1,100.0,0,0.0,0,0.0,0,0.0,27039
27,40,0,0,0.0,0,0.0,0,0.0,0,0.0,27040
27,41,69,23,33.33,9,13.04,8,11.59,29,42.03,27041
27,42,13,7,53.85,1,7.69,1,7.69,4,30.77,27042
27,43,1,1,100.0,0,0.0,0,0.0,0,0.0,27043
27,44,0,0,0.0,0,0.0,0,0.0,0,0.0,27044
27,45,1,0,0.0,0,0.0,0,0.0,1,100.0,27045
27,46,1,0,0.0,0,0.0,1,100.0,0,0.0,27046
27,47,1,1,100.0,0,0.0,0,0.0,0,0.0,27047
27,48,0,0,0.0,0,0.0,0,0.0,0,0.0,27048
27,49,0,0,0.0,0,0.0,0,0.0,0,0.0,27049
27,50,30,11,36.67,6,20.0,3,10.0,10,33.33,27050
27,51,0,0,0.0,0,0.0,0,0.0,0,0.0,27051
27,52,1,0,0.0,0,0.0,0,0.0,1,100.0,27052
27,53,49,21,42.86,4,8.16,3,6.12,21,42.86,27053
27,54,18,6,33.33,1,5.56,1,5.56,10,55.56,27054
27,55,9,5,55.56,0,0.0,0,0.0,4,44.44,27055
27,56,26,14,53.85,1,3.85,2,7.69,9,34.62,27056
27,57,11,2,18.18,2,18.18,0,0.0,7,63.64,27057
27,58,32,10,31.25,10,31.25,1,3.13,11,34.38,27058
27,59,2,0,0.0,1,50.0,0,0.0,1,50.0,27059
28,1,1,0,0.0,0,0.0,0,0.0,1,100.0,28001
28,2,0,0,0.0,0,0.0,0,0.0,0,0.0,28002
28,3,0,0,0.0,0,0.0,0,0.0,0,0.0,28003
28,4,1,0,0.0,1,100.0,0,0.0,0,0.0,28004
28,5,0,0,0.0,0,0.0,0,0.0,0,0.0,28005
28,6,0,0,0.0,0,0.0,0,0.0,0,0.0,28006
28,7,5,2,40.0,1,20.0,0,0.0,2,40.0,28007
28,8,0,0,0.0,0,0.0,0,0.0,0,0.0,28008
28,9,0,0,0.0,0,0.0,0,0.0,0,0.0,28009
28,10,0,0,0.0,0,0.0,0,0.0,0,0.0,28010
28,11,2,0,0.0,2,100.0,0,0.0,0,0.0,28011
28,12,2,0,0.0,1,50.0,1,50.0,0,0.0,28012
28,13,0,0,0.0,0,0.0,0,0.0,0,0.0,28013
28,14,3,1,33.33,0,0.0,1,33.33,1,33.33,28014
28,15,0,0,0.0,0,0.0,0,0.0,0,0.0,28015
28,16,1,0,0.0,0,0.0,1,100.0,0,0.0,28016
28,17,0,0,0.0,0,0.0,0,0.0,0,0.0,28017
28,18,0,0,0.0,0,0.0,0,0.0,0,0.0,28018
28,19,0,0,0.0,0,0.0,0,0.0,0,0.0,28019
28,20,0,0,0.0,0,0.0,0,0.0,0,0.0,28020
28,21,0,0,0.0,0,0.0,0,0.0,0,0.0,28021
28,22,2,0,0.0,0,0.0,0,0.0,2,100.0,28022
28,23,2,1,50.0,0,0.0,0,0.0,1,50.0,28023
28,24,0,0,0.0,0,0.0,0,0.0,0,0.0,28024
28,25,0,0,0.0,0,0.0,0,0.0,0,0.0,28025
28,26,0,0,0.0,0,0.0,0,0.0,0,0.0,28026
28,27,0,0,0.0,0,0.0,0,0.0,0,0.0,28027
28,28,1,0,0.0,0,0.0,0,0.0,1,100.0,28028
28,29,1,1,100.0,0,0.0,0,0.0,0,0.0,28029
28,30,2,1,50.0,0,0.0,1,50.0,0,0.0,28030
28,31,2,0,0.0,2,100.0,0,0.0,0,0.0,28031
28,32,3,0,0.0,1,33.33,0,0.0,2,66.67,28032
28,33,0,0,0.0,0,0.0,0,0.0,0,0.0,28033
28,34,0,0,0.0,0,0.0,0,0.0,0,0.0,28034
28,35,0,0,0.0,0,0.0,0,0.0,0,0.0,28035
28,36,1,0,0.0,0,0.0,0,0.0,1,100.0,28036
28,37,1,0,0.0,0,0.0,0,0.0,1,100.0,28037
28,38,1,0,0.0,0,0.0,0,0.0,1,100.0,28038
28,39,0,0,0.0,0,0.0,0,0.0,0,0.0,28039
28,40,2,1,50.0,0,0.0,0,0.0,1,50.0,28040
28,41,1,0,0.0,0,0.0,1,100.0,0,0.0,28041
28,42,0,0,0.0,0,0.0,0,0.0,0,0.0,28042
28,43,0,0,0.0,0,0.0,0,0.0,0,0.0,28043
28,44,4,1,25.0,0,0.0,2,50.0,1,25.0,28044
28,45,0,0,0.0,0,0.0,0,0.0,0,0.0,28045
28,46,2,0,0.0,0,0.0,2,100.0,0,0.0,28046
28,47,9,0,0.0,6,66.67,0,0.0,3,33.33,28047
28,48,0,0,0.0,0,0.0,0,0.0,0,0.0,28048
28,49,3,1,33.33,0,0.0,1,33.33,1,33.33,28049
28,50,0,0,0.0,0,0.0,0,0.0,0,0.0,28050
28,51,1,0,0.0,0,0.0,0,0.0,1,100.0,28051
28,52,0,0,0.0,0,0.0,0,0.0,0,0.0,28052
28,53,2,0,0.0,0,0.0,2,100.0,0,0.0,28053
28,54,0,0,0.0,0,0.0,0,0.0,0,0.0,28054
28,55,0,0,0.0,0,0.0,0,0.0,0,0.0,28055
28,56,2,1,50.0,0,0.0,1,50.0,0,0.0,28056
28,57,3,0,0.0,1,33.33,0,0.0,2,66.67,28057
28,58,0,0,0.0,0,0.0,0,0.0,0,0.0,28058
28,59,1,1,100.0,0,0.0,0,0.0,0,0.0,28059
28,60,1,0,0.0,0,0.0,0,0.0,1,100.0,28060
28,61,0,0,0.0,0,0.0,0,0.0,0,0.0,28061
29,1,2,1,50.0,0,0.0,0,0.0,1,50.0,29001
29,2,8,1,12.5,2,25.0,0,0.0,5,62.5,29002
29,3,2,0,0.0,0,0.0,2,100.0,0,0.0,29003
29,4,1,0,0.0,0,0.0,0,0.0,1,100.0,29004
29,5,1,0,0.0,0,0.0,0,0.0,1,100.0,29005
29,6,7,3,42.86,1,14.29,0,0.0,3,42.86,29006
29,7,10,2,20.0,0,0.0,1,10.0,7,70.0,29007
29,8,2,1,50.0,0,0.0,0,0.0,1,50.0,29008
29,9,2,1,50.0,0,0.0,0,0.0,1,50.0,29009
29,10,0,0,0.0,0,0.0,0,0.0,0,0.0,29010
29,11,2,1,50.0,0,0.0,1,50.0,0,0.0,29011
29,12,5,2,40.0,0,0.0,2,40.0,1,20.0,29012
29,13,3,0,0.0,1,33.33,1,33.33,1,33.33,29013
29,14,3,1,33.33,0,0.0,0,0.0,2,66.67,29014
29,15,1,0,0.0,0,0.0,0,0.0,1,100.0,29015
29,16,1,0,0.0,0,0.0,0,0.0,1,100.0,29016
29,17,5,1,20.0,0,0.0,0,0.0,4,80.0,29017
29,18,2,0,0.0,0,0.0,0,0.0,2,100.0,29018
29,19,2,0,0.0,0,0.0,1,50.0,1,50.0,29019
29,20,2,1,50.0,0,0.0,1,50.0,0,0.0,29020
29,21,1,0,0.0,1,100.0,0,0.0,0,0.0,29021
29,22,7,5,71.43,1,14.29,1,14.29,0,0.0,29022
29,23,1,0,0.0,0,0.0,1,100.0,0,0.0,29023
29,24,1,0,0.0,0,0.0,0,0.0,1,100.0,29024
29,25,2,1,50.0,0,0.0,1,50.0,0,0.0,29025
29,26,4,1,25.0,2,50.0,1,25.0,0,0.0,29026
29,27,2,1,50.0,0,0.0,0,0.0,1,50.0,29027
29,28,2,1,50.0,1,50.0,0,0.0,0,0.0,29028
29,29,3,0,0.0,2,66.67,0,0.0,1,33.33,29029
29,30,4,2,50.0,0,0.0,2,50.0,0,0.0,29030
29,31,1,0,0.0,1,100.0,0,0.0,0,0.0,29031
29,32,3,0,0.0,0,0.0,1,33.33,2,66.67,29032
29,33,2,1,50.0,0,0.0,0,0.0,1,50.0,29033
29,34,10,3,30.0,3,30.0,0,0.0,4,40.0,29034
29,35,1,1,100.0,0,0.0,0,0.0,0,0.0,29035
29,36,0,0,0.0,0,0.0,0,0.0,0,0.0,29036
29,37,4,1,25.0,0,0.0,0,0.0,3,75.0,29037
29,38,2,1,50.0,0,0.0,0,0.0,1,50.0,29038
29,39,7,1,14.29,1,14.29,2,28.57,3,42.86,29039
29,40,0,0,0.0,0,0.0,0,0.0,0,0.0,29040
29,41,2,2,100.0,0,0.0,0,0.0,0,0.0,29041
29,42,0,0,0.0,0,0.0,0,0.0,0,0.0,29042
29,43,1,0,0.0,0,0.0,1,100.0,0,0.0,29043
29,44,4,0,0.0,1,25.0,1,25.0,2,50.0,29044
29,45,0,0,0.0,0,0.0,0,0.0,0,0.0,29045
29,46,0,0,0.0,0,0.0,0,0.0,0,0.0,29046
29,47,6,3,50.0,1,16.67,1,16.67,1,16.67,29047
29,48,1,0,0.0,0,0.0,0,0.0,1,100.0,29048
29,49,1,0,0.0,0,0.0,0,0.0,1,100.0,29049
29,50,1,0,0.0,0,0.0,0,0.0,1,100.0,29050
29,51,4,0,0.0,3,75.0,1,25.0,0,0.0,29051
29,52,10,4,40.0,2,20.0,2,20.0,2,20.0,29052
29,53,16,2,12.5,1,6.25,3,18.75,10,62.5,29053
29,54,5,2,40.0,0,0.0,1,20.0,2,40.0,29054
29,55,0,0,0.0,0,0.0,0,0.0,0,0.0,29055
29,56,0,0,0.0,0,0.0,0,0.0,0,0.0,29056
30,1,20,6,30.0,1,5.0,2,10.0,11,55.0,30001
30,2,22,11,50.0,4,18.18,1,4.55,6,27.27,30002
30,3,22,12,54.55,2,9.09,1,4.55,7,31.82,30003
30,4,7,3,42.86,0,0.0,0,0.0,4,57.14,30004
30,5,15,5,33.33,1,6.67,2,13.33,7,46.67,30005
30,6,7,3,42.86,0,0.0,0,0.0,4,57.14,30006
30,7,10,3,30.0,3,30.0,0,0.0,4,40.0,30007
30,8,11,3,27.27,2,18.18,0,0.0,6,54.55,30008
30,9,16,4,25.0,3,18.75,1,6.25,8,50.0,30009
30,10,14,6,42.86,3,21.43,0,0.0,5,35.71,30010
30,11,12,5,41.67,0,0.0,0,0.0,7,58.33,30011
30,12,26,10,38.46,2,7.69,3,11.54,11,42.31,30012
30,13,7,4,57.14,3,42.86,0,0.0,0,0.0,30013
30,14,13,3,23.08,2,15.38,1,7.69,7,53.85,30014
30,15,10,2,20.0,0,0.0,2,20.0,6,60.0,30015
30,16,10,4,40.0,0,0.0,2,20.0,4,40.0,30016
30,17,2,1,50.0,0,0.0,0,0.0,1,50.0,30017
30,18,10,1,10.0,1,10.0,2,20.0,6,60.0,30018
30,19,12,3,25.0,1,8.33,0,0.0,8,66.67,30019
30,20,3,0,0.0,1,33.33,0,0.0,2,66.67,30020
30,21,4,1,25.0,0,0.0,1,25.0,2,50.0,30021
30,22,19,8,42.11,1,5.26,1,5.26,9,47.37,30022
30,23,10,6,60.0,1,10.0,1,10.0,2,20.0,30023
30,24,1,0,0.0,0,0.0,1,100.0,0,0.0,30024
30,25,7,2,28.57,1,14.29,0,0.0,4,57.14,30025
30,26,5,3,60.0,1,20.0,0,0.0,1,20.0,30026
30,27,12,5,41.67,1,8.33,1,8.33,5,41.67,30027
30,28,30,11,36.67,7,23.33,3,10.0,9,30.0,30028
30,29,15,7,46.67,1,6.67,1,6.67,6,40.0,30029
30,30,11,2,18.18,2,18.18,3,27.27,4,36.36,30030
30,31,6,3,50.0,1,16.67,0,0.0,2,33.33,30031
30,32,23,14,60.87,1,4.35,1,4.35,7,30.43,30032
30,33,1,0,0.0,0,0.0,0,0.0,1,100.0,30033
30,34,22,8,36.36,2,9.09,2,9.09,10,45.45,30034
30,35,13,4,30.77,3,23.08,1,7.69,5,38.46,30035
30,36,15,2,13.33,5,33.33,1,6.67,7,46.67,30036
30,37,8,5,62.5,0,0.0,0,0.0,3,37.5,30037
30,38,10,3,30.0,3,30.0,0,0.0,4,40.0,30038
30,39,8,2,25.0,0,0.0,2,25.0,4,50.0,30039
30,40,13,6,46.15,2,15.38,0,0.0,5,38.46,30040
30,41,9,4,44.44,2,22.22,1,11.11,2,22.22,30041
30,42,2,2,100.0,0,0.0,0,0.0,0,0.0,30042
30,43,15,5,33.33,1,6.67,1,6.67,8,53.33,30043
30,44,26,11,42.31,3,11.54,1,3.85,11,42.31,30044
30,45,11,5,45.45,0,0.0,1,9.09,5,45.45,30045
31,1,3,1,33.33,0,0.0,1,33.33,1,33.33,31001
31,2,9,4,44.44,2,22.22,0,0.0,3,33.33,31002
31,3,13,5,38.46,2,15.38,1,7.69,5,38.46,31003
31,4,9,3,33.33,0,0.0,2,22.22,4,44.44,31004
31,5,3,1,33.33,1,33.33,0,0.0,1,33.33,31005
31,6,4,3,75.0,0,0.0,1,25.0,0,0.0,31006
31,7,7,2,28.57,1,14.29,0,0.0,4,57.14,31007
31,8,2,0,0.0,0,0.0,0,0.0,2,100.0,31008
31,9,7,1,14.29,2,28.57,0,0.0,4,57.14,31009
31,10,8,3,37.5,0,0.0,1,12.5,4,50.0,31010
31,11,9,2,22.22,4,44.44,0,0.0,3,33.33,31011
31,12,6,1,16.67,1,16.67,0,0.0,4,66.67,31012
31,13,3,1,33.33,1,33.33,0,0.0,1,33.33,31013
31,14,12,6,50.0,0,0.0,3,25.0,3,25.0,31014
31,15,2,0,0.0,1,50.0,0,0.0,1,50.0,31015
31,16,2,1,50.0,0,0.0,0,0.0,1,50.0,31016
31,17,2,1,50.0,1,50.0,0,0.0,0,0.0,31017
31,18,2,0,0.0,1,50.0,0,0.0,1,50.0,31018
31,19,1,0,0.0,0,0.0,0,0.0,1,100.0,31019
31,20,7,4,57.14,0,0.0,1,14.29,2,28.57,31020
31,21,4,0,0.0,0,0.0,0,0.0,4,100.0,31021
31,22,5,2,40.0,0,0.0,0,0.0,3,60.0,31022
31,23,8,3,37.5,1,12.5,1,12.5,3,37.5,31023
31,24,7,2,28.57,1,14.29,1,14.29,3,42.86,31024
31,25,4,0,0.0,1,25.0,0,0.0,3,75.0,31025
31,26,4,2,50.0,1,25.0,1,25.0,0,0.0,31026
31,27,3,1,33.33,2,66.67,0,0.0,0,0.0,31027
31,28,3,1,33.33,0,0.0,0,0.0,2,66.67,31028
31,29,4,2,50.0,1,25.0,0,0.0,1,25.0,31029
31,30,9,4,44.44,1,11.11,1,11.11,3,33.33,31030
31,31,12,7,58.33,2,16.67,0,0.0,3,25.0,31031
31,32,10,6,60.0,3,30.0,0,0.0,1,10.0,31032
31,33,14,8,57.14,1,7.14,2,14.29,3,21.43,31033
31,34,6,3,50.0,1,16.67,1,16.67,1,16.67,31034
31,35,5,1,20.0,2,40.0,0,0.0,2,40.0,31035
31,36,5,0,0.0,0,0.0,1,20.0,4,80.0,31036
31,37,9,1,11.11,2,22.22,0,0.0,6,66.67,31037
31,38,2,2,100.0,0,0.0,0,0.0,0,0.0,31038
31,39,4,2,50.0,0,0.0,1,25.0,1,25.0,31039
31,40,4,0,0.0,0,0.0,3,75.0,1,25.0,31040
31,41,1,0,0.0,0,0.0,1,100.0,0,0.0,31041
31,42,1,0,0.0,0,0.0,0,0.0,1,100.0,31042
31,43,6,1,16.67,1,16.67,0,0.0,4,66.67,31043
31,44,4,0,0.0,3,75.0,1,25.0,0,0.0,31044
31,45,4,0,0.0,0,0.0,1,25.0,3,75.0,31045
32,1,11,1,9.09,1,9.09,3,27.27,6,54.55,32001
32,2,8,3,37.5,2,25.0,1,12.5,2,25.0,32002
32,3,11,8,72.73,1,9.09,0,0.0,2,18.18,32003
32,4,23,11,47.83,2,8.7,2,8.7,8,34.78,32004
32,5,12,4,33.33,4,33.33,1,8.33,3,25.0,32005
32,6,18,7,38.89,1,5.56,2,11.11,8,44.44,32006
32,7,23,10,43.48,2,8.7,2,8.7,9,39.13,32007
32,8,36,16,44.44,7,19.44,0,0.0,13,36.11,32008
32,9,28,16,57.14,5,17.86,0,0.0,7,25.0,32009
32,10,17,6,35.29,3,17.65,0,0.0,8,47.06,32010
32,11,10,4,40.0,3,30.0,1,10.0,2,20.0,32011
32,12,4,1,25.0,0,0.0,0,0.0,3,75.0,32012
32,13,19,12,63.16,2,10.53,0,0.0,5,26.32,32013
32,14,13,3,23.08,3,23.08,1,7.69,6,46.15,32014
32,15,17,10,58.82,4,23.53,0,0.0,3,17.65,32015
32,16,15,5,33.33,3,20.0,0,0.0,7,46.67,32016
32,17,11,4,36.36,3,27.27,0,0.0,4,36.36,32017
32,18,21,8,38.1,6,28.57,3,14.29,4,19.05,32018
32,19,17,8,47.06,3,17.65,0,0.0,6,35.29,32019
32,20,15,4,26.67,2,13.33,1,6.67,8,53.33,32020
32,21,14,7,50.0,2,14.29,2,14.29,3,21.43,32021
32,22,26,15,57.69,3,11.54,0,0.0,8,30.77,32022
32,23,27,13,48.15,4,14.81,0,0.0,10,37.04,32023
32,24,17,2,11.76,3,17.65,0,0.0,12,70.59,32024
32,25,13,5,38.46,0,0.0,1,7.69,7,53.85,32025
32,26,15,5,33.33,3,20.0,2,13.33,5,33.33,32026
32,27,15,5,33.33,3,20.0,2,13.33,5,33.33,32027
32,28,14,3,21.43,2,14.29,4,28.57,5,35.71,32028
32,29,15,5,33.33,0,0.0,3,20.0,7,46.67,32029
32,30,17,2,11.76,5,29.41,1,5.88,9,52.94,32030
32,31,17,3,17.65,1,5.88,1,5.88,12,70.59,32031
32,32,35,16,45.71,9,25.71,1,2.86,9,25.71,32032
32,33,19,7,36.84,4,21.05,1,5.26,7,36.84,32033
32,34,16,5,31.25,1,6.25,2,12.5,8,50.0,32034
32,35,21,3,14.29,3,14.29,6,28.57,9,42.86,32035
32,36,22,13,59.09,2,9.09,0,0.0,7,31.82,32036
32,37,13,7,53.85,0,0.0,0,0.0,6,46.15,32037
32,38,22,9,40.91,4,18.18,2,9.09,7,31.82,32038
32,39,25,8,32.0,3,12.0,4,16.0,10,40.0,32039
32,40,29,8,27.59,8,27.59,3,10.34,10,34.48,32040
32,41,33,25,75.76,3,9.09,1,3.03,4,12.12,32041
32,42,23,9,39.13,6,26.09,0,0.0,8,34.78,32042
32,43,52,20,38.46,9,17.31,0,0.0,23,44.23,32043
32,44,9,3,33.33,2,22.22,0,0.0,4,44.44,32044
32,45,19,7,36.84,2,10.53,3,15.79,7,36.84,32045
32,46,7,4,57.14,0,0.0,1,14.29,2,28.57,32046
32,47,8,3,37.5,2,25.0,0,0.0,3,37.5,32047
32,48,34,14,41.18,3,8.82,1,2.94,16,47.06,32048
33,1,10,2,20.0,1,10.0,0,0.0,7,70.0,33001
33,2,15,6,40.0,1,6.67,0,0.0,8,53.33,33002
33,3,11,2,18.18,1,9.09,1,9.09,7,63.64,33003
33,4,9,2,22.22,0,0.0,3,33.33,4,44.44,33004
33,5,9,4,44.44,0,0.0,0,0.0,5,55.56,33005
33,6,6,1,16.67,2,33.33,1,16.67,2,33.33,33006
33,7,16,4,25.0,1,6.25,2,12.5,9,56.25,33007
33,8,8,3,37.5,1,12.5,1,12.5,3,37.5,33008
33,9,12,6,50.0,2,16.67,2,16.67,2,16.67,33009
33,10,23,11,47.83,0,0.0,1,4.35,11,47.83,33010
33,11,23,5,21.74,2,8.7,1,4.35,15,65.22,33011
33,12,11,2,18.18,2,18.18,3,27.27,4,36.36,33012
33,13,14,4,28.57,2,14.29,1,7.14,7,50.0,33013
33,14,9,4,44.44,1,11.11,0,0.0,4,44.44,33014
33,15,6,3,50.0,1,16.67,0,0.0,2,33.33,33015
33,16,19,7,36.84,1,5.26,4,21.05,7,36.84,33016
33,17,8,3,37.5,0,0.0,2,25.0,3,37.5,33017
33,18,11,7,63.64,0,0.0,2,18.18,2,18.18,33018
33,19,13,2,15.38,2,15.38,0,0.0,9,69.23,33019
33,20,13,9,69.23,1,7.69,2,15.38,1,7.69,33020
33,21,11,4,36.36,0,0.0,1,9.09,6,54.55,33021
33,22,9,3,33.33,3,33.33,0,0.0,3,33.33,33022
33,23,11,6,54.55,2,18.18,0,0.0,3,27.27,33023
33,24,24,9,37.5,2,8.33,2,8.33,11,45.83,33024
33,25,19,9,47.37,2,10.53,1,5.26,7,36.84,33025
33,26,13,1,7.69,3,23.08,1,7.69,8,61.54,33026
33,27,7,3,42.86,0,0.0,0,0.0,4,57.14,33027
33,28,11,6,54.55,1,9.09,0,0.0,4,36.36,33028
33,29,11,3,27.27,4,36.36,1,9.09,3,27.27,33029
33,30,16,8,50.0,2,12.5,0,0.0,6,37.5,33030
33,31,19,8,42.11,3,15.79,2,10.53,6,31.58,33031
