ward,precinct,total,PATRICIA VAZQUEZ,PATRICIA VAZQUEZ Percent,DONALD G. HANSEN,DONALD G. HANSEN Percent,ERICK M. NICKERSON,ERICK M. NICKERSON Percent,precinct_id
30,32,36,13,36.11,14,38.89,9,25.0,30032
30,33,2,1,50.0,0,0.0,1,50.0,30033
30,34,37,17,45.95,12,32.43,8,21.62,30034
30,35,20,8,40.0,6,30.0,6,30.0,30035
30,36,35,14,40.0,12,34.29,9,25.71,30036
30,37,12,3,25.0,4,33.33,5,41.67,30037
30,38,13,4,30.77,4,30.77,5,38.46,30038
30,39,11,4,36.36,4,36.36,3,27.27,30039
30,40,20,8,40.0,7,35.0,5,25.0,30040
30,41,17,6,35.29,6,35.29,5,29.41,30041
30,42,6,3,50.0,2,33.33,1,16.67,30042
30,43,18,12,66.67,3,16.67,3,16.67,30043
30,44,47,17,36.17,17,36.17,13,27.66,30044
30,45,22,8,36.36,8,36.36,6,27.27,30045
31,1,8,4,50.0,2,25.0,2,25.0,31001
31,2,20,8,40.0,7,35.0,5,25.0,31002
31,3,24,13,54.17,6,25.0,5,20.83,31003
31,4,12,5,41.67,2,16.67,5,41.67,31004
31,5,7,4,57.14,1,14.29,2,28.57,31005
31,6,13,5,38.46,4,30.77,4,30.77,31006
31,7,9,2,22.22,5,55.56,2,22.22,31007
31,8,4,2,50.0,1,25.0,1,25.0,31008
31,9,5,4,80.0,0,0.0,1,20.0,31009
31,10,12,6,50.0,4,33.33,2,16.67,31010
31,11,12,5,41.67,3,25.0,4,33.33,31011
31,12,10,5,50.0,3,30.0,2,20.0,31012
31,13,5,1,20.0,1,20.0,3,60.0,31013
31,14,21,10,47.62,6,28.57,5,23.81,31014
31,15,3,3,100.0,0,0.0,0,0.0,31015
31,16,5,3,60.0,1,20.0,1,20.0,31016
31,17,7,4,57.14,2,28.57,1,14.29,31017
31,18,8,3,37.5,2,25.0,3,37.5,31018
31,19,2,1,50.0,1,50.0,0,0.0,31019
31,20,16,7,43.75,5,31.25,4,25.0,31020
31,21,11,4,36.36,4,36.36,3,27.27,31021
31,22,11,3,27.27,4,36.36,4,36.36,31022
31,23,15,6,40.0,5,33.33,4,26.67,31023
31,24,9,6,66.67,2,22.22,1,11.11,31024
31,25,9,5,55.56,2,22.22,2,22.22,31025
31,26,7,4,57.14,2,28.57,1,14.29,31026
31,27,7,2,28.57,3,42.86,2,28.57,31027
31,28,5,2,40.0,1,20.0,2,40.0,31028
31,29,7,2,28.57,3,42.86,2,28.57,31029
31,30,7,3,42.86,3,42.86,1,14.29,31030
31,31,19,7,36.84,6,31.58,6,31.58,31031
31,32,16,4,25.0,8,50.0,4,25.0,31032
31,33,28,14,50.0,8,28.57,6,21.43,31033
31,34,12,6,50.0,3,25.0,3,25.0,31034
31,35,5,4,80.0,1,20.0,0,0.0,31035
31,36,8,3,37.5,3,37.5,2,25.0,31036
31,37,11,8,72.73,2,18.18,1,9.09,31037
31,38,3,1,33.33,1,33.33,1,33.33,31038
31,39,6,4,66.67,1,16.67,1,16.67,31039
31,40,10,4,40.0,3,30.0,3,30.0,31040
31,41,2,0,0.0,1,50.0,1,50.0,31041
31,42,2,0,0.0,2,100.0,0,0.0,31042
31,43,17,7,41.18,5,29.41,5,29.41,31043
31,44,4,2,50.0,2,50.0,0,0.0,31044
31,45,7,3,42.86,2,28.57,2,28.57,31045
32,1,24,9,37.5,8,33.33,7,29.17,32001
32,2,13,5,38.46,4,30.77,4,30.77,32002
32,3,22,7,31.82,7,31.82,8,36.36,32003
32,4,39,14,35.9,13,33.33,12,30.77,32004
32,5,22,11,50.0,6,27.27,5,22.73,32005
32,6,29,9,31.03,10,34.48,10,34.48,32006
32,7,35,14,40.0,11,31.43,10,28.57,32007
32,8,66,25,37.88,22,33.33,19,28.79,32008
32,9,49,21,42.86,15,30.61,13,26.53,32009
32,10,32,11,34.38,11,34.38,10,31.25,32010
32,11,14,6,42.86,4,28.57,4,28.57,32011
32,12,7,4,57.14,2,28.57,1,14.29,32012
32,13,29,11,37.93,12,41.38,6,20.69,32013
32,14,8,2,25.0,5,62.5,1,12.5,32014
32,15,28,10,35.71,10,35.71,8,28.57,32015
32,16,25,7,28.0,10,40.0,8,32.0,32016
32,17,25,8,32.0,9,36.0,8,32.0,32017
32,18,38,14,36.84,14,36.84,10,26.32,32018
32,19,25,10,40.0,8,32.0,7,28.0,32019
32,20,19,8,42.11,6,31.58,5,26.32,32020
32,21,26,8,30.77,12,46.15,6,23.08,32021
32,22,41,16,39.02,15,36.59,10,24.39,32022
32,23,42,17,40.48,14,33.33,11,26.19,32023
32,24,32,12,37.5,9,28.13,11,34.38,32024
32,25,19,6,31.58,7,36.84,6,31.58,32025
32,26,20,6,30.0,9,45.0,5,25.0,32026
32,27,17,5,29.41,7,41.18,5,29.41,32027
32,28,28,12,42.86,8,28.57,8,28.57,32028
32,29,26,8,30.77,8,30.77,10,38.46,32029
32,30,24,10,41.67,10,41.67,4,16.67,32030
32,31,20,6,30.0,10,50.0,4,20.0,32031
32,32,62,22,35.48,22,35.48,18,29.03,32032
32,33,42,17,40.48,13,30.95,12,28.57,32033
32,34,27,9,33.33,8,29.63,10,37.04,32034
32,35,38,14,36.84,15,39.47,9,23.68,32035
32,36,46,18,39.13,17,36.96,11,23.91,32036
32,37,10,4,40.0,3,30.0,3,30.0,32037
32,38,28,12,42.86,9,32.14,7,25.0,32038
32,39,43,16,37.21,15,34.88,12,27.91,32039
32,40,36,13,36.11,12,33.33,11,30.56,32040
32,41,67,21,31.34,25,37.31,21,31.34,32041
32,42,41,12,29.27,14,34.15,15,36.59,32042
32,43,87,30,34.48,29,33.33,28,32.18,32043
32,44,18,6,33.33,6,33.33,6,33.33,32044
32,45,29,9,31.03,12,41.38,8,27.59,32045
32,46,9,3,33.33,3,33.33,3,33.33,32046
32,47,14,5,35.71,5,35.71,4,28.57,32047
32,48,59,21,35.59,20,33.9,18,30.51,32048
33,1,10,4,40.0,5,50.0,1,10.0,33001
33,2,20,6,30.0,7,35.0,7,35.0,33002
33,3,19,6,31.58,7,36.84,6,31.58,33003
33,4,15,6,40.0,5,33.33,4,26.67,33004
33,5,10,5,50.0,5,50.0,0,0.0,33005
33,6,7,3,42.86,3,42.86,1,14.29,33006
33,7,22,9,40.91,7,31.82,6,27.27,33007
33,8,17,8,47.06,5,29.41,4,23.53,33008
33,9,18,6,33.33,7,38.89,5,27.78,33009
33,10,48,19,39.58,14,29.17,15,31.25,33010
33,11,35,13,37.14,12,34.29,10,28.57,33011
33,12,23,9,39.13,7,30.43,7,30.43,33012
33,13,22,9,40.91,6,27.27,7,31.82,33013
33,14,12,5,41.67,4,33.33,3,25.0,33014
33,15,8,3,37.5,3,37.5,2,25.0,33015
33,16,27,8,29.63,12,44.44,7,25.93,33016
33,17,18,6,33.33,7,38.89,5,27.78,33017
33,18,15,6,40.0,6,40.0,3,20.0,33018
33,19,23,10,43.48,7,30.43,6,26.09,33019
33,20,21,8,38.1,6,28.57,7,33.33,33020
33,21,16,7,43.75,4,25.0,5,31.25,33021
33,22,23,8,34.78,8,34.78,7,30.43,33022
33,23,15,6,40.0,5,33.33,4,26.67,33023
33,24,38,16,42.11,11,28.95,11,28.95,33024
33,25,26,8,30.77,10,38.46,8,30.77,33025
33,26,21,6,28.57,9,42.86,6,28.57,33026
33,27,15,5,33.33,5,33.33,5,33.33,33027
33,28,17,5,29.41,9,52.94,3,17.65,33028
33,29,20,8,40.0,7,35.0,5,25.0,33029
33,30,29,8,27.59,11,37.93,10,34.48,33030
33,31,32,11,34.38,9,28.13,12,37.5,33031
33,32,8,4,50.0,2,25.0,2,25.0,33032
33,33,34,14,41.18,11,32.35,9,26.47,33033
33,34,19,9,47.37,5,26.32,5,26.32,33034
33,35,17,6,35.29,7,41.18,4,23.53,33035
33,36,21,8,38.1,5,23.81,8,38.1,33036
33,37,19,7,36.84,8,42.11,4,21.05,33037
33,38,38,11,28.95,15,39.47,12,31.58,33038
34,1,0,0,0.0,0,0.0,0,0.0,34001
34,2,1,0,0.0,1,100.0,0,0.0,34002
34,3,4,1,25.0,1,25.0,2,50.0,34003
34,4,7,3,42.86,2,28.57,2,28.57,34004
34,5,3,1,33.33,1,33.33,1,33.33,34005
34,6,3,1,33.33,1,33.33,1,33.33,34006
34,7,6,3,50.0,2,33.33,1,16.67,34007
34,8,6,2,33.33,2,33.33,2,33.33,34008
34,9,6,2,33.33,2,33.33,2,33.33,34009
34,10,4,1,25.0,1,25.0,2,50.0,34010
34,11,0,0,0.0,0,0.0,0,0.0,34011
34,12,1,0,0.0,1,100.0,0,0.0,34012
34,13,6,3,50.0,1,16.67,2,33.33,34013
34,14,2,0,0.0,2,100.0,0,0.0,34014
34,15,0,0,0.0,0,0.0,0,0.0,34015
34,16,0,0,0.0,0,0.0,0,0.0,34016
34,17,4,2,50.0,1,25.0,1,25.0,34017
34,18,1,0,0.0,1,100.0,0,0.0,34018
34,19,0,0,0.0,0,0.0,0,0.0,34019
34,20,0,0,0.0,0,0.0,0,0.0,34020
34,21,3,1,33.33,1,33.33,1,33.33,34021
34,22,0,0,0.0,0,0.0,0,0.0,34022
34,23,1,1,100.0,0,0.0,0,0.0,34023
34,24,0,0,0.0,0,0.0,0,0.0,34024
34,25,0,0,0.0,0,0.0,0,0.0,34025
34,26,9,3,33.33,3,33.33,3,33.33,34026
34,27,0,0,0.0,0,0.0,0,0.0,34027
34,28,1,1,100.0,0,0.0,0,0.0,34028
34,29,7,3,42.86,2,28.57,2,28.57,34029
34,30,4,2,50.0,1,25.0,1,25.0,34030
34,31,2,1,50.0,0,0.0,1,50.0,34031
34,32,6,2,33.33,2,33.33,2,33.33,34032
34,33,0,0,0.0,0,0.0,0,0.0,34033
34,34,3,2,66.67,0,0.0,1,33.33,34034
34,35,6,2,33.33,2,33.33,2,33.33,34035
34,36,6,3,50.0,1,16.67,2,33.33,34036
34,37,0,0,0.0,0,0.0,0,0.0,34037
34,38,1,1,100.0,0,0.0,0,0.0,34038
34,39,2,0,0.0,1,50.0,1,50.0,34039
34,40,2,1,50.0,0,0.0,1,50.0,34040
34,41,5,2,40.0,2,40.0,1,20.0,34041
34,42,2,2,100.0,0,0.0,0,0.0,34042
34,43,3,2,66.67,1,33.33,0,0.0,34043
34,44,0,0,0.0,0,0.0,0,0.0,34044
34,45,7,2,28.57,3,42.86,2,28.57,34045
34,46,0,0,0.0,0,0.0,0,0.0,34046
34,47,0,0,0.0,0,0.0,0,0.0,34047
34,48,0,0,0.0,0,0.0,0,0.0,34048
34,49,11,4,36.36,4,36.36,3,27.27,34049
34,50,2,2,100.0,0,0.0,0,0.0,34050
34,51,2,1,50.0,0,0.0,1,50.0,34051
34,52,4,1,25.0,1,25.0,2,50.0,34052
34,53,1,1,100.0,0,0.0,0,0.0,34053
34,54,5,1,20.0,2,40.0,2,40.0,34054
34,55,1,0,0.0,0,0.0,1,100.0,34055
34,56,4,1,25.0,2,50.0,1,25.0,34056
34,57,1,0,0.0,1,100.0,0,0.0,34057
34,58,1,0,0.0,0,0.0,1,100.0,34058
34,59,5,3,60.0,1,20.0,1,20.0,34059
34,60,1,1,100.0,0,0.0,0,0.0,34060
34,61,3,1,33.33,1,33.33,1,33.33,34061
35,1,28,13,46.43,7,25.0,8,28.57,35001
35,2,20,7,35.0,7,35.0,6,30.0,35002
35,3,13,6,46.15,4,30.77,3,23.08,35003
35,4,20,5,25.0,9,45.0,6,30.0,35004
35,5,31,14,45.16,8,25.81,9,29.03,35005
35,6,38,16,42.11,11,28.95,11,28.95,35006
35,7,33,13,39.39,10,30.3,10,30.3,35007
35,8,8,4,50.0,2,25.0,2,25.0,35008
35,9,16,6,37.5,6,37.5,4,25.0,35009
35,10,15,6,40.0,5,33.33,4,26.67,35010
35,11,12,4,33.33,4,33.33,4,33.33,35011
35,12,10,4,40.0,4,40.0,2,20.0,35012
35,13,39,15,38.46,11,28.21,13,33.33,35013
35,14,26,13,50.0,6,23.08,7,26.92,35014
35,15,13,7,53.85,4,30.77,2,15.38,35015
35,16,3,2,66.67,0,0.0,1,33.33,35016
35,17,17,9,52.94,5,29.41,3,17.65,35017
35,18,9,6,66.67,1,11.11,2,22.22,35018
35,19,26,8,30.77,11,42.31,7,26.92,35019
35,20,3,2,66.67,1,33.33,0,0.0,35020
35,21,35,14,40.0,11,31.43,10,28.57,35021
35,22,2,1,50.0,1,50.0,0,0.0,35022
35,23,16,6,37.5,6,37.5,4,25.0,35023
35,24,9,7,77.78,1,11.11,1,11.11,35024
35,25,11,6,54.55,1,9.09,4,36.36,35025
35,26,23,9,39.13,8,34.78,6,26.09,35026
35,27,10,6,60.0,2,20.0,2,20.0,35027
35,28,14,5,35.71,5,35.71,4,28.57,35028
35,29,10,6,60.0,2,20.0,2,20.0,35029
35,30,25,11,44.0,7,28.0,7,28.0,35030
35,31,9,4,44.44,2,22.22,3,33.33,35031
35,32,4,2,50.0,1,25.0,1,25.0,35032
35,33,32,15,46.88,8,25.0,9,28.13,35033
35,34,8,5,62.5,2,25.0,1,12.5,35034
35,35,8,4,50.0,2,25.0,2,25.0,35035
36,1,48,17,35.42,16,33.33,15,31.25,36001
36,2,26,10,38.46,8,30.77,8,30.77,36002
36,3,18,4,22.22,6,33.33,8,44.44,36003
36,4,8,4,50.0,2,25.0,2,25.0,36004
36,5,29,11,37.93,11,37.93,7,24.14,36005
36,6,15,6,40.0,5,33.33,4,26.67,36006
36,7,50,14,28.0,19,38.0,17,34.0,36007
36,8,62,19,30.65,24,38.71,19,30.65,36008
36,9,70,23,32.86,25,35.71,22,31.43,36009
36,10,27,7,25.93,12,44.44,8,29.63,36010
36,11,30,9,30.0,15,50.0,6,20.0,36011
36,12,57,19,33.33,24,42.11,14,24.56,36012
36,13,39,14,35.9,13,33.33,12,30.77,36013
36,14,34,16,47.06,10,29.41,8,23.53,36014
36,15,46,18,39.13,14,30.43,14,30.43,36015
36,16,27,8,29.63,11,40.74,8,29.63,36016
36,17,30,8,26.67,11,36.67,11,36.67,36017
36,18,38,14,36.84,13,34.21,11,28.95,36018
36,19,21,9,42.86,7,33.33,5,23.81,36019
36,20,21,8,38.1,7,33.33,6,28.57,36020
36,21,33,14,42.42,9,27.27,10,30.3,36021
36,22,40,16,40.0,15,37.5,9,22.5,36022
36,23,6,2,33.33,3,50.0,1,16.67,36023
36,24,11,5,45.45,4,36.36,2,18.18,36024
36,25,29,9,31.03,12,41.38,8,27.59,36025
36,26,8,3,37.5,3,37.5,2,25.0,36026
36,27,35,10,28.57,13,37.14,12,34.29,36027
36,28,48,19,39.58,17,35.42,12,25.0,36028
36,29,37,12,32.43,13,35.14,12,32.43,36029
36,30,59,17,28.81,22,37.29,20,33.9,36030
36,31,38,10,26.32,15,39.47,13,34.21,36031
36,32,27,6,22.22,11,40.74,10,37.04,36032
36,33,25,12,48.0,8,32.0,5,20.0,36033
36,34,39,11,28.21,16,41.03,12,30.77,36034
36,35,41,13,31.71,16,39.02,12,29.27,36035
36,36,19,10,52.63,5,26.32,4,21.05,36036
36,37,43,15,34.88,15,34.88,13,30.23,36037
36,38,24,9,37.5,8,33.33,7,29.17,36038
36,39,34,11,32.35,11,32.35,12,35.29,36039
36,40,17,4,23.53,9,52.94,4,23.53,36040
36,41,23,10,43.48,6,26.09,7,30.43,36041
36,42,39,12,30.77,17,43.59,10,25.64,36042
36,43,0,0,0.0,0,0.0,0,0.0,36043
36,44,32,12,37.5,11,34.38,9,28.13,36044
36,45,27,8,29.63,12,44.44,7,25.93,36045
36,46,53,16,30.19,21,39.62,16,30.19,36046
36,47,13,5,38.46,4,30.77,4,30.77,36047
36,48,37,14,37.84,11,29.73,12,32.43,36048
36,49,49,12,24.49,22,44.9,15,30.61,36049
36,50,23,5,21.74,9,39.13,9,39.13,36050
36,51,18,8,44.44,4,22.22,6,33.33,36051
36,52,17,6,35.29,7,41.18,4,23.53,36052
36,53,28,7,25.0,12,42.86,9,32.14,36053
36,54,19,6,31.58,7,36.84,6,31.58,36054
36,55,15,5,33.33,5,33.33,5,33.33,36055
36,56,31,9,29.03,10,32.26,12,38.71,36056
37,1,0,0,0.0,0,0.0,0,0.0,37001
37,2,8,5,62.5,2,25.0,1,12.5,37002
37,3,2,1,50.0,1,50.0,0,0.0,37003
37,4,3,1,33.33,1,33.33,1,33.33,37004
37,5,3,1,33.33,2,66.67,0,0.0,37005
37,6,6,2,33.33,2,33.33,2,33.33,37006
37,7,0,0,0.0,0,0.0,0,0.0,37007
37,8,0,0,0.0,0,0.0,0,0.0,37008
37,9,1,1,100.0,0,0.0,0,0.0,37009
37,10,2,1,50.0,1,50.0,0,0.0,37010
37,11,1,0,0.0,0,0.0,1,100.0,37011
37,12,11,6,54.55,2,18.18,3,27.27,37012
37,13,6,2,33.33,2,33.33,2,33.33,37013
37,14,2,1,50.0,0,0.0,1,50.0,37014
37,15,7,2,28.57,3,42.86,2,28.57,37015
37,16,4,2,50.0,1,25.0,1,25.0,37016
37,17,4,2,50.0,1,25.0,1,25.0,37017
37,18,1,0,0.0,1,100.0,0,0.0,37018
37,19,11,5,45.45,3,27.27,3,27.27,37019
37,20,1,0,0.0,1,100.0,0,0.0,37020
37,21,0,0,0.0,0,0.0,0,0.0,37021
37,22,2,1,50.0,1,50.0,0,0.0,37022
37,23,0,0,0.0,0,0.0,0,0.0,37023
37,24,0,0,0.0,0,0.0,0,0.0,37024
37,25,3,0,0.0,2,66.67,1,33.33,37025
37,26,3,1,33.33,1,33.33,1,33.33,37026
37,27,0,0,0.0,0,0.0,0,0.0,37027
37,28,8,2,25.0,3,37.5,3,37.5,37028
37,29,1,1,100.0,0,0.0,0,0.0,37029
37,30,7,2,28.57,3,42.86,2,28.57,37030
37,31,6,4,66.67,1,16.67,1,16.67,37031
37,32,1,0,0.0,0,0.0,1,100.0,37032
37,33,3,1,33.33,1,33.33,1,33.33,37033
37,34,1,0,0.0,1,100.0,0,0.0,37034
37,35,0,0,0.0,0,0.0,0,0.0,37035
37,36,1,1,100.0,0,0.0,0,0.0,37036
37,37,6,2,33.33,2,33.33,2,33.33,37037
37,38,0,0,0.0,0,0.0,0,0.0,37038
37,39,1,1,100.0,0,0.0,0,0.0,37039
37,40,1,1,100.0,0,0.0,0,0.0,37040
37,41,0,0,0.0,0,0.0,0,0.0,37041
37,42,0,0,0.0,0,0.0,0,0.0,37042
37,43,0,0,0.0,0,0.0,0,0.0,37043
37,44,6,4,66.67,1,16.67,1,16.67,37044
37,45,1,1,100.0,0,0.0,0,0.0,37045
37,46,0,0,0.0,0,0.0,0,0.0,37046
37,47,0,0,0.0,0,0.0,0,0.0,37047
37,48,0,0,0.0,0,0.0,0,0.0,37048
37,49,2,0,0.0,2,100.0,0,0.0,37049
37,50,1,1,100.0,0,0.0,0,0.0,37050
37,51,1,1,100.0,0,0.0,0,0.0,37051
38,1,17,7,41.18,7,41.18,3,17.65,38001
38,2,26,10,38.46,8,30.77,8,30.77,38002
38,3,65,20,30.77,24,36.92,21,32.31,38003
38,4,32,10,31.25,13,40.63,9,28.13,38004
38,5,34,11,32.35,13,38.24,10,29.41,38005
38,6,26,11,42.31,8,30.77,7,26.92,38006
38,7,34,13,38.24,14,41.18,7,20.59,38007
38,8,72,22,30.56,32,44.44,18,25.0,38008
38,9,24,10,41.67,7,29.17,7,29.17,38009
38,10,34,9,26.47,13,38.24,12,35.29,38010
38,11,31,13,41.94,11,35.48,7,22.58,38011
38,12,15,4,26.67,6,40.0,5,33.33,38012
38,13,28,12,42.86,9,32.14,7,25.0,38013
38,14,51,18,35.29,21,41.18,12,23.53,38014
38,15,4,1,25.0,2,50.0,1,25.0,38015
38,16,32,11,34.38,11,34.38,10,31.25,38016
38,17,17,6,35.29,6,35.29,5,29.41,38017
38,18,51,16,31.37,20,39.22,15,29.41,38018
38,19,35,13,37.14,12,34.29,10,28.57,38019
38,20,53,17,32.08,21,39.62,15,28.3,38020
38,21,53,17,32.08,20,37.74,16,30.19,38021
38,22,46,13,28.26,19,41.3,14,30.43,38022
38,23,26,9,34.62,10,38.46,7,26.92,38023
38,24,9,3,33.33,4,44.44,2,22.22,38024
38,25,16,5,31.25,7,43.75,4,25.0,38025
38,26,32,12,37.5,10,31.25,10,31.25,38026
38,27,34,9,26.47,13,38.24,12,35.29,38027
38,28,37,14,37.84,12,32.43,11,29.73,38028
38,29,28,12,42.86,8,28.57,8,28.57,38029
38,30,14,5,35.71,5,35.71,4,28.57,38030
38,31,25,11,44.0,8,32.0,6,24.0,38031
38,32,79,28,35.44,30,37.97,21,26.58,38032
38,33,23,9,39.13,9,39.13,5,21.74,38033
38,34,16,6,37.5,5,31.25,5,31.25,38034
38,35,34,12,35.29,14,41.18,8,23.53,38035
38,36,12,3,25.0,6,50.0,3,25.0,38036
38,37,30,13,43.33,9,30.0,8,26.67,38037
38,38,46,13,28.26,20,43.48,13,28.26,38038
38,39,39,15,38.46,14,35.9,10,25.64,38039
38,40,36,12,33.33,15,41.67,9,25.0,38040
38,41,54,21,38.89,19,35.19,14,25.93,38041
38,42,37,11,29.73,15,40.54,11,29.73,38042
38,43,28,8,28.57,11,39.29,9,32.14,38043
38,44,45,15,33.33,16,35.56,14,31.11,38044
38,45,36,12,33.33,14,38.89,10,27.78,38045
38,46,44,13,29.55,18,40.91,13,29.55,38046
38,47,18,5,27.78,6,33.33,7,38.89,38047
38,48,36,11,30.56,13,36.11,12,33.33,38048
38,49,45,14,31.11,13,28.89,18,40.0,38049
38,50,19,6,31.58,9,47.37,4,21.05,38050
38,51,12,3,25.0,5,41.67,4,33.33,38051
38,52,42,15,35.71,16,38.1,11,26.19,38052
38,53,18,7,38.89,6,33.33,5,27.78,38053
38,54,32,11,34.38,11,34.38,10,31.25,38054
38,55,71,24,33.8,25,35.21,22,30.99,38055
38,56,31,10,32.26,11,35.48,10,32.26,38056
39,1,46,15,32.61,17,36.96,14,30.43,39001
39,2,36,12,33.33,12,33.33,12,33.33,39002
39,3,49,16,32.65,18,36.73,15,30.61,39003
39,4,26,10,38.46,10,38.46,6,23.08,39004
39,5,29,8,27.59,15,51.72,6,20.69,39005
39,6,64,24,37.5,22,34.38,18,28.13,39006
39,7,39,10,25.64,16,41.03,13,33.33,39007
39,8,12,3,25.0,6,50.0,3,25.0,39008
39,9,36,15,41.67,11,30.56,10,27.78,39009
39,10,32,11,34.38,13,40.63,8,25.0,39010
39,11,25,9,36.0,11,44.0,5,20.0,39011
39,12,7,3,42.86,2,28.57,2,28.57,39012
39,13,6,2,33.33,2,33.33,2,33.33,39013
39,14,41,17,41.46,13,31.71,11,26.83,39014
39,15,29,9,31.03,11,37.93,9,31.03,39015
39,16,29,12,41.38,12,41.38,5,17.24,39016
39,17,24,8,33.33,10,41.67,6,25.0,39017
39,18,36,14,38.89,12,33.33,10,27.78,39018
39,19,22,5,22.73,12,54.55,5,22.73,39019
39,20,55,21,38.18,17,30.91,17,30.91,39020
39,21,14,5,35.71,5,35.71,4,28.57,39021
39,22,22,8,36.36,8,36.36,6,27.27,39022
39,23,30,14,46.67,8,26.67,8,26.67,39023
39,24,10,4,40.0,5,50.0,1,10.0,39024
39,25,7,5,71.43,1,14.29,1,14.29,39025
39,26,51,18,35.29,18,35.29,15,29.41,39026
39,27,27,13,48.15,8,29.63,6,22.22,39027
39,28,39,13,33.33,16,41.03,10,25.64,39028
39,29,16,5,31.25,8,50.0,3,18.75,39029
39,30,26,9,34.62,8,30.77,9,34.62,39030
39,31,14,9,64.29,3,21.43,2,14.29,39031
39,32,10,2,20.0,6,60.0,2,20.0,39032
39,33,35,17,48.57,9,25.71,9,25.71,39033
39,34,23,9,39.13,9,39.13,5,21.74,39034
39,35,35,15,42.86,10,28.57,10,28.57,39035
39,36,29,9,31.03,11,37.93,9,31.03,39036
39,37,85,31,36.47,28,32.94,26,30.59,39037
39,38,56,18,32.14,22,39.29,16,28.57,39038
39,39,12,4,33.33,4,33.33,4,33.33,39039
39,40,37,14,37.84,11,29.73,12,32.43,39040
39,41,9,3,33.33,3,33.33,3,33.33,39041
39,42,52,17,32.69,18,34.62,17,32.69,39042
39,43,65,25,38.46,23,35.38,17,26.15,39043
39,44,22,8,36.36,10,45.45,4,18.18,39044
39,45,52,14,26.92,21,40.38,17,32.69,39045
39,46,24,12,50.0,7,29.17,5,20.83,39046
39,47,54,18,33.33,16,29.63,20,37.04,39047
39,48,41,15,36.59,13,31.71,13,31.71,39048
39,49,5,2,40.0,2,40.0,1,20.0,39049
39,50,38,13,34.21,14,36.84,11,28.95,39050
40,1,23,8,34.78,9,39.13,6,26.09,40001
40,2,21,9,42.86,5,23.81,7,33.33,40002
40,3,23,6,26.09,9,39.13,8,34.78,40003
40,4,38,12,31.58,15,39.47,11,28.95,40004
40,5,23,8,34.78,8,34.78,7,30.43,40005
40,6,21,8,38.1,7,33.33,6,28.57,40006
40,7,20,8,40.0,7,35.0,5,25.0,40007
40,8,37,14,37.84,11,29.73,12,32.43,40008
40,9,23,8,34.78,7,30.43,8,34.78,40009
40,10,29,11,37.93,11,37.93,7,24.14,40010
40,11,6,3,50.0,2,33.33,1,16.67,40011
40,12,23,8,34.78,8,34.78,7,30.43,40012
40,13,22,8,36.36,8,36.36,6,27.27,40013
40,14,28,10,35.71,10,35.71,8,28.57,40014
40,15,25,9,36.0,11,44.0,5,20.0,40015
40,16,19,7,36.84,7,36.84,5,26.32,40016
40,17,13,6,46.15,4,30.77,3,23.08,40017
40,18,35,11,31.43,12,34.29,12,34.29,40018
40,19,41,17,41.46,11,26.83,13,31.71,40019
40,20,23,8,34.78,8,34.78,7,30.43,40020
40,21,18,7,38.89,7,38.89,4,22.22,40021
40,22,17,6,35.29,6,35.29,5,29.41,40022
40,23,15,8,53.33,4,26.67,3,20.0,40023
40,24,20,6,30.0,7,35.0,7,35.0,40024
40,25,20,8,40.0,7,35.0,5,25.0,40025
40,26,17,7,41.18,5,29.41,5,29.41,40026
40,27,23,8,34.78,10,43.48,5,21.74,40027
40,28,50,18,36.0,15,30.0,17,34.0,40028
40,29,34,11,32.35,13,38.24,10,29.41,40029
40,30,19,8,42.11,6,31.58,5,26.32,40030
40,31,45,14,31.11,15,33.33,16,35.56,40031
40,32,37,11,29.73,15,40.54,11,29.73,40032
40,33,32,12,37.5,11,34.38,9,28.13,40033
40,34,17,8,47.06,5,29.41,4,23.53,40034
40,35,35,11,31.43,13,37.14,11,31.43,40035
40,36,43,14,32.56,15,34.88,14,32.56,40036
40,37,42,18,42.86,13,30.95,11,26.19,40037
40,38,6,4,66.67,1,16.67,1,16.67,40038
40,39,50,20,40.0,15,30.0,15,30.0,40039
40,40,32,9,28.13,13,40.63,10,31.25,40040
40,41,44,15,34.09,14,31.82,15,34.09,40041
40,42,36,16,44.44,10,27.78,10,27.78,40042
40,43,24,11,45.83,7,29.17,6,25.0,40043
40,44,29,11,37.93,9,31.03,9,31.03,40044
40,45,46,17,36.96,18,39.13,11,23.91,40045
40,46,31,14,45.16,10,32.26,7,22.58,40046
40,47,8,3,37.5,2,25.0,3,37.5,40047
41,1,68,20,29.41,22,32.35,26,38.24,41001
41,2,100,33,33.0,34,34.0,33,33.0,41002
41,3,54,15,27.78,23,42.59,16,29.63,41003
41,4,69,24,34.78,26,37.68,19,27.54,41004
41,5,92,29,31.52,32,34.78,31,33.7,41005
41,6,81,26,32.1,32,39.51,23,28.4,41006
41,7,80,30,37.5,27,33.75,23,28.75,41007
41,8,74,25,33.78,25,33.78,24,32.43,41008
41,9,36,10,27.78,13,36.11,13,36.11,41009
41,10,42,13,30.95,17,40.48,12,28.57,41010
41,11,98,32,32.65,36,36.73,30,30.61,41011
41,12,66,21,31.82,25,37.88,20,30.3,41012
41,13,32,10,31.25,14,43.75,8,25.0,41013
