ward,precinct,total,Diana Lopez,Diana Lopez Percent,Monica G. Somerville,Monica G. Somerville Percent,Mable Taylor,Mable Taylor Percent,precinct_id
38,30,86,49,56.98,31,36.05,6,6.98,38030
38,31,174,140,80.46,29,16.67,5,2.87,38031
38,32,108,83,76.85,15,13.89,10,9.26,38032
38,33,92,72,78.26,12,13.04,8,8.7,38033
38,34,133,104,78.2,17,12.78,12,9.02,38034
38,35,120,92,76.67,14,11.67,14,11.67,38035
38,36,105,66,62.86,30,28.57,9,8.57,38036
38,37,117,89,76.07,18,15.38,10,8.55,38037
38,38,110,73,66.36,29,26.36,8,7.27,38038
38,39,149,100,67.11,35,23.49,14,9.4,38039
38,40,151,107,70.86,33,21.85,11,7.28,38040
38,41,168,126,75.0,29,17.26,13,7.74,38041
39,1,126,85,67.46,35,27.78,6,4.76,39001
39,2,123,87,70.73,27,21.95,9,7.32,39002
39,3,177,139,78.53,27,15.25,11,6.21,39003
39,4,131,92,70.23,33,25.19,6,4.58,39004
39,5,157,126,80.25,22,14.01,9,5.73,39005
39,6,132,98,74.24,29,21.97,5,3.79,39006
39,7,135,99,73.33,26,19.26,10,7.41,39007
39,8,172,130,75.58,29,16.86,13,7.56,39008
39,9,111,74,66.67,22,19.82,15,13.51,39009
39,10,87,72,82.76,8,9.2,7,8.05,39010
39,11,135,94,69.63,33,24.44,8,5.93,39011
39,12,186,150,80.65,20,10.75,16,8.6,39012
39,13,106,85,80.19,14,13.21,7,6.6,39013
39,14,150,111,74.0,22,14.67,17,11.33,39014
39,15,136,83,61.03,40,29.41,13,9.56,39015
39,16,87,61,70.11,15,17.24,11,12.64,39016
39,17,207,166,80.19,27,13.04,14,6.76,39017
39,18,155,125,80.65,22,14.19,8,5.16,39018
39,19,165,119,72.12,34,20.61,12,7.27,39019
39,20,169,106,62.72,47,27.81,16,9.47,39020
39,21,128,75,58.59,37,28.91,16,12.5,39021
39,22,95,73,76.84,8,8.42,14,14.74,39022
39,23,138,98,71.01,31,22.46,9,6.52,39023
39,24,180,122,67.78,41,22.78,17,9.44,39024
39,25,94,70,74.47,15,15.96,9,9.57,39025
39,26,109,81,74.31,17,15.6,11,10.09,39026
39,27,30,22,73.33,5,16.67,3,10.0,39027
39,28,226,176,77.88,29,12.83,21,9.29,39028
39,29,71,56,78.87,12,16.9,3,4.23,39029
39,30,162,134,82.72,13,8.02,15,9.26,39030
39,31,98,76,77.55,19,19.39,3,3.06,39031
39,32,125,94,75.2,22,17.6,9,7.2,39032
39,33,134,102,76.12,22,16.42,10,7.46,39033
39,34,141,111,78.72,17,12.06,13,9.22,39034
39,35,162,125,77.16,25,15.43,12,7.41,39035
39,36,48,22,45.83,20,41.67,6,12.5,39036
39,37,159,101,63.52,46,28.93,12,7.55,39037
39,38,127,92,72.44,27,21.26,8,6.3,39038
39,39,82,52,63.41,19,23.17,11,13.41,39039
39,40,128,81,63.28,35,27.34,12,9.38,39040
39,41,167,121,72.46,38,22.75,8,4.79,39041
39,42,171,89,52.05,62,36.26,20,11.7,39042
39,43,139,99,71.22,36,25.9,4,2.88,39043
39,44,110,76,69.09,28,25.45,6,5.45,39044
39,45,144,98,68.06,36,25.0,10,6.94,39045
40,1,123,94,76.42,18,14.63,11,8.94,40001
40,2,157,116,73.89,24,15.29,17,10.83,40002
40,3,247,210,85.02,27,10.93,10,4.05,40003
40,4,98,82,83.67,12,12.24,4,4.08,40004
40,5,223,180,80.72,30,13.45,13,5.83,40005
40,6,254,216,85.04,25,9.84,13,5.12,40006
40,7,224,191,85.27,30,13.39,3,1.34,40007
40,8,322,265,82.3,40,12.42,17,5.28,40008
40,9,112,85,75.89,12,10.71,15,13.39,40009
40,10,124,94,75.81,14,11.29,16,12.9,40010
40,11,223,196,87.89,16,7.17,11,4.93,40011
40,12,168,143,85.12,14,8.33,11,6.55,40012
40,13,324,277,85.49,37,11.42,10,3.09,40013
40,14,131,99,75.57,17,12.98,15,11.45,40014
40,15,130,97,74.62,25,19.23,8,6.15,40015
40,16,298,266,89.26,20,6.71,12,4.03,40016
40,17,175,145,82.86,14,8.0,16,9.14,40017
40,18,100,64,64.0,17,17.0,19,19.0,40018
40,19,177,130,73.45,25,14.12,22,12.43,40019
40,20,141,110,78.01,18,12.77,13,9.22,40020
40,21,264,206,78.03,42,15.91,16,6.06,40021
40,22,270,232,85.93,33,12.22,5,1.85,40022
40,23,313,263,84.03,35,11.18,15,4.79,40023
40,24,126,100,79.37,22,17.46,4,3.17,40024
40,25,278,233,83.81,35,12.59,10,3.6,40025
40,26,233,191,81.97,30,12.88,12,5.15,40026
40,27,217,183,84.33,20,9.22,14,6.45,40027
40,28,206,171,83.01,17,8.25,18,8.74,40028
40,29,185,146,78.92,29,15.68,10,5.41,40029
40,30,171,145,84.8,25,14.62,1,0.58,40030
40,31,274,234,85.4,26,9.49,14,5.11,40031
40,32,225,202,89.78,13,5.78,10,4.44,40032
40,33,249,220,88.35,20,8.03,9,3.61,40033
40,34,144,107,74.31,18,12.5,19,13.19,40034
40,35,72,55,76.39,11,15.28,6,8.33,40035
40,36,170,131,77.06,30,17.65,9,5.29,40036
40,37,165,131,79.39,19,11.52,15,9.09,40037
40,38,246,216,87.8,26,10.57,4,1.63,40038
40,39,35,24,68.57,7,20.0,4,11.43,40039
41,1,111,59,53.15,44,39.64,8,7.21,41001
41,2,114,69,60.53,33,28.95,12,10.53,41002
41,3,123,89,72.36,21,17.07,13,10.57,41003
41,4,129,88,68.22,31,24.03,10,7.75,41004
41,5,129,82,63.57,39,30.23,8,6.2,41005
41,6,186,132,70.97,46,24.73,8,4.3,41006
41,7,108,66,61.11,32,29.63,10,9.26,41007
41,8,110,73,66.36,32,29.09,5,4.55,41008
41,9,107,75,70.09,24,22.43,8,7.48,41009
41,10,151,91,60.26,51,33.77,9,5.96,41010
41,11,133,72,54.14,49,36.84,12,9.02,41011
41,12,107,61,57.01,36,33.64,10,9.35,41012
41,13,109,60,55.05,42,38.53,7,6.42,41013
41,14,191,134,70.16,44,23.04,13,6.81,41014
41,15,174,105,60.34,56,32.18,13,7.47,41015
41,16,108,62,57.41,33,30.56,13,12.04,41016
41,17,110,71,64.55,31,28.18,8,7.27,41017
41,18,100,62,62.0,30,30.0,8,8.0,41018
41,19,160,115,71.88,35,21.88,10,6.25,41019
41,20,65,44,67.69,17,26.15,4,6.15,41020
41,21,132,86,65.15,27,20.45,19,14.39,41021
41,22,157,98,62.42,39,24.84,20,12.74,41022
41,23,99,48,48.48,40,40.4,11,11.11,41023
41,24,108,64,59.26,36,33.33,8,7.41,41024
41,25,53,29,54.72,16,30.19,8,15.09,41025
41,26,118,67,56.78,37,31.36,14,11.86,41026
41,27,64,46,71.88,14,21.88,4,6.25,41027
41,28,76,42,55.26,17,22.37,17,22.37,41028
41,29,46,27,58.7,15,32.61,4,8.7,41029
41,30,126,78,61.9,34,26.98,14,11.11,41030
41,31,111,65,58.56,34,30.63,12,10.81,41031
41,32,114,87,76.32,20,17.54,7,6.14,41032
41,33,95,62,65.26,31,32.63,2,2.11,41033
41,34,100,68,68.0,24,24.0,8,8.0,41034
41,35,156,93,59.62,50,32.05,13,8.33,41035
41,36,119,80,67.23,28,23.53,11,9.24,41036
41,37,143,87,60.84,51,35.66,5,3.5,41037
41,38,118,77,65.25,34,28.81,7,5.93,41038
41,39,154,105,68.18,42,27.27,7,4.55,41039
41,40,130,78,60.0,40,30.77,12,9.23,41040
41,41,99,65,65.66,27,27.27,7,7.07,41041
41,42,99,60,60.61,35,35.35,4,4.04,41042
41,43,113,77,68.14,25,22.12,11,9.73,41043
41,44,116,60,51.72,45,38.79,11,9.48,41044
41,45,128,100,78.13,21,16.41,7,5.47,41045
41,46,125,90,72.0,27,21.6,8,6.4,41046
41,47,153,96,62.75,46,30.07,11,7.19,41047
42,1,181,140,77.35,30,16.57,11,6.08,42001
42,2,105,81,77.14,17,16.19,7,6.67,42002
42,3,152,116,76.32,26,17.11,10,6.58,42003
42,4,251,193,76.89,32,12.75,26,10.36,42004
42,5,126,101,80.16,16,12.7,9,7.14,42005
42,6,201,121,60.2,56,27.86,24,11.94,42006
42,7,165,123,74.55,31,18.79,11,6.67,42007
42,8,161,116,72.05,26,16.15,19,11.8,42008
42,9,136,87,63.97,27,19.85,22,16.18,42009
42,10,205,149,72.68,42,20.49,14,6.83,42010
42,11,114,76,66.67,24,21.05,14,12.28,42011
42,12,145,109,75.17,24,16.55,12,8.28,42012
42,13,192,127,66.15,42,21.88,23,11.98,42013
42,14,140,103,73.57,24,17.14,13,9.29,42014
42,15,142,109,76.76,26,18.31,7,4.93,42015
42,16,142,111,78.17,16,11.27,15,10.56,42016
42,17,152,122,80.26,19,12.5,11,7.24,42017
42,18,110,87,79.09,14,12.73,9,8.18,42018
42,19,211,149,70.62,46,21.8,16,7.58,42019
42,20,110,81,73.64,23,20.91,6,5.45,42020
42,21,129,105,81.4,12,9.3,12,9.3,42021
42,22,64,55,85.94,6,9.38,3,4.69,42022
42,23,142,99,69.72,34,23.94,9,6.34,42023
42,24,133,98,73.68,27,20.3,8,6.02,42024
42,25,131,94,71.76,30,22.9,7,5.34,42025
42,26,179,144,80.45,25,13.97,10,5.59,42026
42,27,121,82,67.77,28,23.14,11,9.09,42027
42,28,200,132,66.0,45,22.5,23,11.5,42028
42,29,218,163,74.77,30,13.76,25,11.47,42029
42,30,168,109,64.88,47,27.98,12,7.14,42030
42,31,168,127,75.6,25,14.88,16,9.52,42031
42,32,99,76,76.77,18,18.18,5,5.05,42032
42,33,194,131,67.53,44,22.68,19,9.79,42033
42,34,138,106,76.81,27,19.57,5,3.62,42034
42,35,189,139,73.54,35,18.52,15,7.94,42035
42,36,167,133,79.64,26,15.57,8,4.79,42036
42,37,84,66,78.57,10,11.9,8,9.52,42037
42,38,101,76,75.25,18,17.82,7,6.93,42038
42,39,120,94,78.33,23,19.17,3,2.5,42039
42,40,151,110,72.85,23,15.23,18,11.92,42040
42,41,150,120,80.0,22,14.67,8,5.33,42041
42,42,231,182,78.79,33,14.29,16,6.93,42042
43,1,83,57,68.67,16,19.28,10,12.05,43001
43,2,173,146,84.39,21,12.14,6,3.47,43002
43,3,150,122,81.33,22,14.67,6,4.0,43003
43,4,141,116,82.27,20,14.18,5,3.55,43004
43,5,155,123,79.35,24,15.48,8,5.16,43005
43,6,121,101,83.47,14,11.57,6,4.96,43006
43,7,122,86,70.49,16,13.11,20,16.39,43007
43,8,111,91,81.98,13,11.71,7,6.31,43008
43,9,164,117,71.34,25,15.24,22,13.41,43009
43,10,187,156,83.42,26,13.9,5,2.67,43010
43,11,100,88,88.0,10,10.0,2,2.0,43011
43,12,89,68,76.4,14,15.73,7,7.87,43012
43,13,169,134,79.29,24,14.2,11,6.51,43013
43,14,159,133,83.65,20,12.58,6,3.77,43014
43,15,142,111,78.17,24,16.9,7,4.93,43015
43,16,178,148,83.15,21,11.8,9,5.06,43016
43,17,120,92,76.67,24,20.0,4,3.33,43017
43,18,170,139,81.76,19,11.18,12,7.06,43018
43,19,151,118,78.15,22,14.57,11,7.28,43019
43,20,202,160,79.21,30,14.85,12,5.94,43020
43,21,142,114,80.28,23,16.2,5,3.52,43021
43,22,121,98,80.99,12,9.92,11,9.09,43022
43,23,100,77,77.0,17,17.0,6,6.0,43023
43,24,128,96,75.0,18,14.06,14,10.94,43024
43,25,177,128,72.32,37,20.9,12,6.78,43025
43,26,146,110,75.34,28,19.18,8,5.48,43026
43,27,163,135,82.82,19,11.66,9,5.52,43027
43,28,137,96,70.07,31,22.63,10,7.3,43028
43,29,194,162,83.51,27,13.92,5,2.58,43029
43,30,151,123,81.46,23,15.23,5,3.31,43030
43,31,148,110,74.32,24,16.22,14,9.46,43031
43,32,138,111,80.43,18,13.04,9,6.52,43032
43,33,191,145,75.92,33,17.28,13,6.81,43033
43,34,108,90,83.33,15,13.89,3,2.78,43034
43,35,184,150,81.52,26,14.13,8,4.35,43035
43,36,72,60,83.33,8,11.11,4,5.56,43036
43,37,132,114,86.36,12,9.09,6,4.55,43037
43,38,123,88,71.54,27,21.95,8,6.5,43038
43,39,89,71,79.78,10,11.24,8,8.99,43039
43,40,95,73,76.84,14,14.74,8,8.42,43040
43,41,155,117,75.48,22,14.19,16,10.32,43041
43,42,144,116,80.56,24,16.67,4,2.78,43042
43,43,172,135,78.49,32,18.6,5,2.91,43043
43,44,145,120,82.76,20,13.79,5,3.45,43044
43,45,113,93,82.3,13,11.5,7,6.19,43045
43,46,86,80,93.02,4,4.65,2,2.33,43046
44,1,281,217,77.22,42,14.95,22,7.83,44001
44,2,173,151,87.28,16,9.25,6,3.47,44002
44,3,147,108,73.47,30,20.41,9,6.12,44003
44,4,170,128,75.29,28,16.47,14,8.24,44004
44,5,167,132,79.04,24,14.37,11,6.59,44005
44,6,207,177,85.51,23,11.11,7,3.38,44006
44,7,153,118,77.12,29,18.95,6,3.92,44007
44,8,217,176,81.11,29,13.36,12,5.53,44008
44,9,142,115,80.99,18,12.68,9,6.34,44009
44,10,145,117,80.69,17,11.72,11,7.59,44010
44,11,170,146,85.88,16,9.41,8,4.71,44011
44,12,238,190,79.83,39,16.39,9,3.78,44012
44,13,126,93,73.81,28,22.22,5,3.97,44013
44,14,159,135,84.91,18,11.32,6,3.77,44014
44,15,181,148,81.77,22,12.15,11,6.08,44015
44,16,190,157,82.63,20,10.53,13,6.84,44016
44,17,257,210,81.71,36,14.01,11,4.28,44017
44,18,173,134,77.46,22,12.72,17,9.83,44018
44,19,258,205,79.46,36,13.95,17,6.59,44019
44,20,188,167,88.83,15,7.98,6,3.19,44020
44,21,186,153,82.26,22,11.83,11,5.91,44021
44,22,179,138,77.09,30,16.76,11,6.15,44022
44,23,151,129,85.43,13,8.61,9,5.96,44023
44,24,159,126,79.25,30,18.87,3,1.89,44024
44,25,213,174,81.69,24,11.27,15,7.04,44025
44,26,212,179,84.43,17,8.02,16,7.55,44026
44,27,186,156,83.87,20,10.75,10,5.38,44027
44,28,180,150,83.33,21,11.67,9,5.0,44028
44,29,196,166,84.69,24,12.24,6,3.06,44029
44,30,200,173,86.5,21,10.5,6,3.0,44030
44,31,112,92,82.14,14,12.5,6,5.36,44031
44,32,160,127,79.38,28,17.5,5,3.13,44032
44,33,202,174,86.14,20,9.9,8,3.96,44033
44,34,213,165,77.46,32,15.02,16,7.51,44034
44,35,220,164,74.55,40,18.18,16,7.27,44035
44,36,173,152,87.86,17,9.83,4,2.31,44036
44,37,250,210,84.0,30,12.0,10,4.0,44037
44,38,157,120,76.43,30,19.11,7,4.46,44038
44,39,182,151,82.97,19,10.44,12,6.59,44039
44,40,168,134,79.76,25,14.88,9,5.36,44040
44,41,230,171,74.35,29,12.61,30,13.04,44041
45,1,164,139,84.76,13,7.93,12,7.32,45001
45,2,186,157,84.41,18,9.68,11,5.91,45002
45,3,174,128,73.56,39,22.41,7,4.02,45003
45,4,215,172,80.0,30,13.95,13,6.05,45004
45,5,185,134,72.43,33,17.84,18,9.73,45005
45,6,265,213,80.38,37,13.96,15,5.66,45006
45,7,261,208,79.69,39,14.94,14,5.36,45007
45,8,149,119,79.87,18,12.08,12,8.05,45008
45,9,132,100,75.76,28,21.21,4,3.03,45009
45,10,151,125,82.78,20,13.25,6,3.97,45010
45,11,82,61,74.39,10,12.2,11,13.41,45011
45,12,128,96,75.0,22,17.19,10,7.81,45012
45,13,133,95,71.43,25,18.8,13,9.77,45013
45,14,200,154,77.0,40,20.0,6,3.0,45014
45,15,226,176,77.88,34,15.04,16,7.08,45015
45,16,156,113,72.44,31,19.87,12,7.69,45016
45,17,163,123,75.46,28,17.18,12,7.36,45017
45,18,147,98,66.67,37,25.17,12,8.16,45018
45,19,67,52,77.61,12,17.91,3,4.48,45019
45,20,88,68,77.27,15,17.05,5,5.68,45020
45,21,126,86,68.25,26,20.63,14,11.11,45021
45,22,97,73,75.26,19,19.59,5,5.15,45022
45,23,112,81,72.32,17,15.18,14,12.5,45023
45,24,78,54,69.23,22,28.21,2,2.56,45024
45,25,94,58,61.7,24,25.53,12,12.77,45025
45,26,71,37,52.11,30,42.25,4,5.63,45026
45,27,116,73,62.93,34,29.31,9,7.76,45027
45,28,98,69,70.41,21,21.43,8,8.16,45028
45,29,85,59,69.41,23,27.06,3,3.53,45029
45,30,122,98,80.33,12,9.84,12,9.84,45030
45,31,122,96,78.69,21,17.21,5,4.1,45031
45,32,114,82,71.93,18,15.79,14,12.28,45032
45,33,114,90,78.95,15,13.16,9,7.89,45033
45,34,137,100,72.99,27,19.71,10,7.3,45034
45,35,159,115,72.33,35,22.01,9,5.66,45035
45,36,169,131,77.51,31,18.34,7,4.14,45036
45,37,141,100,70.92,31,21.99,10,7.09,45037
45,38,114,83,72.81,24,21.05,7,6.14,45038
45,39,129,88,68.22,29,22.48,12,9.3,45039
45,40,114,63,55.26,36,31.58,15,13.16,45040
45,41,102,68,66.67,24,23.53,10,9.8,45041
45,42,137,87,63.5,34,24.82,16,11.68,45042
45,43,115,76,66.09,30,26.09,9,7.83,45043
45,44,146,91,62.33,42,28.77,13,8.9,45044
45,45,62,31,50.0,26,41.94,5,8.06,45045
45,46,81,47,58.02,28,34.57,6,7.41,45046
45,47,91,66,72.53,20,21.98,5,5.49,45047
45,48,91,55,60.44,29,31.87,7,7.69,45048
46,1,143,105,73.43,19,13.29,19,13.29,46001
46,2,217,171,78.8,29,13.36,17,7.83,46002
46,3,262,203,77.48,46,17.56,13,4.96,46003
46,4,219,180,82.19,22,10.05,17,7.76,46004
46,5,216,171,79.17,28,12.96,17,7.87,46005
46,6,178,128,71.91,25,14.04,25,14.04,46006
46,7,246,185,75.2,38,15.45,23,9.35,46007
46,8,136,97,71.32,19,13.97,20,14.71,46008
46,9,226,181,80.09,29,12.83,16,7.08,46009
46,10,256,210,82.03,29,11.33,17,6.64,46010
46,11,170,128,75.29,26,15.29,16,9.41,46011
46,12,250,219,87.6,19,7.6,12,4.8,46012
46,13,222,180,81.08,31,13.96,11,4.95,46013
46,14,136,71,52.21,32,23.53,33,24.26,46014
46,15,189,151,79.89,23,12.17,15,7.94,46015
46,16,277,239,86.28,26,9.39,12,4.33,46016
46,17,221,166,75.11,42,19.0,13,5.88,46017
46,18,202,160,79.21,29,14.36,13,6.44,46018
46,19,158,112,70.89,41,25.95,5,3.16,46019
46,20,181,142,78.45,20,11.05,19,10.5,46020
46,21,90,68,75.56,18,20.0,4,4.44,46021
46,22,134,91,67.91,12,8.96,31,23.13,46022
46,23,175,128,73.14,29,16.57,18,10.29,46023
46,24,292,233,79.79,39,13.36,20,6.85,46024
46,25,208,166,79.81,20,9.62,22,10.58,46025
46,26,237,192,81.01,24,10.13,21,8.86,46026
46,27,220,180,81.82,19,8.64,21,9.55,46027
46,28,181,149,82.32,23,12.71,9,4.97,46028
46,29,152,122,80.26,16,10.53,14,9.21,46029
46,30,181,141,77.9,20,11.05,20,11.05,46030
46,31,197,160,81.22,19,9.64,18,9.14,46031
46,32,77,60,77.92,7,9.09,10,12.99,46032
46,33,221,172,77.83,34,15.38,15,6.79,46033
46,34,236,203,86.02,24,10.17,9,3.81,46034
46,35,159,122,76.73,25,15.72,12,7.55,46035
46,36,216,162,75.0,38,17.59,16,7.41,46036
46,37,137,95,69.34,25,18.25,17,12.41,46037
46,38,174,135,77.59,23,13.22,16,9.2,46038
46,39,172,127,73.84,31,18.02,14,8.14,46039
46,40,219,177,80.82,27,12.33,15,6.85,46040
47,1,146,125,85.62,15,10.27,6,4.11,47001
47,2,178,144,80.9,27,15.17,7,3.93,47002
47,3,190,144,75.79,29,15.26,17,8.95,47003
47,4,229,180,78.6,34,14.85,15,6.55,47004
47,5,265,230,86.79,24,9.06,11,4.15,47005
47,6,219,182,83.11,26,11.87,11,5.02,47006
47,7,180,139,77.22,25,13.89,16,8.89,47007
47,8,214,185,86.45,23,10.75,6,2.8,47008
47,9,161,134,83.23,15,9.32,12,7.45,47009
47,10,302,260,86.09,32,10.6,10,3.31,47010
47,11,186,150,80.65,22,11.83,14,7.53,47011
47,12,224,177,79.02,36,16.07,11,4.91,47012
47,13,257,223,86.77,23,8.95,11,4.28,47013
47,14,205,175,85.37,22,10.73,8,3.9,47014
47,15,295,258,87.46,23,7.8,14,4.75,47015
47,16,204,166,81.37,25,12.25,13,6.37,47016
47,17,216,180,83.33,25,11.57,11,5.09,47017
47,18,201,168,83.58,22,10.95,11,5.47,47018
47,19,366,307,83.88,40,10.93,19,5.19,47019
47,20,226,190,84.07,28,12.39,8,3.54,47020
47,21,257,209,81.32,29,11.28,19,7.39,47021
47,22,276,241,87.32,30,10.87,5,1.81,47022
47,23,257,221,85.99,24,9.34,12,4.67,47023
47,24,252,223,88.49,21,8.33,8,3.17,47024
47,25,256,217,84.77,29,11.33,10,3.91,47025
47,26,292,260,89.04,20,6.85,12,4.11,47026
47,27,221,183,82.81,30,13.57,8,3.62,47027
47,28,223,188,84.3,25,11.21,10,4.48,47028
47,29,240,200,83.33,26,10.83,14,5.83,47029
47,30,285,243,85.26,36,12.63,6,2.11,47030
47,31,256,219,85.55,25,9.77,12,4.69,47031
47,32,318,291,91.51,15,4.72,12,3.77,47032
47,33,184,150,81.52,23,12.5,11,5.98,47033
47,34,235,192,81.7,32,13.62,11,4.68,47034
47,35,149,132,88.59,11,7.38,6,4.03,47035
47,36,271,239,88.19,20,7.38,12,4.43,47036
47,37,215,192,89.3,17,7.91,6,2.79,47037
47,38,238,212,89.08,18,7.56,8,3.36,47038
47,39,282,234,82.98,37,13.12,11,3.9,47039
47,40,191,168,87.96,16,8.38,7,3.66,47040
47,41,260,230,88.46,16,6.15,14,5.38,47041
47,42,227,201,88.55,18,7.93,8,3.52,47042
47,43,175,139,79.43,27,15.43,9,5.14,47043
47,44,176,129,73.3,28,15.91,19,10.8,47044
47,45,256,214,83.59,32,12.5,10,3.91,47045
47,46,99,82,82.83,11,11.11,6,6.06,47046
47,47,221,199,90.05,16,7.24,6,2.71,47047
47,48,24,16,66.67,5,20.83,3,12.5,47048
48,1,243,215,88.48,15,6.17,13,5.35,48001
48,2,99,84,84.85,14,14.14,1,1.01,48002
48,3,210,155,73.81,30,14.29,25,11.9,48003
48,4,228,180,78.95,36,15.79,12,5.26,48004
48,5,193,157,81.35,25,12.95,11,5.7,48005
48,6,210,166,79.05,21,10.0,23,10.95,48006
48,7,273,243,89.01,21,7.69,9,3.3,48007
48,8,115,87,75.65,20,17.39,8,6.96,48008
48,9,146,99,67.81,28,19.18,19,13.01,48009
48,10,352,300,85.23,35,9.94,17,4.83,48010
48,11,195,163,83.59,30,15.38,2,1.03,48011
48,12,264,224,84.85,23,8.71,17,6.44,48012
48,13,263,188,71.48,45,17.11,30,11.41,48013
48,14,108,74,68.52,19,17.59,15,13.89,48014
48,15,101,74,73.27,13,12.87,14,13.86,48015
48,16,213,154,72.3,34,15.96,25,11.74,48016
48,17,224,166,74.11,29,12.95,29,12.95,48017
48,18,140,92,65.71,29,20.71,19,13.57,48018
48,19,189,152,80.42,24,12.7,13,6.88,48019
48,20,263,206,78.33,42,15.97,15,5.7,48020
48,21,237,184,77.64,27,11.39,26,10.97,48021
48,22,203,155,76.35,33,16.26,15,7.39,48022
48,23,267,201,75.28,38,14.23,28,10.49,48023
48,24,181,132,72.93,33,18.23,16,8.84,48024
48,25,206,175,84.95,22,10.68,9,4.37,48025
48,26,86,63,73.26,14,16.28,9,10.47,48026
48,27,129,89,68.99,25,19.38,15,11.63,48027
48,28,208,133,63.94,40,19.23,35,16.83,48028
48,29,128,82,64.06,30,23.44,16,12.5,48029
48,30,211,183,86.73,21,9.95,7,3.32,48030
48,31,208,160,76.92,26,12.5,22,10.58,48031
48,32,182,136,74.73,26,14.29,20,10.99,48032
48,33,124,93,75.0,25,20.16,6,4.84,48033
48,34,192,163,84.9,24,12.5,5,2.6,48034
48,35,119,84,70.59,20,16.81,15,12.61,48035
48,36,139,101,72.66,30,21.58,8,5.76,48036
48,37,230,195,84.78,20,8.7,15,6.52,48037
48,38,261,215,82.38,35,13.41,11,4.21,48038
48,39,180,137,76.11,28,15.56,15,8.33,48039
48,40,199,170,85.43,21,10.55,8,4.02,48040
48,41,208,154,74.04,28,13.46,26,12.5,48041
48,42,278,238,85.61,29,10.43,11,3.96,48042
48,43,237,171,72.15,42,17.72,24,10.13,48043
48,44,268,232,86.57,22,8.21,14,5.22,48044
48,45,148,123,83.11,19,12.84,6,4.05,48045
48,46,150,107,71.33,21,14.0,22,14.67,48046
49,1,110,78,70.91,13,11.82,19,17.27,49001
49,2,132,116,87.88,8,6.06,8,6.06,49002
49,3,235,185,78.72,23,9.79,27,11.49,49003
49,4,234,196,83.76,24,10.26,14,5.98,49004
49,5,199,134,67.34,30,15.08,35,17.59,49005
49,6,165,130,78.79,22,13.33,13,7.88,49006
49,7,153,112,73.2,23,15.03,18,11.76,49007
49,8,139,109,78.42,20,14.39,10,7.19,49008
49,9,199,155,77.89,24,12.06,20,10.05,49009
49,10,209,177,84.69,21,10.05,11,5.26,49010
49,11,223,170,76.23,30,13.45,23,10.31,49011
49,12,209,176,84.21,22,10.53,11,5.26,49012
49,13,228,186,81.58,20,8.77,22,9.65,49013
49,14,125,90,72.0,21,16.8,14,11.2,49014
49,15,139,108,77.7,19,13.67,12,8.63,49015
49,16,177,129,72.88,29,16.38,19,10.73,49016
49,17,137,101,73.72,15,10.95,21,15.33,49017
49,18,243,202,83.13,22,9.05,19,7.82,49018
49,19,134,98,73.13,16,11.94,20,14.93,49019
49,20,296,258,87.16,18,6.08,20,6.76,49020
49,21,80,45,56.25,20,25.0,15,18.75,49021
49,22,197,143,72.59,34,17.26,20,10.15,49022
49,23,215,180,83.72,17,7.91,18,8.37,49023
49,24,117,72,61.54,18,15.38,27,23.08,49024
49,25,225,183,81.33,23,10.22,19,8.44,49025
49,26,209,168,80.38,27,12.92,14,6.7,49026
49,27,156,126,80.77,11,7.05,19,12.18,49027
49,28,277,237,85.56,21,7.58,19,6.86,49028
49,29,225,177,78.67,28,12.44,20,8.89,49029
49,30,189,143,75.66,22,11.64,24,12.7,49030
49,31,119,77,64.71,18,15.13,24,20.17,49031
49,32,191,134,70.16,26,13.61,31,16.23,49032
49,33,159,131,82.39,13,8.18,15,9.43,49033
50,1,115,78,67.83,22,19.13,15,13.04,50001
50,2,74,49,66.22,15,20.27,10,13.51,50002
50,3,128,92,71.88,21,16.41,15,11.72,50003
50,4,159,114,71.7,31,19.5,14,8.81,50004
50,5,87,55,63.22,22,25.29,10,11.49,50005
50,6,149,92,61.74,29,19.46,28,18.79,50006
50,7,216,169,78.24,30,13.89,17,7.87,50007
50,8,120,87,72.5,16,13.33,17,14.17,50008
50,9,114,82,71.93,21,18.42,11,9.65,50009
50,10,89,55,61.8,21,23.6,13,14.61,50010
50,11,65,37,56.92,15,23.08,13,20.0,50011
50,12,49,31,63.27,12,24.49,6,12.24,50012
50,13,124,96,77.42,16,12.9,12,9.68,50013
50,14,41,28,68.29,9,21.95,4,9.76,50014
50,15,224,174,77.68,35,15.63,15,6.7,50015
50,16,46,25,54.35,16,34.78,5,10.87,50016
50,17,91,66,72.53,15,16.48,10,10.99,50017
50,18,20,15,75.0,2,10.0,3,15.0,50018
50,19,77,50,64.94,18,23.38,9,11.69,50019
50,20,147,115,78.23,20,13.61,12,8.16,50020
50,21,122,88,72.13,21,17.21,13,10.66,50021
50,22,96,56,58.33,21,21.88,19,19.79,50022
50,23,64,39,60.94,12,18.75,13,20.31,50023
50,24,70,35,50.0,23,32.86,12,17.14,50024
50,25,97,56,57.73,29,29.9,12,12.37,50025
50,26,90,63,70.0,18,20.0,9,10.0,50026
50,27,37,19,51.35,14,37.84,4,10.81,50027
50,28,117,75,64.1,24,20.51,18,15.38,50028
