ward,precinct,total,Robert Russell Kijak (Christie),Robert Russell Kijak (Christie) Percent,Jean Wayner (Christie),Jean Wayner (Christie) Percent,Antonio Alonso (Trump),Antonio Alonso (Trump) Percent,Michael Burke (Trump),Michael Burke (Trump) Percent,Christopher Hilliard (Trump),Christopher Hilliard (Trump) Percent,Kirstie Ann Brenson (Bush),Kirstie Ann Brenson (Bush) Percent,Jeffrey S. Arseneau (Bush),Jeffrey S. Arseneau (Bush) Percent,Patrick E. Rea (Bush),Patrick E. Rea (Bush) Percent,Karen Ann Hayes (Cruz),Karen Ann Hayes (Cruz) Percent,Audrey A. Tancos (Cruz),Audrey A. Tancos (Cruz) Percent,Gina M. Danaher (Cruz),Gina M. Danaher (Cruz) Percent,Joann Kelly (Fiorina),Joann Kelly (Fiorina) Percent,Norman Stanley (Fiorina),Norman Stanley (Fiorina) Percent,Mary P. Geringer (Fiorina),Mary P. Geringer (Fiorina) Percent,Shaun Colin Murphy (Kasich),Shaun Colin Murphy (Kasich) Percent,Matthew T. Murphy (Kasich),Matthew T. Murphy (Kasich) Percent,Kevin Suggs (Kasich),Kevin Suggs (Kasich) Percent,Darnell B. Macklin (Carson),Darnell B. Macklin (Carson) Percent,Michael J. Uremovich (Carson),Michael J. Uremovich (Carson) Percent,Symeon Brown (Paul),Symeon Brown (Paul) Percent,Margo McDermed (Rubio),Margo McDermed (Rubio) Percent,Corey Brooks (Rubio),Corey Brooks (Rubio) Percent,Raymond Tuminello (Rubio),Raymond Tuminello (Rubio) Percent,precinct_id
19,11,16,0,0.0,0,0.0,1,6.25,4,25.0,2,12.5,0,0.0,0,0.0,0,0.0,2,12.5,1,6.25,1,6.25,0,0.0,0,0.0,0,0.0,1,6.25,2,12.5,1,6.25,0,0.0,0,0.0,0,0.0,0,0.0,1,6.25,0,0.0,19011
19,13,30,0,0.0,0,0.0,4,13.33,4,13.33,3,10.0,0,0.0,0,0.0,0,0.0,3,10.0,3,10.0,4,13.33,0,0.0,0,0.0,0,0.0,0,0.0,2,6.67,2,6.67,0,0.0,1,3.33,0,0.0,1,3.33,2,6.67,1,3.33,19013
19,14,191,1,0.52,2,1.05,13,6.81,16,8.38,14,7.33,2,1.05,2,1.05,2,1.05,10,5.24,9,4.71,10,5.24,1,0.52,1,0.52,0,0.0,18,9.42,26,13.61,24,12.57,1,0.52,1,0.52,1,0.52,14,7.33,11,5.76,12,6.28,19014
19,20,36,0,0.0,1,2.78,5,13.89,8,22.22,6,16.67,0,0.0,0,0.0,0,0.0,3,8.33,2,5.56,2,5.56,1,2.78,1,2.78,1,2.78,1,2.78,1,2.78,1,2.78,0,0.0,0,0.0,0,0.0,1,2.78,1,2.78,1,2.78,19020
19,25,30,0,0.0,0,0.0,3,10.0,2,6.67,3,10.0,0,0.0,0,0.0,0,0.0,3,10.0,2,6.67,2,6.67,0,0.0,0,0.0,0,0.0,3,10.0,4,13.33,3,10.0,0,0.0,1,3.33,0,0.0,1,3.33,1,3.33,2,6.67,19025
19,27,88,0,0.0,0,0.0,8,9.09,9,10.23,8,9.09,0,0.0,0,0.0,1,1.14,14,15.91,12,13.64,13,14.77,0,0.0,0,0.0,0,0.0,4,4.55,5,5.68,5,5.68,1,1.14,0,0.0,2,2.27,1,1.14,4,4.55,1,1.14,19027
19,28,37,0,0.0,0,0.0,4,10.81,4,10.81,3,8.11,0,0.0,0,0.0,1,2.7,1,2.7,1,2.7,4,10.81,0,0.0,0,0.0,0,0.0,3,8.11,2,5.41,1,2.7,5,13.51,3,8.11,2,5.41,1,2.7,1,2.7,1,2.7,19028
19,31,171,0,0.0,1,0.58,27,15.79,29,16.96,27,15.79,1,0.58,0,0.0,0,0.0,13,7.6,11,6.43,12,7.02,0,0.0,0,0.0,0,0.0,13,7.6,15,8.77,12,7.02,0,0.0,0,0.0,0,0.0,3,1.75,3,1.75,4,2.34,19031
19,36,97,0,0.0,0,0.0,19,19.59,19,19.59,18,18.56,1,1.03,0,0.0,0,0.0,4,4.12,2,2.06,2,2.06,0,0.0,0,0.0,0,0.0,8,8.25,10,10.31,8,8.25,0,0.0,1,1.03,0,0.0,2,2.06,1,1.03,2,2.06,19036
19,37,75,0,0.0,0,0.0,12,16.0,12,16.0,11,14.67,0,0.0,0,0.0,0,0.0,5,6.67,4,5.33,5,6.67,0,0.0,0,0.0,0,0.0,8,10.67,6,8.0,5,6.67,0,0.0,0,0.0,0,0.0,3,4.0,2,2.67,2,2.67,19037
19,38,90,0,0.0,0,0.0,12,13.33,11,12.22,11,12.22,1,1.11,1,1.11,1,1.11,7,7.78,7,7.78,8,8.89,0,0.0,0,0.0,1,1.11,5,5.56,6,6.67,3,3.33,2,2.22,2,2.22,0,0.0,5,5.56,3,3.33,4,4.44,19038
19,39,14,0,0.0,0,0.0,3,21.43,3,21.43,3,21.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.14,0,0.0,0,0.0,0,0.0,0,0.0,1,7.14,1,7.14,0,0.0,1,7.14,1,7.14,0,0.0,0,0.0,0,0.0,19039
19,40,189,3,1.59,2,1.06,22,11.64,23,12.17,21,11.11,2,1.06,1,0.53,2,1.06,17,8.99,16,8.47,19,10.05,3,1.59,2,1.06,0,0.0,12,6.35,14,7.41,13,6.88,2,1.06,0,0.0,2,1.06,4,2.12,5,2.65,4,2.12,19040
19,42,109,1,0.92,1,0.92,8,7.34,6,5.5,5,4.59,3,2.75,0,0.0,0,0.0,13,11.93,14,12.84,11,10.09,2,1.83,1,0.92,1,0.92,7,6.42,9,8.26,8,7.34,0,0.0,0,0.0,0,0.0,7,6.42,7,6.42,5,4.59,19042
19,43,17,0,0.0,1,5.88,0,0.0,0,0.0,1,5.88,0,0.0,0,0.0,0,0.0,3,17.65,2,11.76,1,5.88,1,5.88,0,0.0,0,0.0,1,5.88,1,5.88,0,0.0,2,11.76,0,0.0,0,0.0,1,5.88,2,11.76,1,5.88,19043
19,47,106,0,0.0,1,0.94,16,15.09,18,16.98,15,14.15,0,0.0,0,0.0,0,0.0,12,11.32,12,11.32,13,12.26,0,0.0,1,0.94,1,0.94,3,2.83,5,4.72,5,4.72,0,0.0,0,0.0,0,0.0,1,0.94,2,1.89,1,0.94,19047
19,48,13,0,0.0,1,7.69,2,15.38,2,15.38,3,23.08,0,0.0,0,0.0,0,0.0,2,15.38,2,15.38,1,7.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19048
19,49,85,1,1.18,2,2.35,10,11.76,11,12.94,9,10.59,0,0.0,0,0.0,0,0.0,5,5.88,8,9.41,5,5.88,0,0.0,0,0.0,0,0.0,7,8.24,8,9.41,8,9.41,0,0.0,0,0.0,0,0.0,4,4.71,3,3.53,4,4.71,19049
19,57,9,0,0.0,0,0.0,1,11.11,1,11.11,1,11.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,22.22,2,22.22,2,22.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19057
20,1,12,0,0.0,0,0.0,1,8.33,1,8.33,2,16.67,0,0.0,0,0.0,0,0.0,2,16.67,2,16.67,2,16.67,0,0.0,1,8.33,0,0.0,1,8.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20001
20,3,7,0,0.0,0,0.0,2,28.57,1,14.29,1,14.29,0,0.0,0,0.0,0,0.0,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,0,0.0,0,0.0,1,14.29,0,0.0,0,0.0,20003
20,5,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,28.57,1,14.29,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,1,14.29,1,14.29,20005
20,7,17,1,5.88,1,5.88,3,17.65,2,11.76,3,17.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.88,1,5.88,2,11.76,0,0.0,1,5.88,1,5.88,0,0.0,1,5.88,20007
20,8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20008
20,9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20009
20,10,13,0,0.0,0,0.0,1,7.69,1,7.69,1,7.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,23.08,3,23.08,3,23.08,20010
20,11,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20011
20,12,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20012
20,13,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20013
20,14,5,0,0.0,0,0.0,1,20.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,1,20.0,0,0.0,0,0.0,1,20.0,0,0.0,20014
20,16,41,0,0.0,0,0.0,3,7.32,4,9.76,3,7.32,0,0.0,0,0.0,0,0.0,2,4.88,2,4.88,2,4.88,0,0.0,0,0.0,0,0.0,5,12.2,5,12.2,5,12.2,1,2.44,1,2.44,0,0.0,4,9.76,2,4.88,2,4.88,20016
20,18,12,0,0.0,1,8.33,1,8.33,1,8.33,1,8.33,0,0.0,0,0.0,0,0.0,3,25.0,2,16.67,2,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.33,0,0.0,0,0.0,20018
20,19,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.11,1,11.11,1,11.11,1,11.11,1,11.11,1,11.11,0,0.0,0,0.0,0,0.0,1,11.11,1,11.11,1,11.11,20019
20,22,12,0,0.0,0,0.0,0,0.0,0,0.0,1,8.33,0,0.0,0,0.0,0,0.0,1,8.33,0,0.0,1,8.33,1,8.33,0,0.0,0,0.0,0,0.0,1,8.33,1,8.33,0,0.0,0,0.0,0,0.0,2,16.67,2,16.67,2,16.67,20022
20,23,12,0,0.0,0,0.0,1,8.33,1,8.33,1,8.33,0,0.0,0,0.0,0,0.0,2,16.67,1,8.33,1,8.33,1,8.33,0,0.0,1,8.33,0,0.0,1,8.33,1,8.33,1,8.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20023
20,24,36,0,0.0,0,0.0,4,11.11,4,11.11,4,11.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.78,0,0.0,0,0.0,0,0.0,4,11.11,4,11.11,4,11.11,0,0.0,0,0.0,1,2.78,4,11.11,4,11.11,2,5.56,20024
20,26,30,1,3.33,0,0.0,1,3.33,2,6.67,1,3.33,0,0.0,0,0.0,0,0.0,2,6.67,1,3.33,1,3.33,0,0.0,0,0.0,0,0.0,5,16.67,4,13.33,4,13.33,0,0.0,1,3.33,0,0.0,3,10.0,3,10.0,1,3.33,20026
20,27,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20027
20,28,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.11,0,0.0,0,0.0,1,11.11,1,11.11,1,11.11,1,11.11,0,0.0,0,0.0,2,22.22,1,11.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.11,0,0.0,20028
20,29,9,0,0.0,0,0.0,2,22.22,2,22.22,2,22.22,0,0.0,0,0.0,0,0.0,1,11.11,1,11.11,1,11.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20029
20,30,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20030
20,31,7,0,0.0,1,14.29,1,14.29,1,14.29,1,14.29,0,0.0,0,0.0,0,0.0,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,0,0.0,0,0.0,0,0.0,20031
20,33,4,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,1,25.0,1,25.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20033
20,34,71,0,0.0,0,0.0,5,7.04,5,7.04,5,7.04,1,1.41,0,0.0,0,0.0,4,5.63,3,4.23,2,2.82,0,0.0,0,0.0,0,0.0,10,14.08,12,16.9,9,12.68,1,1.41,0,0.0,0,0.0,4,5.63,6,8.45,4,5.63,20034
20,35,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,20035
20,37,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20037
21,1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.33,2,33.33,2,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21001
21,2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,21002
21,3,3,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21003
21,4,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,21004
21,5,13,0,0.0,0,0.0,4,30.77,3,23.08,3,23.08,1,7.69,1,7.69,1,7.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21005
21,6,11,2,18.18,0,0.0,2,18.18,1,9.09,0,0.0,0,0.0,0,0.0,2,18.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.09,2,18.18,0,0.0,0,0.0,0,0.0,1,9.09,0,0.0,21006
21,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21007
21,8,6,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.33,2,33.33,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21008
21,9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21009
21,10,7,0,0.0,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,2,28.57,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,0,0.0,1,14.29,0,0.0,0,0.0,0,0.0,21010
21,11,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,21011
21,12,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21012
21,13,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,1,16.67,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21013
21,14,16,0,0.0,0,0.0,2,12.5,2,12.5,2,12.5,1,6.25,1,6.25,1,6.25,2,12.5,0,0.0,1,6.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.25,2,12.5,1,6.25,21014
21,15,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21015
21,16,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21016
21,17,9,0,0.0,0,0.0,0,0.0,0,0.0,1,11.11,1,11.11,0,0.0,0,0.0,0,0.0,0,0.0,1,11.11,0,0.0,0,0.0,0,0.0,1,11.11,1,11.11,1,11.11,0,0.0,0,0.0,0,0.0,1,11.11,1,11.11,1,11.11,21017
21,18,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,21018
21,19,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,21019
21,20,10,0,0.0,1,10.0,1,10.0,1,10.0,1,10.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0,1,10.0,1,10.0,1,10.0,0,0.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,21020
21,21,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21021
21,22,18,0,0.0,0,0.0,3,16.67,3,16.67,3,16.67,0,0.0,0,0.0,0,0.0,2,11.11,1,5.56,1,5.56,0,0.0,0,0.0,1,5.56,0,0.0,0,0.0,0,0.0,1,5.56,1,5.56,0,0.0,0,0.0,2,11.11,0,0.0,21022
21,23,3,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21023
21,24,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21024
21,25,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21025
21,26,13,0,0.0,1,7.69,2,15.38,2,15.38,1,7.69,1,7.69,1,7.69,1,7.69,1,7.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.69,0,0.0,1,7.69,1,7.69,0,0.0,0,0.0,0,0.0,0,0.0,21026
21,27,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.76,2,11.76,2,11.76,0,0.0,0,0.0,0,0.0,1,5.88,2,11.76,3,17.65,1,5.88,1,5.88,0,0.0,1,5.88,2,11.76,0,0.0,21027
21,28,9,0,0.0,0,0.0,1,11.11,1,11.11,1,11.11,0,0.0,0,0.0,0,0.0,1,11.11,0,0.0,1,11.11,0,0.0,0,0.0,0,0.0,1,11.11,2,22.22,1,11.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21028
21,29,4,0,0.0,0,0.0,1,25.0,1,25.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,21029
21,30,7,0,0.0,0,0.0,2,28.57,3,42.86,2,28.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21030
21,31,6,0,0.0,0,0.0,1,16.67,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,1,16.67,1,16.67,21031
21,32,11,0,0.0,0,0.0,2,18.18,2,18.18,2,18.18,0,0.0,0,0.0,0,0.0,1,9.09,0,0.0,0,0.0,1,9.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,18.18,0,0.0,1,9.09,0,0.0,0,0.0,0,0.0,21032
21,33,5,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21033
21,34,3,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21034
21,35,16,0,0.0,0,0.0,1,6.25,1,6.25,0,0.0,0,0.0,0,0.0,0,0.0,4,25.0,1,6.25,2,12.5,1,6.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.25,0,0.0,0,0.0,2,12.5,1,6.25,2,12.5,21035
21,36,8,0,0.0,0,0.0,1,12.5,1,12.5,1,12.5,0,0.0,0,0.0,0,0.0,1,12.5,1,12.5,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,1,12.5,21036
21,37,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,21037
21,38,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21038
21,39,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.33,2,33.33,2,33.33,21039
21,40,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21040
21,41,6,1,16.67,0,0.0,1,16.67,0,0.0,1,16.67,1,16.67,0,0.0,0,0.0,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21041
21,42,13,0,0.0,0,0.0,1,7.69,3,23.08,1,7.69,0,0.0,2,15.38,0,0.0,0,0.0,0,0.0,1,7.69,0,0.0,0,0.0,0,0.0,1,7.69,1,7.69,1,7.69,1,7.69,0,0.0,0,0.0,0,0.0,1,7.69,0,0.0,21042
21,43,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21043
