ward,precinct,total,Thomas J. Dart,Thomas J. Dart Percent,Sylvester E. Baker Jr.,Sylvester E. Baker Jr. Percent,precinct_id
39,38,140,135,96.43,5,3.57,39038
39,39,64,56,87.5,8,12.5,39039
39,40,81,69,85.19,12,14.81,39040
39,41,49,43,87.76,6,12.24,39041
39,42,112,102,91.07,10,8.93,39042
39,43,102,83,81.37,19,18.63,39043
39,44,119,99,83.19,20,16.81,39044
39,45,61,50,81.97,11,18.03,39045
39,46,96,75,78.13,21,21.88,39046
39,47,70,55,78.57,15,21.43,39047
40,1,69,61,88.41,8,11.59,40001
40,2,73,69,94.52,4,5.48,40002
40,3,126,112,88.89,14,11.11,40003
40,4,123,116,94.31,7,5.69,40004
40,5,113,93,82.3,20,17.7,40005
40,6,110,90,81.82,20,18.18,40006
40,7,134,108,80.6,26,19.4,40007
40,8,25,21,84.0,4,16.0,40008
40,9,118,84,71.19,34,28.81,40009
40,10,119,106,89.08,13,10.92,40010
40,11,102,90,88.24,12,11.76,40011
40,12,89,77,86.52,12,13.48,40012
40,13,151,131,86.75,20,13.25,40013
40,14,86,72,83.72,14,16.28,40014
40,15,116,106,91.38,10,8.62,40015
40,16,157,130,82.8,27,17.2,40016
40,17,62,53,85.48,9,14.52,40017
40,18,117,91,77.78,26,22.22,40018
40,19,98,81,82.65,17,17.35,40019
40,20,118,103,87.29,15,12.71,40020
40,21,99,90,90.91,9,9.09,40021
40,22,60,51,85.0,9,15.0,40022
40,23,137,123,89.78,14,10.22,40023
40,24,59,51,86.44,8,13.56,40024
40,25,90,75,83.33,15,16.67,40025
40,26,143,126,88.11,17,11.89,40026
40,27,108,87,80.56,21,19.44,40027
40,28,144,115,79.86,29,20.14,40028
40,29,156,141,90.38,15,9.62,40029
40,30,186,178,95.7,8,4.3,40030
40,31,104,94,90.38,10,9.62,40031
40,32,55,43,78.18,12,21.82,40032
40,33,121,106,87.6,15,12.4,40033
40,34,71,54,76.06,17,23.94,40034
40,35,102,80,78.43,22,21.57,40035
40,36,115,95,82.61,20,17.39,40036
40,37,89,78,87.64,11,12.36,40037
40,38,62,48,77.42,14,22.58,40038
40,39,87,68,78.16,19,21.84,40039
40,40,96,83,86.46,13,13.54,40040
40,41,148,138,93.24,10,6.76,40041
40,42,113,98,86.73,15,13.27,40042
40,43,120,101,84.17,19,15.83,40043
40,44,66,60,90.91,6,9.09,40044
40,45,192,167,86.98,25,13.02,40045
40,46,155,135,87.1,20,12.9,40046
40,47,138,128,92.75,10,7.25,40047
40,48,73,61,83.56,12,16.44,40048
40,49,66,51,77.27,15,22.73,40049
41,1,172,156,90.7,16,9.3,41001
41,2,218,200,91.74,18,8.26,41002
41,3,150,127,84.67,23,15.33,41003
41,4,211,184,87.2,27,12.8,41004
41,5,194,173,89.18,21,10.82,41005
41,6,198,191,96.46,7,3.54,41006
41,7,196,185,94.39,11,5.61,41007
41,8,154,141,91.56,13,8.44,41008
41,9,144,119,82.64,25,17.36,41009
41,10,171,155,90.64,16,9.36,41010
41,11,183,166,90.71,17,9.29,41011
41,12,139,120,86.33,19,13.67,41012
41,13,86,73,84.88,13,15.12,41013
41,14,208,188,90.38,20,9.62,41014
41,15,197,180,91.37,17,8.63,41015
41,16,168,150,89.29,18,10.71,41016
41,17,185,164,88.65,21,11.35,41017
41,18,137,111,81.02,26,18.98,41018
41,19,231,213,92.21,18,7.79,41019
41,20,179,139,77.65,40,22.35,41020
41,21,179,154,86.03,25,13.97,41021
41,22,155,141,90.97,14,9.03,41022
41,23,147,132,89.8,15,10.2,41023
41,24,140,135,96.43,5,3.57,41024
41,25,37,25,67.57,12,32.43,41025
41,26,64,55,85.94,9,14.06,41026
41,27,35,27,77.14,8,22.86,41027
41,28,115,96,83.48,19,16.52,41028
41,29,70,61,87.14,9,12.86,41029
41,30,178,162,91.01,16,8.99,41030
41,31,181,163,90.06,18,9.94,41031
41,32,91,80,87.91,11,12.09,41032
41,33,117,106,90.6,11,9.4,41033
41,34,124,115,92.74,9,7.26,41034
41,35,191,164,85.86,27,14.14,41035
41,36,166,146,87.95,20,12.05,41036
41,37,178,156,87.64,22,12.36,41037
41,38,156,136,87.18,20,12.82,41038
41,39,116,108,93.1,8,6.9,41039
41,40,192,170,88.54,22,11.46,41040
41,41,150,131,87.33,19,12.67,41041
41,42,204,186,91.18,18,8.82,41042
41,43,143,125,87.41,18,12.59,41043
41,44,191,171,89.53,20,10.47,41044
41,45,119,107,89.92,12,10.08,41045
41,46,142,124,87.32,18,12.68,41046
41,47,169,159,94.08,10,5.92,41047
41,48,67,55,82.09,12,17.91,41048
41,49,235,215,91.49,20,8.51,41049
41,50,163,136,83.44,27,16.56,41050
41,51,118,110,93.22,8,6.78,41051
41,52,228,214,93.86,14,6.14,41052
41,53,152,134,88.16,18,11.84,41053
41,54,157,150,95.54,7,4.46,41054
41,55,117,102,87.18,15,12.82,41055
41,56,228,215,94.3,13,5.7,41056
41,57,123,103,83.74,20,16.26,41057
42,1,162,147,90.74,15,9.26,42001
42,2,91,72,79.12,19,20.88,42002
42,3,118,102,86.44,16,13.56,42003
42,4,133,119,89.47,14,10.53,42004
42,5,119,112,94.12,7,5.88,42005
42,6,261,223,85.44,38,14.56,42006
42,7,108,98,90.74,10,9.26,42007
42,8,154,144,93.51,10,6.49,42008
42,9,257,217,84.44,40,15.56,42009
42,10,85,80,94.12,5,5.88,42010
42,11,133,108,81.2,25,18.8,42011
42,12,92,87,94.57,5,5.43,42012
42,13,241,219,90.87,22,9.13,42013
42,14,107,100,93.46,7,6.54,42014
42,15,160,146,91.25,14,8.75,42015
42,16,70,65,92.86,5,7.14,42016
42,17,233,176,75.54,57,24.46,42017
42,18,197,178,90.36,19,9.64,42018
42,19,28,24,85.71,4,14.29,42019
42,20,62,48,77.42,14,22.58,42020
42,21,79,68,86.08,11,13.92,42021
42,22,66,55,83.33,11,16.67,42022
42,23,165,156,94.55,9,5.45,42023
42,24,140,120,85.71,20,14.29,42024
42,25,103,89,86.41,14,13.59,42025
42,26,144,112,77.78,32,22.22,42026
42,27,163,142,87.12,21,12.88,42027
42,28,141,125,88.65,16,11.35,42028
42,29,124,109,87.9,15,12.1,42029
42,30,73,61,83.56,12,16.44,42030
42,31,97,89,91.75,8,8.25,42031
42,32,96,80,83.33,16,16.67,42032
42,33,200,183,91.5,17,8.5,42033
42,34,125,116,92.8,9,7.2,42034
42,35,111,99,89.19,12,10.81,42035
42,36,70,57,81.43,13,18.57,42036
42,37,84,79,94.05,5,5.95,42037
42,38,94,85,90.43,9,9.57,42038
42,39,75,51,68.0,24,32.0,42039
42,40,139,128,92.09,11,7.91,42040
42,41,138,116,84.06,22,15.94,42041
42,42,65,56,86.15,9,13.85,42042
42,43,119,107,89.92,12,10.08,42043
42,44,93,78,83.87,15,16.13,42044
42,45,131,120,91.6,11,8.4,42045
42,46,71,59,83.1,12,16.9,42046
42,47,79,74,93.67,5,6.33,42047
42,48,98,87,88.78,11,11.22,42048
42,49,40,26,65.0,14,35.0,42049
42,50,152,134,88.16,18,11.84,42050
42,51,199,157,78.89,42,21.11,42051
42,52,57,47,82.46,10,17.54,42052
42,53,155,126,81.29,29,18.71,42053
42,54,88,78,88.64,10,11.36,42054
42,55,110,92,83.64,18,16.36,42055
42,56,117,103,88.03,14,11.97,42056
42,57,74,62,83.78,12,16.22,42057
42,58,56,47,83.93,9,16.07,42058
42,59,122,112,91.8,10,8.2,42059
42,60,43,38,88.37,5,11.63,42060
42,61,60,57,95.0,3,5.0,42061
42,62,78,73,93.59,5,6.41,42062
42,63,133,127,95.49,6,4.51,42063
42,64,49,33,67.35,16,32.65,42064
42,65,114,103,90.35,11,9.65,42065
42,66,93,75,80.65,18,19.35,42066
42,67,162,141,87.04,21,12.96,42067
42,68,100,84,84.0,16,16.0,42068
42,69,71,56,78.87,15,21.13,42069
43,1,169,143,84.62,26,15.38,43001
43,2,117,113,96.58,4,3.42,43002
43,3,138,131,94.93,7,5.07,43003
43,4,158,144,91.14,14,8.86,43004
43,5,124,112,90.32,12,9.68,43005
43,6,61,50,81.97,11,18.03,43006
43,7,125,112,89.6,13,10.4,43007
43,8,161,140,86.96,21,13.04,43008
43,9,82,72,87.8,10,12.2,43009
43,10,105,98,93.33,7,6.67,43010
43,11,84,79,94.05,5,5.95,43011
43,12,148,138,93.24,10,6.76,43012
43,13,56,44,78.57,12,21.43,43013
43,14,120,108,90.0,12,10.0,43014
43,15,107,102,95.33,5,4.67,43015
43,16,126,116,92.06,10,7.94,43016
43,17,124,118,95.16,6,4.84,43017
43,18,147,127,86.39,20,13.61,43018
43,19,86,74,86.05,12,13.95,43019
43,20,131,119,90.84,12,9.16,43020
43,21,148,135,91.22,13,8.78,43021
43,22,76,65,85.53,11,14.47,43022
43,23,95,92,96.84,3,3.16,43023
43,24,116,102,87.93,14,12.07,43024
43,25,129,108,83.72,21,16.28,43025
43,26,112,102,91.07,10,8.93,43026
43,27,90,84,93.33,6,6.67,43027
43,28,160,148,92.5,12,7.5,43028
43,29,88,81,92.05,7,7.95,43029
43,30,62,54,87.1,8,12.9,43030
43,31,130,118,90.77,12,9.23,43031
43,32,138,123,89.13,15,10.87,43032
43,33,51,43,84.31,8,15.69,43033
43,34,45,38,84.44,7,15.56,43034
43,35,148,143,96.62,5,3.38,43035
43,36,98,86,87.76,12,12.24,43036
43,37,93,71,76.34,22,23.66,43037
43,38,71,61,85.92,10,14.08,43038
43,39,89,84,94.38,5,5.62,43039
43,40,58,51,87.93,7,12.07,43040
43,41,63,58,92.06,5,7.94,43041
43,42,108,99,91.67,9,8.33,43042
43,43,68,59,86.76,9,13.24,43043
43,44,113,101,89.38,12,10.62,43044
43,45,31,27,87.1,4,12.9,43045
43,46,137,128,93.43,9,6.57,43046
43,47,115,97,84.35,18,15.65,43047
43,48,103,90,87.38,13,12.62,43048
43,49,122,111,90.98,11,9.02,43049
43,50,79,75,94.94,4,5.06,43050
43,51,159,123,77.36,36,22.64,43051
43,52,65,63,96.92,2,3.08,43052
43,53,119,99,83.19,20,16.81,43053
43,54,88,74,84.09,14,15.91,43054
43,55,119,79,66.39,40,33.61,43055
43,56,69,57,82.61,12,17.39,43056
43,57,73,63,86.3,10,13.7,43057
43,58,100,95,95.0,5,5.0,43058
43,59,156,147,94.23,9,5.77,43059
44,1,120,110,91.67,10,8.33,44001
44,2,88,78,88.64,10,11.36,44002
44,3,176,170,96.59,6,3.41,44003
44,4,130,119,91.54,11,8.46,44004
44,5,129,117,90.7,12,9.3,44005
44,6,106,97,91.51,9,8.49,44006
44,7,142,128,90.14,14,9.86,44007
44,8,41,35,85.37,6,14.63,44008
44,9,74,69,93.24,5,6.76,44009
44,10,59,53,89.83,6,10.17,44010
44,11,120,112,93.33,8,6.67,44011
44,12,98,88,89.8,10,10.2,44012
44,13,86,80,93.02,6,6.98,44013
44,14,104,90,86.54,14,13.46,44014
44,15,136,121,88.97,15,11.03,44015
44,16,115,104,90.43,11,9.57,44016
44,17,159,141,88.68,18,11.32,44017
44,18,79,73,92.41,6,7.59,44018
44,19,62,54,87.1,8,12.9,44019
44,20,95,89,93.68,6,6.32,44020
44,21,107,91,85.05,16,14.95,44021
44,22,140,125,89.29,15,10.71,44022
44,23,82,76,92.68,6,7.32,44023
44,24,74,61,82.43,13,17.57,44024
44,25,110,94,85.45,16,14.55,44025
44,26,94,86,91.49,8,8.51,44026
44,27,133,121,90.98,12,9.02,44027
44,28,73,67,91.78,6,8.22,44028
44,29,101,94,93.07,7,6.93,44029
44,30,92,81,88.04,11,11.96,44030
44,31,111,100,90.09,11,9.91,44031
44,32,95,85,89.47,10,10.53,44032
44,33,130,114,87.69,16,12.31,44033
44,34,75,64,85.33,11,14.67,44034
44,35,108,98,90.74,10,9.26,44035
44,36,81,73,90.12,8,9.88,44036
44,37,150,135,90.0,15,10.0,44037
44,38,85,79,92.94,6,7.06,44038
44,39,90,79,87.78,11,12.22,44039
44,40,113,103,91.15,10,8.85,44040
44,41,121,93,76.86,28,23.14,44041
44,42,167,144,86.23,23,13.77,44042
44,43,137,124,90.51,13,9.49,44043
44,44,154,131,85.06,23,14.94,44044
44,45,109,91,83.49,18,16.51,44045
44,46,104,94,90.38,10,9.62,44046
44,47,134,119,88.81,15,11.19,44047
44,48,108,106,98.15,2,1.85,44048
44,49,216,203,93.98,13,6.02,44049
44,50,86,76,88.37,10,11.63,44050
44,51,74,68,91.89,6,8.11,44051
45,1,108,96,88.89,12,11.11,45001
45,2,155,132,85.16,23,14.84,45002
45,3,172,156,90.7,16,9.3,45003
45,4,205,184,89.76,21,10.24,45004
45,5,201,178,88.56,23,11.44,45005
45,6,140,129,92.14,11,7.86,45006
45,7,114,103,90.35,11,9.65,45007
45,8,107,84,78.5,23,21.5,45008
45,9,151,127,84.11,24,15.89,45009
45,10,151,141,93.38,10,6.62,45010
45,11,118,101,85.59,17,14.41,45011
45,12,141,130,92.2,11,7.8,45012
45,13,154,132,85.71,22,14.29,45013
45,14,124,111,89.52,13,10.48,45014
45,15,143,119,83.22,24,16.78,45015
45,16,140,124,88.57,16,11.43,45016
45,17,115,100,86.96,15,13.04,45017
45,18,162,150,92.59,12,7.41,45018
45,19,165,147,89.09,18,10.91,45019
45,20,139,125,89.93,14,10.07,45020
45,21,134,111,82.84,23,17.16,45021
45,22,115,101,87.83,14,12.17,45022
45,23,158,143,90.51,15,9.49,45023
45,24,161,147,91.3,14,8.7,45024
45,25,142,121,85.21,21,14.79,45025
45,26,161,138,85.71,23,14.29,45026
45,27,113,104,92.04,9,7.96,45027
45,28,117,103,88.03,14,11.97,45028
45,29,136,113,83.09,23,16.91,45029
45,30,173,158,91.33,15,8.67,45030
45,31,130,113,86.92,17,13.08,45031
45,32,93,83,89.25,10,10.75,45032
45,33,124,107,86.29,17,13.71,45033
45,34,115,98,85.22,17,14.78,45034
45,35,152,140,92.11,12,7.89,45035
45,36,118,105,88.98,13,11.02,45036
45,37,127,103,81.1,24,18.9,45037
45,38,145,124,85.52,21,14.48,45038
45,39,164,144,87.8,20,12.2,45039
45,40,160,138,86.25,22,13.75,45040
45,41,86,73,84.88,13,15.12,45041
45,42,156,142,91.03,14,8.97,45042
45,43,131,106,80.92,25,19.08,45043
45,44,175,159,90.86,16,9.14,45044
45,45,93,80,86.02,13,13.98,45045
45,46,140,123,87.86,17,12.14,45046
45,47,126,111,88.1,15,11.9,45047
45,48,141,124,87.94,17,12.06,45048
45,49,140,123,87.86,17,12.14,45049
45,50,110,86,78.18,24,21.82,45050
45,51,144,130,90.28,14,9.72,45051
45,52,161,141,87.58,20,12.42,45052
45,53,100,86,86.0,14,14.0,45053
46,1,250,211,84.4,39,15.6,46001
46,2,125,103,82.4,22,17.6,46002
46,3,144,116,80.56,28,19.44,46003
46,4,131,107,81.68,24,18.32,46004
46,5,62,52,83.87,10,16.13,46005
46,6,134,103,76.87,31,23.13,46006
46,7,89,83,93.26,6,6.74,46007
46,8,133,95,71.43,38,28.57,46008
46,9,98,79,80.61,19,19.39,46009
46,10,95,76,80.0,19,20.0,46010
46,11,163,139,85.28,24,14.72,46011
46,12,122,102,83.61,20,16.39,46012
46,13,109,91,83.49,18,16.51,46013
46,14,80,72,90.0,8,10.0,46014
46,15,158,142,89.87,16,10.13,46015
46,16,120,99,82.5,21,17.5,46016
46,17,185,167,90.27,18,9.73,46017
46,18,165,145,87.88,20,12.12,46018
46,19,123,106,86.18,17,13.82,46019
46,20,78,61,78.21,17,21.79,46020
46,21,60,51,85.0,9,15.0,46021
46,22,83,52,62.65,31,37.35,46022
46,23,116,76,65.52,40,34.48,46023
46,24,76,68,89.47,8,10.53,46024
46,25,133,104,78.2,29,21.8,46025
46,26,161,92,57.14,69,42.86,46026
46,27,120,99,82.5,21,17.5,46027
46,28,139,104,74.82,35,25.18,46028
46,29,136,110,80.88,26,19.12,46029
46,30,152,131,86.18,21,13.82,46030
46,31,137,125,91.24,12,8.76,46031
46,32,105,65,61.9,40,38.1,46032
46,33,170,134,78.82,36,21.18,46033
46,34,128,98,76.56,30,23.44,46034
46,35,141,115,81.56,26,18.44,46035
46,36,156,141,90.38,15,9.62,46036
46,37,83,74,89.16,9,10.84,46037
46,38,101,78,77.23,23,22.77,46038
46,39,165,144,87.27,21,12.73,46039
46,40,98,69,70.41,29,29.59,46040
46,41,111,76,68.47,35,31.53,46041
46,42,136,102,75.0,34,25.0,46042
46,43,178,159,89.33,19,10.67,46043
46,44,98,76,77.55,22,22.45,46044
46,45,140,124,88.57,16,11.43,46045
46,46,119,94,78.99,25,21.01,46046
46,47,50,39,78.0,11,22.0,46047
47,1,128,116,90.63,12,9.38,47001
47,2,160,143,89.38,17,10.63,47002
47,3,133,117,87.97,16,12.03,47003
47,4,215,190,88.37,25,11.63,47004
47,5,157,138,87.9,19,12.1,47005
47,6,188,178,94.68,10,5.32,47006
47,7,152,134,88.16,18,11.84,47007
47,8,188,171,90.96,17,9.04,47008
47,9,153,134,87.58,19,12.42,47009
47,10,78,72,92.31,6,7.69,47010
47,11,223,210,94.17,13,5.83,47011
47,12,142,121,85.21,21,14.79,47012
47,13,217,197,90.78,20,9.22,47013
47,14,118,106,89.83,12,10.17,47014
47,15,132,115,87.12,17,12.88,47015
47,16,156,141,90.38,15,9.62,47016
47,17,147,140,95.24,7,4.76,47017
47,18,154,140,90.91,14,9.09,47018
47,19,182,168,92.31,14,7.69,47019
47,20,168,148,88.1,20,11.9,47020
47,21,196,175,89.29,21,10.71,47021
47,22,170,151,88.82,19,11.18,47022
47,23,75,65,86.67,10,13.33,47023
47,24,137,126,91.97,11,8.03,47024
47,25,167,151,90.42,16,9.58,47025
47,26,216,182,84.26,34,15.74,47026
47,27,145,132,91.03,13,8.97,47027
47,28,216,195,90.28,21,9.72,47028
47,29,138,131,94.93,7,5.07,47029
47,30,160,137,85.63,23,14.38,47030
47,31,160,137,85.63,23,14.38,47031
47,32,154,142,92.21,12,7.79,47032
47,33,142,131,92.25,11,7.75,47033
47,34,178,153,85.96,25,14.04,47034
47,35,235,213,90.64,22,9.36,47035
47,36,186,158,84.95,28,15.05,47036
47,37,165,152,92.12,13,7.88,47037
47,38,153,139,90.85,14,9.15,47038
47,39,148,136,91.89,12,8.11,47039
47,40,131,111,84.73,20,15.27,47040
47,41,228,206,90.35,22,9.65,47041
47,42,115,104,90.43,11,9.57,47042
47,43,93,87,93.55,6,6.45,47043
47,44,150,127,84.67,23,15.33,47044
47,45,171,158,92.4,13,7.6,47045
47,46,108,95,87.96,13,12.04,47046
47,47,143,132,92.31,11,7.69,47047
47,48,41,33,80.49,8,19.51,47048
47,49,97,85,87.63,12,12.37,47049
47,50,132,125,94.7,7,5.3,47050
47,51,95,86,90.53,9,9.47,47051
47,52,131,112,85.5,19,14.5,47052
48,1,106,87,82.08,19,17.92,48001
48,2,115,94,81.74,21,18.26,48002
48,3,148,112,75.68,36,24.32,48003
48,4,158,130,82.28,28,17.72,48004
48,5,151,139,92.05,12,7.95,48005
48,6,137,112,81.75,25,18.25,48006
48,7,95,86,90.53,9,9.47,48007
48,8,110,95,86.36,15,13.64,48008
48,9,141,107,75.89,34,24.11,48009
48,10,81,74,91.36,7,8.64,48010
48,11,165,148,89.7,17,10.3,48011
48,12,111,91,81.98,20,18.02,48012
48,13,147,125,85.03,22,14.97,48013
48,14,115,78,67.83,37,32.17,48014
48,15,82,59,71.95,23,28.05,48015
48,16,108,88,81.48,20,18.52,48016
48,17,169,144,85.21,25,14.79,48017
48,18,79,64,81.01,15,18.99,48018
48,19,129,113,87.6,16,12.4,48019
48,20,106,97,91.51,9,8.49,48020
48,21,154,99,64.29,55,35.71,48021
48,22,212,166,78.3,46,21.7,48022
48,23,125,94,75.2,31,24.8,48023
48,24,101,78,77.23,23,22.77,48024
48,25,161,115,71.43,46,28.57,48025
48,26,136,113,83.09,23,16.91,48026
48,27,76,59,77.63,17,22.37,48027
48,28,141,127,90.07,14,9.93,48028
48,29,120,98,81.67,22,18.33,48029
48,30,128,117,91.41,11,8.59,48030
48,31,93,64,68.82,29,31.18,48031
48,32,81,61,75.31,20,24.69,48032
48,33,157,144,91.72,13,8.28,48033
48,34,153,122,79.74,31,20.26,48034
48,35,62,41,66.13,21,33.87,48035
48,36,142,117,82.39,25,17.61,48036
48,37,87,75,86.21,12,13.79,48037
48,38,186,174,93.55,12,6.45,48038
48,39,114,93,81.58,21,18.42,48039
48,40,77,63,81.82,14,18.18,48040
48,41,54,44,81.48,10,18.52,48041
48,42,114,101,88.6,13,11.4,48042
48,43,149,131,87.92,18,12.08,48043
48,44,147,124,84.35,23,15.65,48044
48,45,103,82,79.61,21,20.39,48045
48,46,81,64,79.01,17,20.99,48046
48,47,87,57,65.52,30,34.48,48047
48,48,112,96,85.71,16,14.29,48048
48,49,52,46,88.46,6,11.54,48049
48,50,159,141,88.68,18,11.32,48050
48,51,213,190,89.2,23,10.8,48051
48,52,80,69,86.25,11,13.75,48052
48,53,107,93,86.92,14,13.08,48053
48,54,101,74,73.27,27,26.73,48054
49,1,124,79,63.71,45,36.29,49001
49,2,231,189,81.82,42,18.18,49002
49,3,102,89,87.25,13,12.75,49003
49,4,55,47,85.45,8,14.55,49004
49,5,165,128,77.58,37,22.42,49005
49,6,121,101,83.47,20,16.53,49006
49,7,112,91,81.25,21,18.75,49007
49,8,140,112,80.0,28,20.0,49008
49,9,122,103,84.43,19,15.57,49009
49,10,110,98,89.09,12,10.91,49010
49,11,98,73,74.49,25,25.51,49011
49,12,145,110,75.86,35,24.14,49012
49,13,169,148,87.57,21,12.43,49013
49,14,101,87,86.14,14,13.86,49014
49,15,92,72,78.26,20,21.74,49015
49,16,111,84,75.68,27,24.32,49016
49,17,16,13,81.25,3,18.75,49017
49,18,98,91,92.86,7,7.14,49018
49,19,94,71,75.53,23,24.47,49019
49,20,164,118,71.95,46,28.05,49020
49,21,36,32,88.89,4,11.11,49021
49,22,135,111,82.22,24,17.78,49022
49,23,96,77,80.21,19,19.79,49023
49,24,138,122,88.41,16,11.59,49024
49,25,139,124,89.21,15,10.79,49025
49,26,127,96,75.59,31,24.41,49026
49,27,163,125,76.69,38,23.31,49027
49,28,76,63,82.89,13,17.11,49028
49,29,130,104,80.0,26,20.0,49029
49,30,143,116,81.12,27,18.88,49030
49,31,101,82,81.19,19,18.81,49031
49,32,86,76,88.37,10,11.63,49032
49,33,105,92,87.62,13,12.38,49033
49,34,123,85,69.11,38,30.89,49034
49,35,161,133,82.61,28,17.39,49035
49,36,189,154,81.48,35,18.52,49036
49,37,163,138,84.66,25,15.34,49037
49,38,77,59,76.62,18,23.38,49038
49,39,94,66,70.21,28,29.79,49039
49,40,107,82,76.64,25,23.36,49040
49,41,106,87,82.08,19,17.92,49041
49,42,121,95,78.51,26,21.49,49042
50,1,174,153,87.93,21,12.07,50001
50,2,152,128,84.21,24,15.79,50002
50,3,134,117,87.31,17,12.69,50003
50,4,128,110,85.94,18,14.06,50004
50,5,147,136,92.52,11,7.48,50005
50,6,108,86,79.63,22,20.37,50006
50,7,194,181,93.3,13,6.7,50007
50,8,76,59,77.63,17,22.37,50008
50,9,99,88,88.89,11,11.11,50009
50,10,106,91,85.85,15,14.15,50010
50,11,137,114,83.21,23,16.79,50011
50,12,123,111,90.24,12,9.76,50012
50,13,122,103,84.43,19,15.57,50013
50,14,83,73,87.95,10,12.05,50014
50,15,187,176,94.12,11,5.88,50015
50,16,77,66,85.71,11,14.29,50016
50,17,91,80,87.91,11,12.09,50017
50,18,110,88,80.0,22,20.0,50018
50,19,105,83,79.05,22,20.95,50019
50,20,107,89,83.18,18,16.82,50020
50,21,144,138,95.83,6,4.17,50021
50,22,87,59,67.82,28,32.18,50022
50,23,86,73,84.88,13,15.12,50023
50,24,87,64,73.56,23,26.44,50024
50,25,148,136,91.89,12,8.11,50025
50,26,62,50,80.65,12,19.35,50026
50,27,60,52,86.67,8,13.33,50027
50,28,105,80,76.19,25,23.81,50028
50,29,119,100,84.03,19,15.97,50029
50,30,129,118,91.47,11,8.53,50030
50,31,50,40,80.0,10,20.0,50031
50,32,96,72,75.0,24,25.0,50032
50,33,77,71,92.21,6,7.79,50033
50,34,101,71,70.3,30,29.7,50034
50,35,160,136,85.0,24,15.0,50035
50,36,148,133,89.86,15,10.14,50036
50,37,133,125,93.98,8,6.02,50037
50,38,103,88,85.44,15,14.56,50038
50,39,87,77,88.51,10,11.49,50039
50,40,139,130,93.53,9,6.47,50040
50,41,173,164,94.8,9,5.2,50041
50,42,147,129,87.76,18,12.24,50042
50,43,101,85,84.16,16,15.84,50043
50,44,116,101,87.07,15,12.93,50044
50,45,86,75,87.21,11,12.79,50045
