ward,precinct,total,Mark Steven Kirk,Mark Steven Kirk Percent,Alexander ''Alexi'' Giannoulias,Alexander ''Alexi'' Giannoulias Percent,LeAlan M. Jones,LeAlan M. Jones Percent,Mike Labno,Mike Labno Percent,precinct_id
24,50,363,4,1.1,351,96.69,5,1.38,3,0.83,24050
24,51,324,8,2.47,313,96.6,3,0.93,0,0.0,24051
24,52,183,4,2.19,173,94.54,3,1.64,3,1.64,24052
24,53,173,14,8.09,150,86.71,5,2.89,4,2.31,24053
24,54,260,7,2.69,244,93.85,6,2.31,3,1.15,24054
24,55,218,2,0.92,212,97.25,3,1.38,1,0.46,24055
24,56,259,1,0.39,255,98.46,2,0.77,1,0.39,24056
25,1,233,32,13.73,190,81.55,8,3.43,3,1.29,25001
25,2,318,33,10.38,268,84.28,12,3.77,5,1.57,25002
25,3,315,65,20.63,238,75.56,7,2.22,5,1.59,25003
25,4,263,72,27.38,177,67.3,7,2.66,7,2.66,25004
25,5,227,51,22.47,159,70.04,11,4.85,6,2.64,25005
25,6,196,24,12.24,155,79.08,13,6.63,4,2.04,25006
25,7,230,25,10.87,182,79.13,18,7.83,5,2.17,25007
25,8,250,23,9.2,212,84.8,10,4.0,5,2.0,25008
25,9,323,42,13.0,260,80.5,15,4.64,6,1.86,25009
25,10,155,11,7.1,139,89.68,5,3.23,0,0.0,25010
25,11,279,36,12.9,217,77.78,17,6.09,9,3.23,25011
25,12,242,41,16.94,181,74.79,15,6.2,5,2.07,25012
25,13,247,16,6.48,213,86.23,18,7.29,0,0.0,25013
25,14,150,57,38.0,85,56.67,4,2.67,4,2.67,25014
25,15,240,35,14.58,183,76.25,17,7.08,5,2.08,25015
25,16,197,32,16.24,157,79.7,6,3.05,2,1.02,25016
25,17,374,41,10.96,305,81.55,19,5.08,9,2.41,25017
25,18,427,75,17.56,342,80.09,8,1.87,2,0.47,25018
25,19,275,18,6.55,239,86.91,14,5.09,4,1.45,25019
25,20,263,22,8.37,226,85.93,12,4.56,3,1.14,25020
25,21,172,56,32.56,111,64.53,2,1.16,3,1.74,25021
25,22,127,15,11.81,101,79.53,8,6.3,3,2.36,25022
25,23,312,24,7.69,256,82.05,22,7.05,10,3.21,25023
25,24,297,32,10.77,242,81.48,19,6.4,4,1.35,25024
25,25,251,71,28.29,169,67.33,7,2.79,4,1.59,25025
25,26,190,53,27.89,120,63.16,9,4.74,8,4.21,25026
25,27,233,75,32.19,146,62.66,7,3.0,5,2.15,25027
25,28,339,100,29.5,217,64.01,13,3.83,9,2.65,25028
25,29,642,180,28.04,429,66.82,21,3.27,12,1.87,25029
25,30,245,18,7.35,199,81.22,20,8.16,8,3.27,25030
25,31,151,22,14.57,114,75.5,11,7.28,4,2.65,25031
26,1,147,33,22.45,100,68.03,11,7.48,3,2.04,26001
26,2,178,14,7.87,147,82.58,9,5.06,8,4.49,26002
26,3,171,21,12.28,136,79.53,12,7.02,2,1.17,26003
26,4,128,17,13.28,103,80.47,6,4.69,2,1.56,26004
26,5,203,15,7.39,174,85.71,12,5.91,2,0.99,26005
26,6,110,8,7.27,100,90.91,1,0.91,1,0.91,26006
26,7,132,27,20.45,98,74.24,6,4.55,1,0.76,26007
26,8,151,16,10.6,120,79.47,10,6.62,5,3.31,26008
26,9,78,13,16.67,60,76.92,2,2.56,3,3.85,26009
26,10,118,9,7.63,103,87.29,2,1.69,4,3.39,26010
26,11,146,19,13.01,117,80.14,8,5.48,2,1.37,26011
26,12,94,8,8.51,80,85.11,4,4.26,2,2.13,26012
26,13,163,32,19.63,123,75.46,5,3.07,3,1.84,26013
26,14,94,13,13.83,77,81.91,1,1.06,3,3.19,26014
26,15,128,15,11.72,102,79.69,9,7.03,2,1.56,26015
26,16,93,4,4.3,86,92.47,3,3.23,0,0.0,26016
26,17,127,43,33.86,75,59.06,3,2.36,6,4.72,26017
26,18,89,7,7.87,77,86.52,4,4.49,1,1.12,26018
26,19,274,42,15.33,198,72.26,26,9.49,8,2.92,26019
26,20,189,28,14.81,150,79.37,9,4.76,2,1.06,26020
26,21,163,10,6.13,140,85.89,9,5.52,4,2.45,26021
26,22,122,17,13.93,94,77.05,7,5.74,4,3.28,26022
26,23,96,13,13.54,75,78.13,7,7.29,1,1.04,26023
26,24,136,20,14.71,102,75.0,13,9.56,1,0.74,26024
26,25,48,5,10.42,39,81.25,2,4.17,2,4.17,26025
26,26,99,13,13.13,79,79.8,3,3.03,4,4.04,26026
26,27,162,16,9.88,143,88.27,2,1.23,1,0.62,26027
26,28,127,17,13.39,104,81.89,4,3.15,2,1.57,26028
26,29,132,18,13.64,101,76.52,10,7.58,3,2.27,26029
26,30,131,23,17.56,102,77.86,6,4.58,0,0.0,26030
26,31,136,24,17.65,101,74.26,7,5.15,4,2.94,26031
26,32,180,46,25.56,126,70.0,7,3.89,1,0.56,26032
26,33,98,37,37.76,54,55.1,3,3.06,4,4.08,26033
26,34,192,18,9.38,157,81.77,16,8.33,1,0.52,26034
26,35,195,58,29.74,122,62.56,10,5.13,5,2.56,26035
26,36,117,13,11.11,96,82.05,7,5.98,1,0.85,26036
26,37,83,9,10.84,69,83.13,3,3.61,2,2.41,26037
26,38,137,14,10.22,119,86.86,2,1.46,2,1.46,26038
26,39,134,10,7.46,115,85.82,8,5.97,1,0.75,26039
26,40,100,11,11.0,77,77.0,7,7.0,5,5.0,26040
26,41,134,10,7.46,115,85.82,2,1.49,7,5.22,26041
26,42,142,13,9.15,108,76.06,15,10.56,6,4.23,26042
26,43,115,7,6.09,98,85.22,7,6.09,3,2.61,26043
26,44,82,4,4.88,71,86.59,4,4.88,3,3.66,26044
26,45,188,15,7.98,159,84.57,11,5.85,3,1.6,26045
26,46,248,70,28.23,158,63.71,17,6.85,3,1.21,26046
26,47,84,10,11.9,67,79.76,7,8.33,0,0.0,26047
26,48,175,12,6.86,148,84.57,11,6.29,4,2.29,26048
26,49,114,14,12.28,97,85.09,1,0.88,2,1.75,26049
26,50,92,18,19.57,68,73.91,2,2.17,4,4.35,26050
26,51,162,26,16.05,125,77.16,7,4.32,4,2.47,26051
26,52,68,4,5.88,59,86.76,5,7.35,0,0.0,26052
26,53,107,17,15.89,83,77.57,5,4.67,2,1.87,26053
26,54,115,17,14.78,91,79.13,4,3.48,3,2.61,26054
26,55,91,21,23.08,63,69.23,4,4.4,3,3.3,26055
26,56,128,11,8.59,100,78.13,12,9.38,5,3.91,26056
26,57,112,21,18.75,84,75.0,4,3.57,3,2.68,26057
26,58,101,6,5.94,86,85.15,5,4.95,4,3.96,26058
26,59,155,19,12.26,118,76.13,10,6.45,8,5.16,26059
26,60,124,14,11.29,104,83.87,2,1.61,4,3.23,26060
26,61,89,10,11.24,74,83.15,5,5.62,0,0.0,26061
26,62,181,23,12.71,140,77.35,14,7.73,4,2.21,26062
26,63,51,7,13.73,39,76.47,4,7.84,1,1.96,26063
27,1,506,204,40.32,281,55.53,9,1.78,12,2.37,27001
27,2,159,2,1.26,153,96.23,2,1.26,2,1.26,27002
27,3,172,3,1.74,166,96.51,3,1.74,0,0.0,27003
27,4,140,6,4.29,128,91.43,4,2.86,2,1.43,27004
27,5,153,62,40.52,84,54.9,3,1.96,4,2.61,27005
27,6,73,1,1.37,72,98.63,0,0.0,0,0.0,27006
27,7,360,113,31.39,234,65.0,8,2.22,5,1.39,27007
27,8,206,3,1.46,200,97.09,2,0.97,1,0.49,27008
27,9,298,33,11.07,262,87.92,3,1.01,0,0.0,27009
27,10,321,11,3.43,300,93.46,7,2.18,3,0.93,27010
27,11,272,96,35.29,160,58.82,12,4.41,4,1.47,27011
27,12,363,139,38.29,214,58.95,3,0.83,7,1.93,27012
27,13,242,48,19.83,170,70.25,21,8.68,3,1.24,27013
27,14,284,8,2.82,264,92.96,11,3.87,1,0.35,27014
27,15,118,10,8.47,102,86.44,4,3.39,2,1.69,27015
27,16,111,48,43.24,58,52.25,2,1.8,3,2.7,27016
27,17,357,135,37.82,202,56.58,11,3.08,9,2.52,27017
27,18,239,98,41.0,124,51.88,10,4.18,7,2.93,27018
27,19,202,7,3.47,189,93.56,5,2.48,1,0.5,27019
27,20,306,6,1.96,297,97.06,2,0.65,1,0.33,27020
27,21,186,9,4.84,170,91.4,4,2.15,3,1.61,27021
27,22,216,7,3.24,205,94.91,3,1.39,1,0.46,27022
27,23,38,2,5.26,35,92.11,1,2.63,0,0.0,27023
27,24,173,5,2.89,162,93.64,4,2.31,2,1.16,27024
27,25,127,4,3.15,119,93.7,4,3.15,0,0.0,27025
27,26,195,6,3.08,183,93.85,4,2.05,2,1.03,27026
27,27,251,17,6.77,225,89.64,6,2.39,3,1.2,27027
27,28,288,102,35.42,173,60.07,9,3.13,4,1.39,27028
27,29,167,2,1.2,160,95.81,1,0.6,4,2.4,27029
27,30,125,4,3.2,119,95.2,0,0.0,2,1.6,27030
27,31,158,4,2.53,150,94.94,4,2.53,0,0.0,27031
27,32,216,31,14.35,177,81.94,7,3.24,1,0.46,27032
27,33,201,19,9.45,172,85.57,7,3.48,3,1.49,27033
27,34,251,1,0.4,246,98.01,3,1.2,1,0.4,27034
27,35,229,41,17.9,172,75.11,13,5.68,3,1.31,27035
27,36,218,8,3.67,194,88.99,12,5.5,4,1.83,27036
27,37,274,26,9.49,243,88.69,3,1.09,2,0.73,27037
27,38,180,36,20.0,138,76.67,5,2.78,1,0.56,27038
27,39,110,10,9.09,100,90.91,0,0.0,0,0.0,27039
27,40,168,2,1.19,161,95.83,3,1.79,2,1.19,27040
27,41,283,63,22.26,196,69.26,15,5.3,9,3.18,27041
27,42,243,97,39.92,137,56.38,7,2.88,2,0.82,27042
27,43,70,0,0.0,62,88.57,6,8.57,2,2.86,27043
27,44,157,4,2.55,149,94.9,3,1.91,1,0.64,27044
27,45,174,0,0.0,174,100.0,0,0.0,0,0.0,27045
27,46,170,3,1.76,165,97.06,2,1.18,0,0.0,27046
27,47,174,3,1.72,167,95.98,4,2.3,0,0.0,27047
27,48,262,8,3.05,246,93.89,8,3.05,0,0.0,27048
27,49,210,4,1.9,201,95.71,3,1.43,2,0.95,27049
27,50,324,116,35.8,194,59.88,6,1.85,8,2.47,27050
27,51,38,1,2.63,37,97.37,0,0.0,0,0.0,27051
27,52,184,4,2.17,174,94.57,6,3.26,0,0.0,27052
27,53,199,34,17.09,154,77.39,8,4.02,3,1.51,27053
27,54,357,129,36.13,208,58.26,10,2.8,10,2.8,27054
27,55,173,2,1.16,169,97.69,2,1.16,0,0.0,27055
27,56,180,41,22.78,128,71.11,6,3.33,5,2.78,27056
27,57,183,53,28.96,121,66.12,6,3.28,3,1.64,27057
27,58,160,64,40.0,90,56.25,5,3.13,1,0.63,27058
27,59,268,39,14.55,215,80.22,12,4.48,2,0.75,27059
28,1,226,4,1.77,218,96.46,3,1.33,1,0.44,28001
28,2,264,8,3.03,245,92.8,9,3.41,2,0.76,28002
28,3,172,3,1.74,166,96.51,3,1.74,0,0.0,28003
28,4,228,2,0.88,222,97.37,3,1.32,1,0.44,28004
28,5,187,9,4.81,169,90.37,6,3.21,3,1.6,28005
28,6,139,3,2.16,135,97.12,1,0.72,0,0.0,28006
28,7,162,5,3.09,155,95.68,1,0.62,1,0.62,28007
28,8,190,5,2.63,181,95.26,3,1.58,1,0.53,28008
28,9,167,2,1.2,163,97.6,2,1.2,0,0.0,28009
28,10,55,1,1.82,52,94.55,1,1.82,1,1.82,28010
28,11,164,0,0.0,162,98.78,2,1.22,0,0.0,28011
28,12,145,2,1.38,140,96.55,3,2.07,0,0.0,28012
28,13,126,2,1.59,121,96.03,3,2.38,0,0.0,28013
28,14,125,1,0.8,120,96.0,2,1.6,2,1.6,28014
28,15,183,4,2.19,176,96.17,3,1.64,0,0.0,28015
28,16,180,5,2.78,173,96.11,1,0.56,1,0.56,28016
28,17,178,4,2.25,169,94.94,5,2.81,0,0.0,28017
28,18,262,3,1.15,257,98.09,2,0.76,0,0.0,28018
28,19,248,5,2.02,234,94.35,5,2.02,4,1.61,28019
28,20,226,4,1.77,214,94.69,7,3.1,1,0.44,28020
28,21,259,3,1.16,251,96.91,4,1.54,1,0.39,28021
28,22,189,1,0.53,185,97.88,2,1.06,1,0.53,28022
28,23,176,2,1.14,170,96.59,2,1.14,2,1.14,28023
28,24,144,1,0.69,136,94.44,5,3.47,2,1.39,28024
28,25,153,3,1.96,146,95.42,3,1.96,1,0.65,28025
28,26,169,2,1.18,165,97.63,2,1.18,0,0.0,28026
28,27,222,5,2.25,211,95.05,6,2.7,0,0.0,28027
28,28,124,2,1.61,121,97.58,1,0.81,0,0.0,28028
28,29,191,21,10.99,157,82.2,11,5.76,2,1.05,28029
28,30,164,3,1.83,156,95.12,5,3.05,0,0.0,28030
28,31,184,5,2.72,177,96.2,2,1.09,0,0.0,28031
28,32,201,8,3.98,189,94.03,3,1.49,1,0.5,28032
28,33,229,4,1.75,222,96.94,3,1.31,0,0.0,28033
28,34,61,8,13.11,50,81.97,3,4.92,0,0.0,28034
28,35,192,3,1.56,185,96.35,3,1.56,1,0.52,28035
28,36,179,2,1.12,173,96.65,3,1.68,1,0.56,28036
28,37,296,6,2.03,281,94.93,8,2.7,1,0.34,28037
28,38,90,11,12.22,76,84.44,1,1.11,2,2.22,28038
28,39,222,6,2.7,212,95.5,4,1.8,0,0.0,28039
28,40,275,4,1.45,263,95.64,7,2.55,1,0.36,28040
28,41,203,1,0.49,195,96.06,5,2.46,2,0.99,28041
28,42,153,2,1.31,149,97.39,2,1.31,0,0.0,28042
28,43,262,6,2.29,249,95.04,6,2.29,1,0.38,28043
28,44,270,8,2.96,256,94.81,4,1.48,2,0.74,28044
28,45,220,6,2.73,213,96.82,0,0.0,1,0.45,28045
28,46,186,2,1.08,181,97.31,3,1.61,0,0.0,28046
28,47,230,17,7.39,204,88.7,6,2.61,3,1.3,28047
28,48,116,2,1.72,111,95.69,3,2.59,0,0.0,28048
28,49,95,0,0.0,94,98.95,1,1.05,0,0.0,28049
28,50,127,2,1.57,125,98.43,0,0.0,0,0.0,28050
28,51,200,4,2.0,190,95.0,5,2.5,1,0.5,28051
28,52,173,10,5.78,159,91.91,4,2.31,0,0.0,28052
28,53,97,8,8.25,80,82.47,7,7.22,2,2.06,28053
28,54,153,3,1.96,146,95.42,3,1.96,1,0.65,28054
28,55,183,1,0.55,180,98.36,2,1.09,0,0.0,28055
28,56,188,4,2.13,180,95.74,3,1.6,1,0.53,28056
28,57,182,4,2.2,169,92.86,5,2.75,4,2.2,28057
28,58,233,10,4.29,214,91.85,8,3.43,1,0.43,28058
28,59,169,3,1.78,163,96.45,3,1.78,0,0.0,28059
28,60,149,1,0.67,144,96.64,3,2.01,1,0.67,28060
28,61,155,19,12.26,125,80.65,9,5.81,2,1.29,28061
29,1,390,8,2.05,376,96.41,6,1.54,0,0.0,29001
29,2,154,29,18.83,111,72.08,10,6.49,4,2.6,29002
29,3,350,1,0.29,342,97.71,6,1.71,1,0.29,29003
29,4,259,6,2.32,248,95.75,5,1.93,0,0.0,29004
29,5,235,3,1.28,226,96.17,5,2.13,1,0.43,29005
29,6,108,20,18.52,82,75.93,4,3.7,2,1.85,29006
29,7,134,24,17.91,105,78.36,4,2.99,1,0.75,29007
29,8,178,2,1.12,175,98.31,1,0.56,0,0.0,29008
29,9,164,49,29.88,108,65.85,3,1.83,4,2.44,29009
29,10,135,15,11.11,111,82.22,6,4.44,3,2.22,29010
29,11,291,9,3.09,274,94.16,5,1.72,3,1.03,29011
29,12,321,18,5.61,289,90.03,6,1.87,8,2.49,29012
29,13,295,5,1.69,286,96.95,2,0.68,2,0.68,29013
29,14,324,10,3.09,306,94.44,6,1.85,2,0.62,29014
29,15,310,3,0.97,299,96.45,4,1.29,4,1.29,29015
29,16,409,4,0.98,404,98.78,1,0.24,0,0.0,29016
29,17,257,3,1.17,248,96.5,6,2.33,0,0.0,29017
29,18,308,2,0.65,299,97.08,5,1.62,2,0.65,29018
29,19,366,3,0.82,356,97.27,7,1.91,0,0.0,29019
29,20,320,14,4.38,297,92.81,7,2.19,2,0.63,29020
29,21,260,7,2.69,246,94.62,6,2.31,1,0.38,29021
29,22,261,29,11.11,200,76.63,13,4.98,19,7.28,29022
29,23,248,2,0.81,239,96.37,5,2.02,2,0.81,29023
29,24,162,22,13.58,129,79.63,7,4.32,4,2.47,29024
29,25,304,3,0.99,299,98.36,1,0.33,1,0.33,29025
29,26,241,2,0.83,235,97.51,4,1.66,0,0.0,29026
29,27,238,1,0.42,232,97.48,4,1.68,1,0.42,29027
29,28,367,3,0.82,355,96.73,7,1.91,2,0.54,29028
29,29,350,5,1.43,339,96.86,3,0.86,3,0.86,29029
29,30,142,34,23.94,101,71.13,4,2.82,3,2.11,29030
29,31,261,4,1.53,251,96.17,5,1.92,1,0.38,29031
29,32,189,47,24.87,135,71.43,4,2.12,3,1.59,29032
29,33,255,5,1.96,244,95.69,4,1.57,2,0.78,29033
29,34,187,21,11.23,164,87.7,1,0.53,1,0.53,29034
29,35,234,7,2.99,224,95.73,2,0.85,1,0.43,29035
29,36,343,5,1.46,334,97.38,3,0.87,1,0.29,29036
29,37,266,1,0.38,261,98.12,0,0.0,4,1.5,29037
29,38,253,4,1.58,241,95.26,7,2.77,1,0.4,29038
29,39,171,25,14.62,136,79.53,7,4.09,3,1.75,29039
29,40,379,4,1.06,367,96.83,8,2.11,0,0.0,29040
29,41,321,4,1.25,312,97.2,3,0.93,2,0.62,29041
29,42,328,4,1.22,319,97.26,5,1.52,0,0.0,29042
29,43,317,7,2.21,305,96.21,4,1.26,1,0.32,29043
29,44,256,7,2.73,244,95.31,4,1.56,1,0.39,29044
29,45,244,7,2.87,233,95.49,3,1.23,1,0.41,29045
29,46,269,6,2.23,256,95.17,6,2.23,1,0.37,29046
29,47,341,16,4.69,318,93.26,3,0.88,4,1.17,29047
29,48,261,7,2.68,245,93.87,8,3.07,1,0.38,29048
29,49,353,5,1.42,345,97.73,3,0.85,0,0.0,29049
30,1,228,73,32.02,135,59.21,11,4.82,9,3.95,30001
30,2,139,40,28.78,91,65.47,3,2.16,5,3.6,30002
30,3,233,44,18.88,168,72.1,16,6.87,5,2.15,30003
30,4,167,34,20.36,122,73.05,9,5.39,2,1.2,30004
30,5,99,14,14.14,79,79.8,1,1.01,5,5.05,30005
30,6,143,30,20.98,104,72.73,6,4.2,3,2.1,30006
30,7,141,33,23.4,96,68.09,8,5.67,4,2.84,30007
30,8,203,60,29.56,129,63.55,3,1.48,11,5.42,30008
30,9,187,45,24.06,128,68.45,6,3.21,8,4.28,30009
30,10,155,39,25.16,104,67.1,5,3.23,7,4.52,30010
30,11,114,37,32.46,73,64.04,2,1.75,2,1.75,30011
30,12,126,29,23.02,85,67.46,7,5.56,5,3.97,30012
30,13,179,54,30.17,108,60.34,11,6.15,6,3.35,30013
30,14,58,13,22.41,38,65.52,5,8.62,2,3.45,30014
30,15,230,81,35.22,134,58.26,10,4.35,5,2.17,30015
30,16,210,57,27.14,134,63.81,13,6.19,6,2.86,30016
30,17,107,22,20.56,78,72.9,7,6.54,0,0.0,30017
30,18,140,32,22.86,93,66.43,10,7.14,5,3.57,30018
30,19,144,22,15.28,112,77.78,9,6.25,1,0.69,30019
30,20,135,13,9.63,113,83.7,5,3.7,4,2.96,30020
30,21,156,29,18.59,113,72.44,7,4.49,7,4.49,30021
30,22,160,24,15.0,125,78.13,9,5.63,2,1.25,30022
30,23,145,9,6.21,127,87.59,7,4.83,2,1.38,30023
30,24,140,19,13.57,115,82.14,3,2.14,3,2.14,30024
30,25,118,32,27.12,72,61.02,11,9.32,3,2.54,30025
30,26,111,9,8.11,99,89.19,0,0.0,3,2.7,30026
30,27,266,26,9.77,221,83.08,10,3.76,9,3.38,30027
30,28,152,48,31.58,96,63.16,6,3.95,2,1.32,30028
30,29,103,11,10.68,84,81.55,4,3.88,4,3.88,30029
30,30,220,69,31.36,139,63.18,9,4.09,3,1.36,30030
30,31,116,11,9.48,92,79.31,11,9.48,2,1.72,30031
30,32,68,13,19.12,52,76.47,2,2.94,1,1.47,30032
30,33,141,10,7.09,122,86.52,4,2.84,5,3.55,30033
30,34,187,61,32.62,119,63.64,5,2.67,2,1.07,30034
30,35,177,29,16.38,138,77.97,7,3.95,3,1.69,30035
30,36,184,36,19.57,128,69.57,14,7.61,6,3.26,30036
30,37,143,52,36.36,78,54.55,6,4.2,7,4.9,30037
30,38,253,50,19.76,183,72.33,13,5.14,7,2.77,30038
30,39,188,43,22.87,131,69.68,10,5.32,4,2.13,30039
30,40,164,37,22.56,116,70.73,6,3.66,5,3.05,30040
30,41,163,20,12.27,132,80.98,5,3.07,6,3.68,30041
31,1,72,15,20.83,53,73.61,3,4.17,1,1.39,31001
31,2,113,21,18.58,81,71.68,10,8.85,1,0.88,31002
31,3,125,34,27.2,77,61.6,6,4.8,8,6.4,31003
31,4,143,33,23.08,99,69.23,5,3.5,6,4.2,31004
31,5,178,54,30.34,116,65.17,5,2.81,3,1.69,31005
31,6,144,31,21.53,106,73.61,3,2.08,4,2.78,31006
31,7,135,23,17.04,103,76.3,8,5.93,1,0.74,31007
31,8,117,31,26.5,78,66.67,6,5.13,2,1.71,31008
31,9,123,25,20.33,92,74.8,5,4.07,1,0.81,31009
31,10,70,4,5.71,62,88.57,1,1.43,3,4.29,31010
31,11,143,26,18.18,111,77.62,4,2.8,2,1.4,31011
31,12,148,20,13.51,113,76.35,10,6.76,5,3.38,31012
31,13,139,26,18.71,102,73.38,9,6.47,2,1.44,31013
31,14,116,27,23.28,86,74.14,2,1.72,1,0.86,31014
31,15,81,29,35.8,43,53.09,5,6.17,4,4.94,31015
31,16,136,21,15.44,102,75.0,12,8.82,1,0.74,31016
31,17,107,18,16.82,88,82.24,1,0.93,0,0.0,31017
31,18,119,14,11.76,96,80.67,5,4.2,4,3.36,31018
31,19,121,19,15.7,93,76.86,6,4.96,3,2.48,31019
31,20,103,19,18.45,79,76.7,4,3.88,1,0.97,31020
31,21,134,19,14.18,110,82.09,2,1.49,3,2.24,31021
31,22,105,21,20.0,76,72.38,3,2.86,5,4.76,31022
31,23,93,22,23.66,68,73.12,2,2.15,1,1.08,31023
31,24,119,14,11.76,97,81.51,7,5.88,1,0.84,31024
31,25,138,25,18.12,111,80.43,0,0.0,2,1.45,31025
31,26,118,35,29.66,73,61.86,6,5.08,4,3.39,31026
31,27,113,8,7.08,95,84.07,9,7.96,1,0.88,31027
31,28,146,22,15.07,113,77.4,10,6.85,1,0.68,31028
31,29,122,30,24.59,88,72.13,2,1.64,2,1.64,31029
31,30,169,33,19.53,122,72.19,11,6.51,3,1.78,31030
31,31,198,46,23.23,140,70.71,9,4.55,3,1.52,31031
31,32,164,34,20.73,123,75.0,7,4.27,0,0.0,31032
31,33,171,34,19.88,123,71.93,10,5.85,4,2.34,31033
31,34,98,11,11.22,78,79.59,6,6.12,3,3.06,31034
31,35,101,13,12.87,81,80.2,4,3.96,3,2.97,31035
31,36,151,20,13.25,120,79.47,9,5.96,2,1.32,31036
31,37,120,16,13.33,94,78.33,9,7.5,1,0.83,31037
31,38,94,18,19.15,68,72.34,7,7.45,1,1.06,31038
31,39,82,9,10.98,69,84.15,3,3.66,1,1.22,31039
31,40,97,22,22.68,70,72.16,2,2.06,3,3.09,31040
31,41,140,22,15.71,105,75.0,9,6.43,4,2.86,31041
31,42,162,17,10.49,141,87.04,4,2.47,0,0.0,31042
31,43,170,49,28.82,105,61.76,11,6.47,5,2.94,31043
31,44,125,21,16.8,101,80.8,0,0.0,3,2.4,31044
31,45,131,38,29.01,84,64.12,5,3.82,4,3.05,31045
31,46,126,8,6.35,108,85.71,8,6.35,2,1.59,31046
31,47,138,37,26.81,92,66.67,7,5.07,2,1.45,31047
31,48,122,22,18.03,91,74.59,4,3.28,5,4.1,31048
31,49,75,6,8.0,63,84.0,4,5.33,2,2.67,31049
31,50,152,51,33.55,94,61.84,5,3.29,2,1.32,31050
31,51,88,9,10.23,73,82.95,4,4.55,2,2.27,31051
32,1,311,73,23.47,211,67.85,22,7.07,5,1.61,32001
32,2,350,93,26.57,237,67.71,16,4.57,4,1.14,32002
32,3,253,42,16.6,185,73.12,15,5.93,11,4.35,32003
32,4,369,119,32.25,232,62.87,11,2.98,7,1.9,32004
32,5,237,66,27.85,146,61.6,17,7.17,8,3.38,32005
32,6,291,88,30.24,179,61.51,16,5.5,8,2.75,32006
32,7,276,119,43.12,147,53.26,4,1.45,6,2.17,32007
32,8,461,197,42.73,244,52.93,10,2.17,10,2.17,32008
32,9,506,160,31.62,318,62.85,17,3.36,11,2.17,32009
32,10,329,124,37.69,190,57.75,7,2.13,8,2.43,32010
32,11,257,64,24.9,171,66.54,14,5.45,8,3.11,32011
32,12,190,33,17.37,145,76.32,8,4.21,4,2.11,32012
32,13,184,94,51.09,85,46.2,2,1.09,3,1.63,32013
32,14,258,58,22.48,178,68.99,13,5.04,9,3.49,32014
32,15,236,83,35.17,138,58.47,7,2.97,8,3.39,32015
32,16,283,60,21.2,211,74.56,8,2.83,4,1.41,32016
32,17,335,74,22.09,233,69.55,17,5.07,11,3.28,32017
32,18,284,119,41.9,151,53.17,11,3.87,3,1.06,32018
32,19,296,84,28.38,193,65.2,10,3.38,9,3.04,32019
32,20,322,148,45.96,161,50.0,12,3.73,1,0.31,32020
32,21,255,86,33.73,161,63.14,6,2.35,2,0.78,32021
32,22,384,119,30.99,238,61.98,14,3.65,13,3.39,32022
32,23,328,108,32.93,205,62.5,12,3.66,3,0.91,32023
32,24,442,234,52.94,190,42.99,6,1.36,12,2.71,32024
32,25,277,85,30.69,176,63.54,12,4.33,4,1.44,32025
32,26,263,64,24.33,176,66.92,18,6.84,5,1.9,32026
32,27,341,145,42.52,181,53.08,10,2.93,5,1.47,32027
32,28,279,73,26.16,190,68.1,11,3.94,5,1.79,32028
32,29,251,52,20.72,176,70.12,14,5.58,9,3.59,32029
32,30,395,209,52.91,181,45.82,4,1.01,1,0.25,32030
32,31,397,140,35.26,233,58.69,20,5.04,4,1.01,32031
32,32,351,170,48.43,168,47.86,7,1.99,6,1.71,32032
32,33,218,70,32.11,132,60.55,6,2.75,10,4.59,32033
32,34,358,116,32.4,226,63.13,11,3.07,5,1.4,32034
32,35,354,109,30.79,217,61.3,18,5.08,10,2.82,32035
32,36,367,115,31.34,236,64.31,10,2.72,6,1.63,32036
32,37,271,86,31.73,169,62.36,12,4.43,4,1.48,32037
32,38,349,109,31.23,220,63.04,17,4.87,3,0.86,32038
32,39,418,189,45.22,215,51.44,7,1.67,7,1.67,32039
32,40,365,118,32.33,228,62.47,16,4.38,3,0.82,32040
32,41,411,166,40.39,225,54.74,16,3.89,4,0.97,32041
32,42,404,147,36.39,237,58.66,16,3.96,4,0.99,32042
32,43,376,183,48.67,187,49.73,4,1.06,2,0.53,32043
32,44,233,59,25.32,154,66.09,15,6.44,5,2.15,32044
32,45,313,124,39.62,169,53.99,16,5.11,4,1.28,32045
32,46,142,49,34.51,83,58.45,4,2.82,6,4.23,32046
32,47,362,164,45.3,185,51.1,8,2.21,5,1.38,32047
32,48,460,174,37.83,266,57.83,9,1.96,11,2.39,32048
32,49,219,73,33.33,134,61.19,5,2.28,7,3.2,32049
32,50,415,186,44.82,214,51.57,9,2.17,6,1.45,32050
32,51,410,191,46.59,207,50.49,4,0.98,8,1.95,32051
32,52,200,68,34.0,124,62.0,4,2.0,4,2.0,32052
33,1,323,46,14.24,261,80.8,12,3.72,4,1.24,33001
33,2,368,100,27.17,252,68.48,11,2.99,5,1.36,33002
33,3,333,45,13.51,256,76.88,26,7.81,6,1.8,33003
33,4,343,75,21.87,229,66.76,31,9.04,8,2.33,33004
33,5,296,44,14.86,229,77.36,22,7.43,1,0.34,33005
33,6,300,72,24.0,212,70.67,10,3.33,6,2.0,33006
