ward,precinct,total,Carolyn Joan Gallagher,Carolyn Joan Gallagher Percent,William B. Raines,William B. Raines Percent,Patricia S. Spratt,Patricia S. Spratt Percent,Mary Alice Melchor,Mary Alice Melchor Percent,precinct_id
31,12,50,19,38.0,14,28.0,8,16.0,9,18.0,31012
31,13,63,19,30.16,14,22.22,16,25.4,14,22.22,31013
31,14,52,16,30.77,17,32.69,7,13.46,12,23.08,31014
31,15,36,11,30.56,11,30.56,3,8.33,11,30.56,31015
31,16,35,10,28.57,6,17.14,12,34.29,7,20.0,31016
31,17,70,19,27.14,15,21.43,21,30.0,15,21.43,31017
31,18,59,19,32.2,14,23.73,12,20.34,14,23.73,31018
31,19,35,16,45.71,4,11.43,8,22.86,7,20.0,31019
31,20,80,30,37.5,24,30.0,14,17.5,12,15.0,31020
31,21,53,26,49.06,11,20.75,7,13.21,9,16.98,31021
31,22,30,3,10.0,14,46.67,7,23.33,6,20.0,31022
31,23,65,17,26.15,17,26.15,17,26.15,14,21.54,31023
31,24,101,26,25.74,44,43.56,9,8.91,22,21.78,31024
31,25,35,13,37.14,7,20.0,7,20.0,8,22.86,31025
31,26,69,17,24.64,30,43.48,9,13.04,13,18.84,31026
31,27,68,26,38.24,13,19.12,14,20.59,15,22.06,31027
31,28,48,20,41.67,14,29.17,9,18.75,5,10.42,31028
31,29,69,25,36.23,12,17.39,16,23.19,16,23.19,31029
31,30,51,12,23.53,19,37.25,12,23.53,8,15.69,31030
31,31,43,9,20.93,11,25.58,10,23.26,13,30.23,31031
31,32,51,18,35.29,9,17.65,11,21.57,13,25.49,31032
31,33,54,23,42.59,10,18.52,9,16.67,12,22.22,31033
31,34,65,29,44.62,18,27.69,9,13.85,9,13.85,31034
31,35,77,26,33.77,12,15.58,18,23.38,21,27.27,31035
31,36,70,22,31.43,18,25.71,14,20.0,16,22.86,31036
31,37,82,23,28.05,20,24.39,18,21.95,21,25.61,31037
31,38,41,10,24.39,10,24.39,11,26.83,10,24.39,31038
31,39,23,8,34.78,8,34.78,4,17.39,3,13.04,31039
31,40,51,13,25.49,15,29.41,15,29.41,8,15.69,31040
31,41,48,12,25.0,17,35.42,11,22.92,8,16.67,31041
32,1,45,12,26.67,11,24.44,12,26.67,10,22.22,32001
32,2,29,4,13.79,6,20.69,10,34.48,9,31.03,32002
32,3,107,32,29.91,29,27.1,21,19.63,25,23.36,32003
32,4,44,8,18.18,9,20.45,16,36.36,11,25.0,32004
32,5,39,13,33.33,11,28.21,5,12.82,10,25.64,32005
32,6,31,11,35.48,5,16.13,11,35.48,4,12.9,32006
32,7,40,15,37.5,10,25.0,8,20.0,7,17.5,32007
32,8,22,5,22.73,8,36.36,6,27.27,3,13.64,32008
32,9,34,8,23.53,11,32.35,12,35.29,3,8.82,32009
32,10,47,16,34.04,12,25.53,12,25.53,7,14.89,32010
32,11,105,33,31.43,8,7.62,38,36.19,26,24.76,32011
32,12,98,36,36.73,12,12.24,32,32.65,18,18.37,32012
32,13,19,5,26.32,6,31.58,7,36.84,1,5.26,32013
32,14,101,27,26.73,17,16.83,38,37.62,19,18.81,32014
32,15,20,3,15.0,4,20.0,9,45.0,4,20.0,32015
32,16,40,15,37.5,10,25.0,13,32.5,2,5.0,32016
32,17,104,35,33.65,24,23.08,29,27.88,16,15.38,32017
32,18,29,5,17.24,10,34.48,12,41.38,2,6.9,32018
32,19,26,9,34.62,5,19.23,4,15.38,8,30.77,32019
32,20,105,31,29.52,18,17.14,40,38.1,16,15.24,32020
32,21,47,12,25.53,10,21.28,21,44.68,4,8.51,32021
32,22,114,23,20.18,13,11.4,47,41.23,31,27.19,32022
32,23,32,3,9.38,3,9.38,22,68.75,4,12.5,32023
32,24,12,4,33.33,3,25.0,4,33.33,1,8.33,32024
32,25,31,7,22.58,6,19.35,7,22.58,11,35.48,32025
32,26,117,37,31.62,30,25.64,25,21.37,25,21.37,32026
32,27,16,6,37.5,5,31.25,3,18.75,2,12.5,32027
32,28,90,26,28.89,14,15.56,33,36.67,17,18.89,32028
32,29,51,14,27.45,15,29.41,11,21.57,11,21.57,32029
32,30,23,3,13.04,9,39.13,9,39.13,2,8.7,32030
32,31,34,7,20.59,7,20.59,12,35.29,8,23.53,32031
32,32,40,9,22.5,12,30.0,14,35.0,5,12.5,32032
32,33,41,12,29.27,11,26.83,13,31.71,5,12.2,32033
32,34,24,5,20.83,10,41.67,8,33.33,1,4.17,32034
32,35,30,7,23.33,13,43.33,6,20.0,4,13.33,32035
32,36,31,7,22.58,4,12.9,14,45.16,6,19.35,32036
32,37,18,5,27.78,5,27.78,6,33.33,2,11.11,32037
32,38,27,8,29.63,6,22.22,6,22.22,7,25.93,32038
32,39,26,11,42.31,8,30.77,4,15.38,3,11.54,32039
32,40,25,4,16.0,10,40.0,6,24.0,5,20.0,32040
32,41,35,11,31.43,10,28.57,12,34.29,2,5.71,32041
32,42,28,12,42.86,7,25.0,6,21.43,3,10.71,32042
32,43,61,15,24.59,15,24.59,20,32.79,11,18.03,32043
33,1,84,16,19.05,28,33.33,22,26.19,18,21.43,33001
33,2,54,14,25.93,17,31.48,14,25.93,9,16.67,33002
33,3,80,17,21.25,19,23.75,25,31.25,19,23.75,33003
33,4,81,28,34.57,14,17.28,19,23.46,20,24.69,33004
33,5,48,12,25.0,17,35.42,8,16.67,11,22.92,33005
33,6,106,25,23.58,50,47.17,11,10.38,20,18.87,33006
33,7,87,21,24.14,28,32.18,29,33.33,9,10.34,33007
33,8,75,16,21.33,23,30.67,27,36.0,9,12.0,33008
33,9,93,35,37.63,27,29.03,18,19.35,13,13.98,33009
33,10,68,24,35.29,21,30.88,15,22.06,8,11.76,33010
33,11,81,26,32.1,23,28.4,17,20.99,15,18.52,33011
33,12,127,27,21.26,60,47.24,22,17.32,18,14.17,33012
33,13,72,23,31.94,18,25.0,15,20.83,16,22.22,33013
33,14,39,11,28.21,13,33.33,7,17.95,8,20.51,33014
33,15,95,26,27.37,34,35.79,20,21.05,15,15.79,33015
33,16,150,37,24.67,45,30.0,41,27.33,27,18.0,33016
33,17,96,31,32.29,25,26.04,20,20.83,20,20.83,33017
33,18,62,18,29.03,16,25.81,10,16.13,18,29.03,33018
33,19,73,16,21.92,17,23.29,21,28.77,19,26.03,33019
33,20,99,25,25.25,31,31.31,26,26.26,17,17.17,33020
33,21,94,25,26.6,21,22.34,25,26.6,23,24.47,33021
33,22,160,38,23.75,75,46.88,26,16.25,21,13.13,33022
33,23,70,16,22.86,15,21.43,22,31.43,17,24.29,33023
33,24,104,30,28.85,27,25.96,33,31.73,14,13.46,33024
33,25,110,27,24.55,37,33.64,30,27.27,16,14.55,33025
33,26,54,17,31.48,11,20.37,17,31.48,9,16.67,33026
33,27,49,13,26.53,12,24.49,16,32.65,8,16.33,33027
33,28,70,15,21.43,26,37.14,18,25.71,11,15.71,33028
34,1,139,21,15.11,65,46.76,28,20.14,25,17.99,34001
34,2,121,29,23.97,58,47.93,28,23.14,6,4.96,34002
34,3,97,29,29.9,44,45.36,19,19.59,5,5.15,34003
34,4,69,17,24.64,27,39.13,16,23.19,9,13.04,34004
34,5,98,22,22.45,40,40.82,22,22.45,14,14.29,34005
34,6,145,27,18.62,77,53.1,29,20.0,12,8.28,34006
34,7,128,29,22.66,72,56.25,17,13.28,10,7.81,34007
34,8,84,14,16.67,31,36.9,15,17.86,24,28.57,34008
34,9,59,19,32.2,23,38.98,5,8.47,12,20.34,34009
34,10,142,30,21.13,59,41.55,34,23.94,19,13.38,34010
34,11,64,12,18.75,29,45.31,13,20.31,10,15.63,34011
34,12,116,30,25.86,54,46.55,22,18.97,10,8.62,34012
34,13,134,32,23.88,51,38.06,26,19.4,25,18.66,34013
34,14,83,21,25.3,35,42.17,19,22.89,8,9.64,34014
34,15,51,9,17.65,28,54.9,9,17.65,5,9.8,34015
34,16,75,13,17.33,37,49.33,13,17.33,12,16.0,34016
34,17,110,21,19.09,54,49.09,22,20.0,13,11.82,34017
34,18,72,18,25.0,31,43.06,16,22.22,7,9.72,34018
34,19,80,19,23.75,37,46.25,21,26.25,3,3.75,34019
34,20,159,18,11.32,86,54.09,35,22.01,20,12.58,34020
34,21,175,41,23.43,96,54.86,25,14.29,13,7.43,34021
34,22,114,30,26.32,58,50.88,16,14.04,10,8.77,34022
34,23,91,15,16.48,39,42.86,22,24.18,15,16.48,34023
34,24,86,17,19.77,34,39.53,19,22.09,16,18.6,34024
34,25,139,28,20.14,70,50.36,28,20.14,13,9.35,34025
34,26,112,23,20.54,55,49.11,17,15.18,17,15.18,34026
34,27,85,26,30.59,33,38.82,20,23.53,6,7.06,34027
34,28,57,12,21.05,34,59.65,7,12.28,4,7.02,34028
34,29,65,9,13.85,27,41.54,15,23.08,14,21.54,34029
34,30,130,20,15.38,61,46.92,29,22.31,20,15.38,34030
34,31,93,25,26.88,37,39.78,16,17.2,15,16.13,34031
34,32,112,23,20.54,45,40.18,22,19.64,22,19.64,34032
34,33,91,24,26.37,46,50.55,13,14.29,8,8.79,34033
34,34,127,26,20.47,71,55.91,13,10.24,17,13.39,34034
34,35,86,19,22.09,45,52.33,15,17.44,7,8.14,34035
34,36,126,35,27.78,62,49.21,14,11.11,15,11.9,34036
34,37,45,7,15.56,29,64.44,5,11.11,4,8.89,34037
34,38,56,13,23.21,33,58.93,5,8.93,5,8.93,34038
34,39,65,16,24.62,34,52.31,10,15.38,5,7.69,34039
34,40,116,27,23.28,62,53.45,21,18.1,6,5.17,34040
34,41,83,21,25.3,35,42.17,22,26.51,5,6.02,34041
34,42,125,25,20.0,64,51.2,21,16.8,15,12.0,34042
34,43,129,23,17.83,74,57.36,24,18.6,8,6.2,34043
34,44,116,24,20.69,63,54.31,17,14.66,12,10.34,34044
34,45,118,21,17.8,62,52.54,20,16.95,15,12.71,34045
34,46,92,14,15.22,51,55.43,16,17.39,11,11.96,34046
34,47,71,15,21.13,37,52.11,11,15.49,8,11.27,34047
34,48,133,19,14.29,76,57.14,20,15.04,18,13.53,34048
34,49,117,19,16.24,60,51.28,25,21.37,13,11.11,34049
34,50,81,22,27.16,31,38.27,18,22.22,10,12.35,34050
34,51,124,26,20.97,67,54.03,23,18.55,8,6.45,34051
34,52,133,19,14.29,76,57.14,23,17.29,15,11.28,34052
34,53,52,12,23.08,22,42.31,11,21.15,7,13.46,34053
35,1,63,11,17.46,16,25.4,24,38.1,12,19.05,35001
35,2,82,22,26.83,24,29.27,16,19.51,20,24.39,35002
35,3,53,12,22.64,12,22.64,18,33.96,11,20.75,35003
35,4,78,17,21.79,15,19.23,23,29.49,23,29.49,35004
35,5,44,16,36.36,6,13.64,9,20.45,13,29.55,35005
35,6,52,18,34.62,9,17.31,11,21.15,14,26.92,35006
35,7,51,16,31.37,16,31.37,13,25.49,6,11.76,35007
35,8,48,13,27.08,10,20.83,10,20.83,15,31.25,35008
35,9,46,9,19.57,9,19.57,15,32.61,13,28.26,35009
35,10,104,28,26.92,15,14.42,31,29.81,30,28.85,35010
35,11,59,9,15.25,13,22.03,23,38.98,14,23.73,35011
35,12,33,7,21.21,6,18.18,12,36.36,8,24.24,35012
35,13,44,17,38.64,6,13.64,12,27.27,9,20.45,35013
35,14,36,13,36.11,7,19.44,6,16.67,10,27.78,35014
35,15,86,24,27.91,16,18.6,26,30.23,20,23.26,35015
35,16,43,9,20.93,18,41.86,7,16.28,9,20.93,35016
35,17,67,23,34.33,14,20.9,16,23.88,14,20.9,35017
35,18,41,14,34.15,11,26.83,7,17.07,9,21.95,35018
35,19,35,10,28.57,11,31.43,6,17.14,8,22.86,35019
35,20,60,16,26.67,21,35.0,8,13.33,15,25.0,35020
35,21,48,23,47.92,7,14.58,11,22.92,7,14.58,35021
35,22,59,16,27.12,18,30.51,19,32.2,6,10.17,35022
35,23,74,12,16.22,18,24.32,29,39.19,15,20.27,35023
35,24,64,12,18.75,12,18.75,21,32.81,19,29.69,35024
35,25,76,26,34.21,6,7.89,22,28.95,22,28.95,35025
35,26,52,11,21.15,12,23.08,14,26.92,15,28.85,35026
35,27,59,14,23.73,19,32.2,14,23.73,12,20.34,35027
35,28,86,21,24.42,16,18.6,29,33.72,20,23.26,35028
35,29,36,7,19.44,4,11.11,14,38.89,11,30.56,35029
35,30,52,14,26.92,10,19.23,12,23.08,16,30.77,35030
35,31,68,24,35.29,10,14.71,21,30.88,13,19.12,35031
36,1,52,17,32.69,12,23.08,12,23.08,11,21.15,36001
36,2,37,12,32.43,10,27.03,8,21.62,7,18.92,36002
36,3,60,17,28.33,23,38.33,11,18.33,9,15.0,36003
36,4,45,11,24.44,14,31.11,8,17.78,12,26.67,36004
36,5,60,20,33.33,17,28.33,10,16.67,13,21.67,36005
36,6,43,9,20.93,12,27.91,10,23.26,12,27.91,36006
36,7,54,17,31.48,14,25.93,16,29.63,7,12.96,36007
36,8,44,13,29.55,9,20.45,11,25.0,11,25.0,36008
36,9,49,18,36.73,9,18.37,13,26.53,9,18.37,36009
36,10,60,20,33.33,11,18.33,13,21.67,16,26.67,36010
36,11,32,7,21.88,10,31.25,5,15.63,10,31.25,36011
36,12,24,7,29.17,7,29.17,2,8.33,8,33.33,36012
36,13,22,3,13.64,6,27.27,10,45.45,3,13.64,36013
36,14,89,30,33.71,14,15.73,25,28.09,20,22.47,36014
36,15,40,16,40.0,14,35.0,6,15.0,4,10.0,36015
36,16,116,45,38.79,24,20.69,23,19.83,24,20.69,36016
36,17,127,47,37.01,26,20.47,31,24.41,23,18.11,36017
36,18,77,29,37.66,20,25.97,16,20.78,12,15.58,36018
36,19,57,24,42.11,19,33.33,6,10.53,8,14.04,36019
36,20,98,33,33.67,17,17.35,21,21.43,27,27.55,36020
36,21,42,12,28.57,11,26.19,10,23.81,9,21.43,36021
36,22,31,8,25.81,9,29.03,8,25.81,6,19.35,36022
36,23,39,13,33.33,5,12.82,8,20.51,13,33.33,36023
36,24,47,17,36.17,13,27.66,6,12.77,11,23.4,36024
36,25,31,12,38.71,6,19.35,6,19.35,7,22.58,36025
36,26,41,12,29.27,16,39.02,4,9.76,9,21.95,36026
36,27,55,15,27.27,19,34.55,9,16.36,12,21.82,36027
36,28,49,17,34.69,12,24.49,11,22.45,9,18.37,36028
36,29,71,28,39.44,13,18.31,15,21.13,15,21.13,36029
36,30,38,15,39.47,13,34.21,5,13.16,5,13.16,36030
37,1,34,9,26.47,17,50.0,6,17.65,2,5.88,37001
37,2,49,12,24.49,20,40.82,6,12.24,11,22.45,37002
37,3,43,11,25.58,20,46.51,10,23.26,2,4.65,37003
37,4,67,16,23.88,31,46.27,15,22.39,5,7.46,37004
37,5,105,30,28.57,48,45.71,17,16.19,10,9.52,37005
37,6,104,30,28.85,54,51.92,13,12.5,7,6.73,37006
37,7,48,13,27.08,18,37.5,15,31.25,2,4.17,37007
37,8,57,17,29.82,22,38.6,12,21.05,6,10.53,37008
37,9,81,22,27.16,35,43.21,20,24.69,4,4.94,37009
37,10,79,11,13.92,46,58.23,12,15.19,10,12.66,37010
37,11,43,13,30.23,18,41.86,8,18.6,4,9.3,37011
37,12,36,9,25.0,17,47.22,8,22.22,2,5.56,37012
37,13,76,23,30.26,26,34.21,20,26.32,7,9.21,37013
37,14,82,20,24.39,40,48.78,18,21.95,4,4.88,37014
37,15,105,18,17.14,53,50.48,25,23.81,9,8.57,37015
37,16,88,20,22.73,39,44.32,17,19.32,12,13.64,37016
37,17,76,17,22.37,24,31.58,26,34.21,9,11.84,37017
37,18,100,24,24.0,39,39.0,23,23.0,14,14.0,37018
37,19,63,10,15.87,30,47.62,17,26.98,6,9.52,37019
37,20,57,14,24.56,22,38.6,15,26.32,6,10.53,37020
37,21,66,20,30.3,30,45.45,12,18.18,4,6.06,37021
37,22,65,20,30.77,23,35.38,14,21.54,8,12.31,37022
37,23,103,28,27.18,42,40.78,23,22.33,10,9.71,37023
37,24,75,23,30.67,31,41.33,14,18.67,7,9.33,37024
37,25,83,19,22.89,35,42.17,24,28.92,5,6.02,37025
37,26,107,36,33.64,33,30.84,29,27.1,9,8.41,37026
37,27,102,31,30.39,44,43.14,18,17.65,9,8.82,37027
37,28,71,21,29.58,25,35.21,16,22.54,9,12.68,37028
37,29,80,19,23.75,46,57.5,12,15.0,3,3.75,37029
37,30,89,24,26.97,36,40.45,18,20.22,11,12.36,37030
37,31,98,31,31.63,41,41.84,19,19.39,7,7.14,37031
37,32,90,17,18.89,52,57.78,18,20.0,3,3.33,37032
37,33,131,42,32.06,48,36.64,25,19.08,16,12.21,37033
37,34,79,26,32.91,30,37.97,15,18.99,8,10.13,37034
37,35,103,30,29.13,37,35.92,21,20.39,15,14.56,37035
37,36,68,18,26.47,22,32.35,18,26.47,10,14.71,37036
37,37,85,21,24.71,40,47.06,17,20.0,7,8.24,37037
37,38,106,21,19.81,52,49.06,22,20.75,11,10.38,37038
37,39,77,31,40.26,24,31.17,15,19.48,7,9.09,37039
37,40,113,24,21.24,54,47.79,19,16.81,16,14.16,37040
37,41,77,19,24.68,33,42.86,14,18.18,11,14.29,37041
38,1,44,16,36.36,15,34.09,9,20.45,4,9.09,38001
38,2,50,16,32.0,17,34.0,13,26.0,4,8.0,38002
38,3,32,13,40.63,7,21.88,7,21.88,5,15.63,38003
38,4,71,24,33.8,24,33.8,11,15.49,12,16.9,38004
38,5,58,25,43.1,7,12.07,15,25.86,11,18.97,38005
38,6,55,20,36.36,15,27.27,12,21.82,8,14.55,38006
38,7,63,28,44.44,21,33.33,8,12.7,6,9.52,38007
38,8,47,23,48.94,12,25.53,4,8.51,8,17.02,38008
38,9,64,23,35.94,15,23.44,15,23.44,11,17.19,38009
38,10,40,15,37.5,10,25.0,8,20.0,7,17.5,38010
38,11,53,15,28.3,12,22.64,12,22.64,14,26.42,38011
38,12,63,26,41.27,21,33.33,10,15.87,6,9.52,38012
38,13,71,25,35.21,17,23.94,18,25.35,11,15.49,38013
38,14,79,34,43.04,18,22.78,11,13.92,16,20.25,38014
38,15,28,10,35.71,4,14.29,8,28.57,6,21.43,38015
38,16,43,16,37.21,12,27.91,9,20.93,6,13.95,38016
38,17,73,28,38.36,17,23.29,12,16.44,16,21.92,38017
38,18,55,19,34.55,10,18.18,18,32.73,8,14.55,38018
38,19,69,21,30.43,19,27.54,19,27.54,10,14.49,38019
38,20,54,15,27.78,18,33.33,13,24.07,8,14.81,38020
38,21,35,12,34.29,8,22.86,9,25.71,6,17.14,38021
38,22,55,26,47.27,14,25.45,8,14.55,7,12.73,38022
38,23,132,47,35.61,33,25.0,27,20.45,25,18.94,38023
38,24,58,28,48.28,16,27.59,6,10.34,8,13.79,38024
38,25,41,14,34.15,10,24.39,11,26.83,6,14.63,38025
38,26,59,19,32.2,15,25.42,8,13.56,17,28.81,38026
38,27,41,18,43.9,10,24.39,5,12.2,8,19.51,38027
38,28,65,21,32.31,21,32.31,9,13.85,14,21.54,38028
38,29,50,19,38.0,11,22.0,8,16.0,12,24.0,38029
38,30,45,16,35.56,16,35.56,10,22.22,3,6.67,38030
38,31,63,24,38.1,16,25.4,14,22.22,9,14.29,38031
38,32,57,14,24.56,17,29.82,13,22.81,13,22.81,38032
38,33,57,25,43.86,14,24.56,7,12.28,11,19.3,38033
38,34,88,27,30.68,24,27.27,22,25.0,15,17.05,38034
38,35,88,32,36.36,19,21.59,26,29.55,11,12.5,38035
38,36,41,19,46.34,7,17.07,10,24.39,5,12.2,38036
38,37,48,18,37.5,14,29.17,8,16.67,8,16.67,38037
38,38,46,26,56.52,3,6.52,8,17.39,9,19.57,38038
38,39,80,26,32.5,28,35.0,16,20.0,10,12.5,38039
38,40,54,22,40.74,8,14.81,13,24.07,11,20.37,38040
38,41,62,20,32.26,24,38.71,9,14.52,9,14.52,38041
39,1,53,18,33.96,11,20.75,16,30.19,8,15.09,39001
39,2,82,25,30.49,29,35.37,13,15.85,15,18.29,39002
39,3,54,18,33.33,16,29.63,15,27.78,5,9.26,39003
39,4,60,18,30.0,19,31.67,17,28.33,6,10.0,39004
39,5,42,11,26.19,10,23.81,18,42.86,3,7.14,39005
39,6,44,15,34.09,15,34.09,8,18.18,6,13.64,39006
39,7,50,15,30.0,21,42.0,13,26.0,1,2.0,39007
39,8,61,15,24.59,10,16.39,21,34.43,15,24.59,39008
39,9,60,20,33.33,18,30.0,11,18.33,11,18.33,39009
39,10,20,7,35.0,4,20.0,3,15.0,6,30.0,39010
39,11,63,24,38.1,16,25.4,15,23.81,8,12.7,39011
39,12,65,18,27.69,13,20.0,25,38.46,9,13.85,39012
39,13,45,17,37.78,13,28.89,10,22.22,5,11.11,39013
39,14,33,14,42.42,10,30.3,7,21.21,2,6.06,39014
39,15,63,22,34.92,15,23.81,17,26.98,9,14.29,39015
39,16,32,13,40.63,9,28.13,5,15.63,5,15.63,39016
39,17,56,20,35.71,15,26.79,14,25.0,7,12.5,39017
39,18,41,8,19.51,13,31.71,15,36.59,5,12.2,39018
39,19,61,29,47.54,13,21.31,10,16.39,9,14.75,39019
39,20,75,29,38.67,15,20.0,15,20.0,16,21.33,39020
39,21,47,15,31.91,11,23.4,10,21.28,11,23.4,39021
39,22,27,5,18.52,6,22.22,7,25.93,9,33.33,39022
39,23,54,19,35.19,14,25.93,15,27.78,6,11.11,39023
39,24,69,20,28.99,22,31.88,16,23.19,11,15.94,39024
39,25,40,10,25.0,12,30.0,12,30.0,6,15.0,39025
39,26,46,14,30.43,15,32.61,10,21.74,7,15.22,39026
39,27,28,10,35.71,6,21.43,8,28.57,4,14.29,39027
39,28,92,27,29.35,27,29.35,26,28.26,12,13.04,39028
39,29,41,16,39.02,6,14.63,14,34.15,5,12.2,39029
39,30,47,11,23.4,6,12.77,21,44.68,9,19.15,39030
39,31,57,12,21.05,13,22.81,22,38.6,10,17.54,39031
39,32,57,14,24.56,19,33.33,14,24.56,10,17.54,39032
39,33,41,10,24.39,9,21.95,14,34.15,8,19.51,39033
39,34,62,18,29.03,16,25.81,17,27.42,11,17.74,39034
39,35,48,14,29.17,13,27.08,16,33.33,5,10.42,39035
39,36,32,9,28.13,9,28.13,8,25.0,6,18.75,39036
39,37,83,25,30.12,27,32.53,25,30.12,6,7.23,39037
39,38,34,12,35.29,8,23.53,5,14.71,9,26.47,39038
39,39,15,4,26.67,4,26.67,5,33.33,2,13.33,39039
39,40,52,15,28.85,15,28.85,18,34.62,4,7.69,39040
39,41,56,26,46.43,8,14.29,17,30.36,5,8.93,39041
39,42,91,23,25.27,31,34.07,28,30.77,9,9.89,39042
39,43,66,21,31.82,23,34.85,12,18.18,10,15.15,39043
39,44,41,15,36.59,8,19.51,10,24.39,8,19.51,39044
39,45,70,24,34.29,17,24.29,23,32.86,6,8.57,39045
40,1,40,18,45.0,11,27.5,6,15.0,5,12.5,40001
40,2,45,8,17.78,16,35.56,12,26.67,9,20.0,40002
40,3,47,7,14.89,19,40.43,17,36.17,4,8.51,40003
40,4,41,9,21.95,17,41.46,11,26.83,4,9.76,40004
40,5,69,15,21.74,38,55.07,11,15.94,5,7.25,40005
40,6,53,8,15.09,15,28.3,21,39.62,9,16.98,40006
40,7,74,22,29.73,29,39.19,14,18.92,9,12.16,40007
40,8,40,14,35.0,11,27.5,9,22.5,6,15.0,40008
40,9,71,18,25.35,20,28.17,13,18.31,20,28.17,40009
40,10,56,14,25.0,21,37.5,14,25.0,7,12.5,40010
40,11,82,17,20.73,43,52.44,12,14.63,10,12.2,40011
40,12,22,6,27.27,1,4.55,13,59.09,2,9.09,40012
40,13,47,11,23.4,17,36.17,12,25.53,7,14.89,40013
40,14,50,11,22.0,19,38.0,16,32.0,4,8.0,40014
40,15,51,18,35.29,21,41.18,9,17.65,3,5.88,40015
40,16,52,9,17.31,16,30.77,19,36.54,8,15.38,40016
40,17,54,8,14.81,22,40.74,15,27.78,9,16.67,40017
40,18,36,4,11.11,20,55.56,10,27.78,2,5.56,40018
40,19,85,22,25.88,27,31.76,23,27.06,13,15.29,40019
40,20,62,16,25.81,22,35.48,14,22.58,10,16.13,40020
40,21,48,11,22.92,18,37.5,10,20.83,9,18.75,40021
40,22,43,10,23.26,18,41.86,9,20.93,6,13.95,40022
40,23,71,14,19.72,22,30.99,22,30.99,13,18.31,40023
40,24,44,12,27.27,18,40.91,7,15.91,7,15.91,40024
40,25,52,6,11.54,17,32.69,20,38.46,9,17.31,40025
40,26,53,18,33.96,15,28.3,16,30.19,4,7.55,40026
40,27,85,24,28.24,30,35.29,15,17.65,16,18.82,40027
40,28,66,8,12.12,29,43.94,22,33.33,7,10.61,40028
40,29,91,30,32.97,38,41.76,15,16.48,8,8.79,40029
40,30,92,11,11.96,53,57.61,16,17.39,12,13.04,40030
40,31,58,10,17.24,18,31.03,19,32.76,11,18.97,40031
40,32,52,13,25.0,12,23.08,16,30.77,11,21.15,40032
40,33,46,14,30.43,10,21.74,14,30.43,8,17.39,40033
40,34,54,14,25.93,17,31.48,17,31.48,6,11.11,40034
40,35,48,16,33.33,12,25.0,10,20.83,10,20.83,40035
40,36,45,15,33.33,16,35.56,10,22.22,4,8.89,40036
40,37,59,14,23.73,21,35.59,14,23.73,10,16.95,40037
40,38,53,12,22.64,17,32.08,17,32.08,7,13.21,40038
40,39,12,4,33.33,5,41.67,2,16.67,1,8.33,40039
41,1,49,19,38.78,18,36.73,6,12.24,6,12.24,41001
41,2,75,28,37.33,28,37.33,8,10.67,11,14.67,41002
41,3,56,28,50.0,12,21.43,8,14.29,8,14.29,41003
41,4,86,37,43.02,32,37.21,12,13.95,5,5.81,41004
41,5,72,17,23.61,35,48.61,14,19.44,6,8.33,41005
41,6,82,36,43.9,25,30.49,14,17.07,7,8.54,41006
41,7,48,15,31.25,17,35.42,10,20.83,6,12.5,41007
41,8,53,19,35.85,22,41.51,4,7.55,8,15.09,41008
41,9,68,19,27.94,23,33.82,20,29.41,6,8.82,41009
41,10,74,33,44.59,25,33.78,13,17.57,3,4.05,41010
41,11,63,18,28.57,26,41.27,12,19.05,7,11.11,41011
41,12,74,28,37.84,31,41.89,7,9.46,8,10.81,41012
41,13,44,19,43.18,9,20.45,7,15.91,9,20.45,41013
41,14,68,22,32.35,24,35.29,14,20.59,8,11.76,41014
41,15,81,26,32.1,37,45.68,10,12.35,8,9.88,41015
41,16,74,24,32.43,21,28.38,12,16.22,17,22.97,41016
41,17,84,24,28.57,24,28.57,26,30.95,10,11.9,41017
41,18,39,11,28.21,14,35.9,13,33.33,1,2.56,41018
41,19,70,25,35.71,16,22.86,17,24.29,12,17.14,41019
41,20,79,31,39.24,17,21.52,13,16.46,18,22.78,41020
41,21,68,25,36.76,12,17.65,19,27.94,12,17.65,41021
41,22,75,18,24.0,30,40.0,18,24.0,9,12.0,41022
41,23,62,21,33.87,17,27.42,18,29.03,6,9.68,41023
41,24,55,25,45.45,12,21.82,10,18.18,8,14.55,41024
41,25,31,9,29.03,7,22.58,12,38.71,3,9.68,41025
41,26,67,20,29.85,29,43.28,13,19.4,5,7.46,41026
41,27,48,15,31.25,12,25.0,12,25.0,9,18.75,41027
41,28,47,17,36.17,13,27.66,10,21.28,7,14.89,41028
41,29,30,14,46.67,7,23.33,3,10.0,6,20.0,41029
41,30,55,23,41.82,17,30.91,11,20.0,4,7.27,41030
41,31,105,41,39.05,31,29.52,20,19.05,13,12.38,41031
41,32,52,18,34.62,15,28.85,13,25.0,6,11.54,41032
41,33,51,14,27.45,23,45.1,6,11.76,8,15.69,41033
41,34,53,16,30.19,18,33.96,14,26.42,5,9.43,41034
41,35,79,32,40.51,17,21.52,15,18.99,15,18.99,41035
41,36,56,20,35.71,19,33.93,11,19.64,6,10.71,41036
41,37,56,21,37.5,18,32.14,8,14.29,9,16.07,41037
41,38,58,22,37.93,22,37.93,6,10.34,8,13.79,41038
41,39,70,24,34.29,26,37.14,12,17.14,8,11.43,41039
