ward,precinct,total,BUSH / CHENEY,BUSH / CHENEY Percent,GORE / LIEBERMAN,GORE / LIEBERMAN Percent,BROWNE / OLIVIER,BROWNE / OLIVIER Percent,NADER / LADUKE,NADER / LADUKE Percent,HAGELIN / GOLDHABER,HAGELIN / GOLDHABER Percent,BUCHANAN / FOSTER,BUCHANAN / FOSTER Percent,precinct_id
18,47,479,8,1.67,470,98.12,1,0.21,0,0.0,0,0.0,0,0.0,18047
18,48,216,2,0.93,213,98.61,0,0.0,0,0.0,0,0.0,1,0.46,18048
18,49,259,57,22.01,196,75.68,1,0.39,4,1.54,0,0.0,1,0.39,18049
18,50,330,4,1.21,326,98.79,0,0.0,0,0.0,0,0.0,0,0.0,18050
18,51,407,6,1.47,397,97.54,1,0.25,1,0.25,1,0.25,1,0.25,18051
18,52,328,4,1.22,323,98.48,0,0.0,1,0.3,0,0.0,0,0.0,18052
18,53,438,6,1.37,432,98.63,0,0.0,0,0.0,0,0.0,0,0.0,18053
18,54,489,22,4.5,462,94.48,1,0.2,3,0.61,0,0.0,1,0.2,18054
18,55,479,4,0.84,472,98.54,1,0.21,2,0.42,0,0.0,0,0.0,18055
18,56,369,2,0.54,367,99.46,0,0.0,0,0.0,0,0.0,0,0.0,18056
18,57,455,3,0.66,449,98.68,1,0.22,2,0.44,0,0.0,0,0.0,18057
18,58,352,4,1.14,346,98.3,1,0.28,0,0.0,0,0.0,1,0.28,18058
18,59,454,7,1.54,445,98.02,0,0.0,2,0.44,0,0.0,0,0.0,18059
18,60,340,3,0.88,337,99.12,0,0.0,0,0.0,0,0.0,0,0.0,18060
18,61,446,3,0.67,440,98.65,1,0.22,1,0.22,1,0.22,0,0.0,18061
18,62,285,3,1.05,281,98.6,0,0.0,1,0.35,0,0.0,0,0.0,18062
18,63,169,1,0.59,168,99.41,0,0.0,0,0.0,0,0.0,0,0.0,18063
19,1,475,211,44.42,247,52.0,1,0.21,15,3.16,1,0.21,0,0.0,19001
19,2,391,82,20.97,299,76.47,1,0.26,9,2.3,0,0.0,0,0.0,19002
19,3,393,216,54.96,164,41.73,1,0.25,10,2.54,0,0.0,2,0.51,19003
19,4,421,212,50.36,198,47.03,1,0.24,9,2.14,0,0.0,1,0.24,19004
19,5,428,122,28.5,295,68.93,0,0.0,11,2.57,0,0.0,0,0.0,19005
19,6,455,191,41.98,241,52.97,2,0.44,20,4.4,0,0.0,1,0.22,19006
19,7,411,141,34.31,254,61.8,1,0.24,13,3.16,0,0.0,2,0.49,19007
19,8,380,190,50.0,181,47.63,2,0.53,6,1.58,0,0.0,1,0.26,19008
19,9,311,168,54.02,131,42.12,0,0.0,7,2.25,1,0.32,4,1.29,19009
19,10,518,163,31.47,335,64.67,0,0.0,20,3.86,0,0.0,0,0.0,19010
19,11,429,228,53.15,188,43.82,0,0.0,13,3.03,0,0.0,0,0.0,19011
19,12,414,210,50.72,190,45.89,0,0.0,9,2.17,0,0.0,5,1.21,19012
19,13,377,24,6.37,342,90.72,0,0.0,8,2.12,0,0.0,3,0.8,19013
19,14,314,127,40.45,176,56.05,2,0.64,8,2.55,0,0.0,1,0.32,19014
19,15,271,108,39.85,150,55.35,2,0.74,7,2.58,0,0.0,4,1.48,19015
19,16,503,226,44.93,268,53.28,0,0.0,9,1.79,0,0.0,0,0.0,19016
19,17,403,175,43.42,213,52.85,2,0.5,11,2.73,0,0.0,2,0.5,19017
19,18,526,187,35.55,323,61.41,1,0.19,15,2.85,0,0.0,0,0.0,19018
19,19,475,160,33.68,290,61.05,0,0.0,23,4.84,0,0.0,2,0.42,19019
19,20,366,54,14.75,300,81.97,2,0.55,9,2.46,0,0.0,1,0.27,19020
19,21,378,146,38.62,214,56.61,0,0.0,17,4.5,0,0.0,1,0.26,19021
19,22,472,172,36.44,276,58.47,0,0.0,24,5.08,0,0.0,0,0.0,19022
19,23,493,208,42.19,266,53.96,1,0.2,17,3.45,0,0.0,1,0.2,19023
19,24,362,182,50.28,169,46.69,0,0.0,10,2.76,0,0.0,1,0.28,19024
19,25,477,192,40.25,269,56.39,4,0.84,9,1.89,1,0.21,2,0.42,19025
19,26,423,189,44.68,222,52.48,2,0.47,9,2.13,0,0.0,1,0.24,19026
19,27,400,54,13.5,330,82.5,0,0.0,15,3.75,0,0.0,1,0.25,19027
19,28,534,45,8.43,479,89.7,2,0.37,8,1.5,0,0.0,0,0.0,19028
19,29,416,186,44.71,218,52.4,1,0.24,10,2.4,0,0.0,1,0.24,19029
19,30,435,191,43.91,234,53.79,1,0.23,7,1.61,1,0.23,1,0.23,19030
19,31,416,173,41.59,234,56.25,3,0.72,6,1.44,0,0.0,0,0.0,19031
19,32,479,160,33.4,304,63.47,3,0.63,12,2.51,0,0.0,0,0.0,19032
19,33,433,226,52.19,200,46.19,0,0.0,6,1.39,0,0.0,1,0.23,19033
19,34,404,150,37.13,241,59.65,0,0.0,12,2.97,0,0.0,1,0.25,19034
19,35,381,105,27.56,261,68.5,1,0.26,12,3.15,1,0.26,1,0.26,19035
19,36,485,89,18.35,387,79.79,1,0.21,7,1.44,0,0.0,1,0.21,19036
19,37,382,64,16.75,300,78.53,0,0.0,15,3.93,1,0.26,2,0.52,19037
19,38,430,73,16.98,340,79.07,0,0.0,9,2.09,0,0.0,8,1.86,19038
19,39,276,30,10.87,243,88.04,0,0.0,2,0.72,0,0.0,1,0.36,19039
19,40,445,117,26.29,301,67.64,3,0.67,22,4.94,0,0.0,2,0.45,19040
19,41,479,221,46.14,232,48.43,2,0.42,21,4.38,1,0.21,2,0.42,19041
19,42,356,100,28.09,245,68.82,0,0.0,11,3.09,0,0.0,0,0.0,19042
19,43,482,27,5.6,445,92.32,2,0.41,7,1.45,0,0.0,1,0.21,19043
19,44,397,178,44.84,206,51.89,1,0.25,11,2.77,0,0.0,1,0.25,19044
19,45,505,218,43.17,270,53.47,1,0.2,16,3.17,0,0.0,0,0.0,19045
19,46,529,272,51.42,235,44.42,1,0.19,20,3.78,0,0.0,1,0.19,19046
19,47,298,78,26.17,209,70.13,1,0.34,6,2.01,0,0.0,4,1.34,19047
19,48,543,13,2.39,527,97.05,2,0.37,1,0.18,0,0.0,0,0.0,19048
19,49,484,70,14.46,401,82.85,0,0.0,10,2.07,1,0.21,2,0.41,19049
19,50,510,8,1.57,498,97.65,1,0.2,3,0.59,0,0.0,0,0.0,19050
19,51,432,208,48.15,208,48.15,0,0.0,15,3.47,0,0.0,1,0.23,19051
19,52,363,158,43.53,188,51.79,1,0.28,12,3.31,0,0.0,4,1.1,19052
19,53,422,189,44.79,227,53.79,1,0.24,5,1.18,0,0.0,0,0.0,19053
19,54,379,175,46.17,194,51.19,0,0.0,7,1.85,0,0.0,3,0.79,19054
19,55,410,166,40.49,225,54.88,2,0.49,12,2.93,1,0.24,4,0.98,19055
19,56,505,174,34.46,318,62.97,0,0.0,12,2.38,0,0.0,1,0.2,19056
19,57,463,148,31.97,299,64.58,1,0.22,14,3.02,0,0.0,1,0.22,19057
19,58,451,218,48.34,214,47.45,0,0.0,14,3.1,1,0.22,4,0.89,19058
19,59,490,196,40.0,279,56.94,0,0.0,14,2.86,0,0.0,1,0.2,19059
19,60,401,20,4.99,374,93.27,0,0.0,6,1.5,1,0.25,0,0.0,19060
19,61,496,187,37.7,294,59.27,1,0.2,12,2.42,0,0.0,2,0.4,19061
19,62,440,168,38.18,258,58.64,1,0.23,11,2.5,0,0.0,2,0.45,19062
19,63,294,72,24.49,206,70.07,2,0.68,11,3.74,1,0.34,2,0.68,19063
19,64,630,135,21.43,474,75.24,2,0.32,19,3.02,0,0.0,0,0.0,19064
19,65,426,139,32.63,278,65.26,0,0.0,8,1.88,0,0.0,1,0.23,19065
20,1,359,5,1.39,346,96.38,0,0.0,5,1.39,0,0.0,3,0.84,20001
20,2,290,8,2.76,279,96.21,1,0.34,2,0.69,0,0.0,0,0.0,20002
20,3,381,7,1.84,373,97.9,0,0.0,0,0.0,0,0.0,1,0.26,20003
20,4,396,11,2.78,383,96.72,0,0.0,1,0.25,1,0.25,0,0.0,20004
20,5,313,7,2.24,306,97.76,0,0.0,0,0.0,0,0.0,0,0.0,20005
20,6,377,8,2.12,366,97.08,0,0.0,3,0.8,0,0.0,0,0.0,20006
20,7,260,7,2.69,253,97.31,0,0.0,0,0.0,0,0.0,0,0.0,20007
20,8,323,1,0.31,318,98.45,0,0.0,3,0.93,1,0.31,0,0.0,20008
20,9,301,10,3.32,289,96.01,2,0.66,0,0.0,0,0.0,0,0.0,20009
20,10,460,4,0.87,452,98.26,0,0.0,4,0.87,0,0.0,0,0.0,20010
20,11,308,4,1.3,303,98.38,0,0.0,1,0.32,0,0.0,0,0.0,20011
20,12,325,2,0.62,319,98.15,1,0.31,1,0.31,0,0.0,2,0.62,20012
20,13,235,7,2.98,227,96.6,1,0.43,0,0.0,0,0.0,0,0.0,20013
20,14,526,8,1.52,514,97.72,1,0.19,3,0.57,0,0.0,0,0.0,20014
20,15,365,3,0.82,360,98.63,0,0.0,1,0.27,0,0.0,1,0.27,20015
20,16,255,10,3.92,238,93.33,2,0.78,3,1.18,2,0.78,0,0.0,20016
20,17,374,8,2.14,365,97.59,0,0.0,1,0.27,0,0.0,0,0.0,20017
20,18,430,5,1.16,423,98.37,0,0.0,0,0.0,1,0.23,1,0.23,20018
20,19,321,3,0.93,317,98.75,0,0.0,0,0.0,0,0.0,1,0.31,20019
20,20,398,4,1.01,391,98.24,1,0.25,1,0.25,0,0.0,1,0.25,20020
20,21,286,4,1.4,280,97.9,1,0.35,1,0.35,0,0.0,0,0.0,20021
20,22,326,6,1.84,317,97.24,1,0.31,1,0.31,0,0.0,1,0.31,20022
20,23,335,6,1.79,329,98.21,0,0.0,0,0.0,0,0.0,0,0.0,20023
20,24,440,4,0.91,431,97.95,0,0.0,5,1.14,0,0.0,0,0.0,20024
20,25,313,13,4.15,298,95.21,1,0.32,0,0.0,1,0.32,0,0.0,20025
20,26,490,17,3.47,470,95.92,0,0.0,2,0.41,0,0.0,1,0.2,20026
20,27,253,4,1.58,248,98.02,0,0.0,1,0.4,0,0.0,0,0.0,20027
20,28,385,6,1.56,376,97.66,1,0.26,1,0.26,0,0.0,1,0.26,20028
20,29,326,9,2.76,317,97.24,0,0.0,0,0.0,0,0.0,0,0.0,20029
20,30,306,6,1.96,296,96.73,0,0.0,4,1.31,0,0.0,0,0.0,20030
20,31,255,2,0.78,253,99.22,0,0.0,0,0.0,0,0.0,0,0.0,20031
20,32,569,9,1.58,553,97.19,0,0.0,6,1.05,0,0.0,1,0.18,20032
20,33,414,6,1.45,403,97.34,1,0.24,4,0.97,0,0.0,0,0.0,20033
20,34,578,34,5.88,522,90.31,1,0.17,20,3.46,1,0.17,0,0.0,20034
20,35,233,1,0.43,231,99.14,0,0.0,1,0.43,0,0.0,0,0.0,20035
20,36,400,6,1.5,390,97.5,0,0.0,3,0.75,1,0.25,0,0.0,20036
20,37,248,1,0.4,246,99.19,0,0.0,1,0.4,0,0.0,0,0.0,20037
20,38,441,13,2.95,425,96.37,0,0.0,3,0.68,0,0.0,0,0.0,20038
20,39,333,10,3.0,320,96.1,0,0.0,3,0.9,0,0.0,0,0.0,20039
20,40,264,9,3.41,254,96.21,1,0.38,0,0.0,0,0.0,0,0.0,20040
20,41,108,1,0.93,105,97.22,0,0.0,2,1.85,0,0.0,0,0.0,20041
20,42,157,1,0.64,154,98.09,0,0.0,2,1.27,0,0.0,0,0.0,20042
20,43,457,5,1.09,449,98.25,0,0.0,3,0.66,0,0.0,0,0.0,20043
20,44,404,7,1.73,397,98.27,0,0.0,0,0.0,0,0.0,0,0.0,20044
20,45,108,0,0.0,108,100.0,0,0.0,0,0.0,0,0.0,0,0.0,20045
20,46,231,4,1.73,224,96.97,2,0.87,1,0.43,0,0.0,0,0.0,20046
20,47,214,3,1.4,203,94.86,3,1.4,2,0.93,1,0.47,2,0.93,20047
20,48,253,6,2.37,244,96.44,1,0.4,2,0.79,0,0.0,0,0.0,20048
20,49,263,10,3.8,252,95.82,0,0.0,1,0.38,0,0.0,0,0.0,20049
20,50,301,5,1.66,295,98.01,1,0.33,0,0.0,0,0.0,0,0.0,20050
20,51,263,4,1.52,257,97.72,0,0.0,1,0.38,0,0.0,1,0.38,20051
20,52,127,3,2.36,123,96.85,0,0.0,1,0.79,0,0.0,0,0.0,20052
21,1,531,8,1.51,515,96.99,0,0.0,7,1.32,0,0.0,1,0.19,21001
21,2,324,7,2.16,316,97.53,0,0.0,0,0.0,1,0.31,0,0.0,21002
21,3,568,16,2.82,550,96.83,0,0.0,2,0.35,0,0.0,0,0.0,21003
21,4,553,11,1.99,539,97.47,0,0.0,3,0.54,0,0.0,0,0.0,21004
21,5,374,4,1.07,369,98.66,1,0.27,0,0.0,0,0.0,0,0.0,21005
21,6,381,6,1.57,372,97.64,1,0.26,2,0.52,0,0.0,0,0.0,21006
21,7,438,9,2.05,428,97.72,0,0.0,0,0.0,0,0.0,1,0.23,21007
21,8,398,7,1.76,389,97.74,1,0.25,1,0.25,0,0.0,0,0.0,21008
21,9,409,8,1.96,396,96.82,2,0.49,3,0.73,0,0.0,0,0.0,21009
21,10,309,3,0.97,305,98.71,0,0.0,1,0.32,0,0.0,0,0.0,21010
21,11,449,3,0.67,444,98.89,0,0.0,2,0.45,0,0.0,0,0.0,21011
21,12,447,11,2.46,434,97.09,1,0.22,1,0.22,0,0.0,0,0.0,21012
21,13,226,3,1.33,222,98.23,0,0.0,0,0.0,0,0.0,1,0.44,21013
21,14,396,2,0.51,390,98.48,3,0.76,1,0.25,0,0.0,0,0.0,21014
21,15,233,4,1.72,228,97.85,0,0.0,1,0.43,0,0.0,0,0.0,21015
21,16,255,2,0.78,252,98.82,0,0.0,1,0.39,0,0.0,0,0.0,21016
21,17,164,6,3.66,156,95.12,1,0.61,0,0.0,1,0.61,0,0.0,21017
21,18,347,5,1.44,342,98.56,0,0.0,0,0.0,0,0.0,0,0.0,21018
21,19,296,3,1.01,290,97.97,1,0.34,1,0.34,0,0.0,1,0.34,21019
21,20,107,5,4.67,101,94.39,0,0.0,1,0.93,0,0.0,0,0.0,21020
21,21,407,8,1.97,397,97.54,1,0.25,0,0.0,0,0.0,1,0.25,21021
21,22,405,10,2.47,388,95.8,1,0.25,6,1.48,0,0.0,0,0.0,21022
21,23,297,8,2.69,288,96.97,1,0.34,0,0.0,0,0.0,0,0.0,21023
21,24,412,7,1.7,402,97.57,2,0.49,1,0.24,0,0.0,0,0.0,21024
21,25,307,1,0.33,305,99.35,1,0.33,0,0.0,0,0.0,0,0.0,21025
21,26,280,2,0.71,277,98.93,1,0.36,0,0.0,0,0.0,0,0.0,21026
21,27,417,4,0.96,408,97.84,1,0.24,3,0.72,0,0.0,1,0.24,21027
21,28,300,3,1.0,297,99.0,0,0.0,0,0.0,0,0.0,0,0.0,21028
21,29,297,5,1.68,289,97.31,1,0.34,2,0.67,0,0.0,0,0.0,21029
21,30,276,6,2.17,268,97.1,0,0.0,0,0.0,0,0.0,2,0.72,21030
21,31,482,7,1.45,473,98.13,0,0.0,1,0.21,1,0.21,0,0.0,21031
21,32,191,7,3.66,183,95.81,0,0.0,1,0.52,0,0.0,0,0.0,21032
21,33,414,7,1.69,406,98.07,0,0.0,0,0.0,0,0.0,1,0.24,21033
21,34,444,10,2.25,433,97.52,0,0.0,0,0.0,0,0.0,1,0.23,21034
21,35,318,6,1.89,311,97.8,0,0.0,0,0.0,1,0.31,0,0.0,21035
21,36,513,5,0.97,498,97.08,3,0.58,5,0.97,1,0.19,1,0.19,21036
21,37,326,6,1.84,318,97.55,1,0.31,1,0.31,0,0.0,0,0.0,21037
21,38,386,6,1.55,379,98.19,1,0.26,0,0.0,0,0.0,0,0.0,21038
21,39,298,3,1.01,295,98.99,0,0.0,0,0.0,0,0.0,0,0.0,21039
21,40,332,5,1.51,326,98.19,0,0.0,1,0.3,0,0.0,0,0.0,21040
21,41,373,11,2.95,361,96.78,0,0.0,1,0.27,0,0.0,0,0.0,21041
21,42,386,5,1.3,377,97.67,2,0.52,2,0.52,0,0.0,0,0.0,21042
21,43,381,1,0.26,375,98.43,0,0.0,5,1.31,0,0.0,0,0.0,21043
21,44,378,9,2.38,368,97.35,1,0.26,0,0.0,0,0.0,0,0.0,21044
21,45,325,4,1.23,320,98.46,0,0.0,1,0.31,0,0.0,0,0.0,21045
21,46,329,4,1.22,321,97.57,2,0.61,1,0.3,0,0.0,1,0.3,21046
21,47,457,6,1.31,447,97.81,1,0.22,3,0.66,0,0.0,0,0.0,21047
21,48,486,5,1.03,481,98.97,0,0.0,0,0.0,0,0.0,0,0.0,21048
21,49,477,9,1.89,463,97.06,1,0.21,3,0.63,1,0.21,0,0.0,21049
21,50,369,8,2.17,358,97.02,3,0.81,0,0.0,0,0.0,0,0.0,21050
21,51,456,11,2.41,445,97.59,0,0.0,0,0.0,0,0.0,0,0.0,21051
21,52,446,7,1.57,438,98.21,0,0.0,1,0.22,0,0.0,0,0.0,21052
21,53,409,9,2.2,398,97.31,0,0.0,2,0.49,0,0.0,0,0.0,21053
21,54,328,1,0.3,322,98.17,1,0.3,4,1.22,0,0.0,0,0.0,21054
21,55,436,8,1.83,426,97.71,1,0.23,1,0.23,0,0.0,0,0.0,21055
21,56,262,7,2.67,254,96.95,0,0.0,1,0.38,0,0.0,0,0.0,21056
21,57,278,4,1.44,270,97.12,0,0.0,4,1.44,0,0.0,0,0.0,21057
21,58,289,6,2.08,281,97.23,0,0.0,2,0.69,0,0.0,0,0.0,21058
21,59,516,5,0.97,504,97.67,1,0.19,4,0.78,1,0.19,1,0.19,21059
21,60,402,5,1.24,394,98.01,1,0.25,1,0.25,0,0.0,1,0.25,21060
21,61,458,2,0.44,455,99.34,1,0.22,0,0.0,0,0.0,0,0.0,21061
21,62,438,5,1.14,431,98.4,1,0.23,0,0.0,0,0.0,1,0.23,21062
21,63,377,6,1.59,367,97.35,1,0.27,3,0.8,0,0.0,0,0.0,21063
21,64,327,7,2.14,320,97.86,0,0.0,0,0.0,0,0.0,0,0.0,21064
21,65,358,10,2.79,345,96.37,0,0.0,3,0.84,0,0.0,0,0.0,21065
21,66,325,5,1.54,319,98.15,0,0.0,1,0.31,0,0.0,0,0.0,21066
21,67,336,4,1.19,330,98.21,0,0.0,2,0.6,0,0.0,0,0.0,21067
21,68,245,5,2.04,238,97.14,0,0.0,2,0.82,0,0.0,0,0.0,21068
21,69,258,2,0.78,254,98.45,0,0.0,1,0.39,0,0.0,1,0.39,21069
21,70,271,4,1.48,265,97.79,0,0.0,2,0.74,0,0.0,0,0.0,21070
22,1,327,3,0.92,324,99.08,0,0.0,0,0.0,0,0.0,0,0.0,22001
22,2,299,38,12.71,257,85.95,0,0.0,4,1.34,0,0.0,0,0.0,22002
22,3,317,39,12.3,268,84.54,0,0.0,9,2.84,0,0.0,1,0.32,22003
22,4,298,50,16.78,243,81.54,1,0.34,4,1.34,0,0.0,0,0.0,22004
22,5,407,47,11.55,353,86.73,0,0.0,5,1.23,0,0.0,2,0.49,22005
22,6,372,42,11.29,328,88.17,0,0.0,2,0.54,0,0.0,0,0.0,22006
22,7,328,6,1.83,319,97.26,1,0.3,2,0.61,0,0.0,0,0.0,22007
22,8,412,3,0.73,406,98.54,0,0.0,3,0.73,0,0.0,0,0.0,22008
22,9,356,49,13.76,305,85.67,1,0.28,0,0.0,0,0.0,1,0.28,22009
22,10,453,65,14.35,385,84.99,0,0.0,3,0.66,0,0.0,0,0.0,22010
22,11,305,39,12.79,263,86.23,1,0.33,2,0.66,0,0.0,0,0.0,22011
22,12,256,6,2.34,248,96.88,0,0.0,1,0.39,0,0.0,1,0.39,22012
22,13,265,32,12.08,224,84.53,1,0.38,8,3.02,0,0.0,0,0.0,22013
22,14,203,19,9.36,181,89.16,0,0.0,3,1.48,0,0.0,0,0.0,22014
22,15,386,13,3.37,371,96.11,1,0.26,1,0.26,0,0.0,0,0.0,22015
22,16,326,40,12.27,280,85.89,0,0.0,6,1.84,0,0.0,0,0.0,22016
22,17,338,42,12.43,292,86.39,1,0.3,3,0.89,0,0.0,0,0.0,22017
22,18,288,36,12.5,248,86.11,1,0.35,2,0.69,0,0.0,1,0.35,22018
22,19,259,12,4.63,246,94.98,0,0.0,1,0.39,0,0.0,0,0.0,22019
22,20,345,4,1.16,339,98.26,1,0.29,1,0.29,0,0.0,0,0.0,22020
22,21,354,7,1.98,346,97.74,0,0.0,1,0.28,0,0.0,0,0.0,22021
22,22,272,2,0.74,267,98.16,2,0.74,1,0.37,0,0.0,0,0.0,22022
22,23,355,35,9.86,318,89.58,1,0.28,1,0.28,0,0.0,0,0.0,22023
22,24,318,38,11.95,278,87.42,0,0.0,1,0.31,0,0.0,1,0.31,22024
22,25,335,39,11.64,293,87.46,1,0.3,2,0.6,0,0.0,0,0.0,22025
22,26,236,27,11.44,209,88.56,0,0.0,0,0.0,0,0.0,0,0.0,22026
22,27,399,71,17.79,320,80.2,0,0.0,5,1.25,0,0.0,3,0.75,22027
22,28,322,8,2.48,312,96.89,0,0.0,2,0.62,0,0.0,0,0.0,22028
22,29,192,18,9.38,170,88.54,0,0.0,3,1.56,0,0.0,1,0.52,22029
23,1,389,145,37.28,231,59.38,1,0.26,12,3.08,0,0.0,0,0.0,23001
23,2,416,145,34.86,252,60.58,2,0.48,16,3.85,0,0.0,1,0.24,23002
23,3,388,162,41.75,214,55.15,0,0.0,11,2.84,0,0.0,1,0.26,23003
23,4,327,123,37.61,193,59.02,0,0.0,8,2.45,0,0.0,3,0.92,23004
23,5,353,110,31.16,230,65.16,0,0.0,8,2.27,0,0.0,5,1.42,23005
23,6,421,131,31.12,280,66.51,0,0.0,9,2.14,0,0.0,1,0.24,23006
23,7,320,100,31.25,209,65.31,0,0.0,11,3.44,0,0.0,0,0.0,23007
23,8,362,134,37.02,216,59.67,0,0.0,11,3.04,0,0.0,1,0.28,23008
23,9,293,70,23.89,213,72.7,1,0.34,6,2.05,0,0.0,3,1.02,23009
23,10,436,107,24.54,314,72.02,0,0.0,13,2.98,0,0.0,2,0.46,23010
23,11,445,179,40.22,253,56.85,1,0.22,12,2.7,0,0.0,0,0.0,23011
23,12,390,166,42.56,210,53.85,0,0.0,13,3.33,0,0.0,1,0.26,23012
23,13,456,192,42.11,249,54.61,0,0.0,12,2.63,0,0.0,3,0.66,23013
23,14,316,100,31.65,215,68.04,0,0.0,1,0.32,0,0.0,0,0.0,23014
23,15,395,165,41.77,219,55.44,0,0.0,10,2.53,0,0.0,1,0.25,23015
23,16,416,153,36.78,255,61.3,0,0.0,6,1.44,0,0.0,2,0.48,23016
23,17,470,183,38.94,273,58.09,2,0.43,10,2.13,0,0.0,2,0.43,23017
23,18,344,143,41.57,190,55.23,0,0.0,9,2.62,0,0.0,2,0.58,23018
23,19,391,148,37.85,235,60.1,0,0.0,6,1.53,0,0.0,2,0.51,23019
23,20,350,130,37.14,210,60.0,0,0.0,6,1.71,1,0.29,3,0.86,23020
23,21,377,159,42.18,212,56.23,0,0.0,4,1.06,0,0.0,2,0.53,23021
23,22,329,88,26.75,231,70.21,1,0.3,5,1.52,0,0.0,4,1.22,23022
23,23,355,79,22.25,268,75.49,0,0.0,6,1.69,0,0.0,2,0.56,23023
23,24,315,104,33.02,200,63.49,0,0.0,10,3.17,0,0.0,1,0.32,23024
23,25,339,76,22.42,255,75.22,0,0.0,5,1.47,0,0.0,3,0.88,23025
23,26,409,177,43.28,222,54.28,0,0.0,8,1.96,0,0.0,2,0.49,23026
23,27,360,142,39.44,207,57.5,3,0.83,7,1.94,0,0.0,1,0.28,23027
23,28,392,152,38.78,228,58.16,0,0.0,12,3.06,0,0.0,0,0.0,23028
23,29,299,82,27.42,209,69.9,1,0.33,5,1.67,1,0.33,1,0.33,23029
23,30,391,143,36.57,236,60.36,2,0.51,8,2.05,0,0.0,2,0.51,23030
23,31,381,136,35.7,231,60.63,1,0.26,9,2.36,0,0.0,4,1.05,23031
23,32,455,125,27.47,319,70.11,0,0.0,9,1.98,0,0.0,2,0.44,23032
23,33,509,137,26.92,354,69.55,1,0.2,16,3.14,0,0.0,1,0.2,23033
23,34,384,137,35.68,226,58.85,0,0.0,21,5.47,0,0.0,0,0.0,23034
23,35,271,5,1.85,266,98.15,0,0.0,0,0.0,0,0.0,0,0.0,23035
23,36,499,197,39.48,285,57.11,1,0.2,14,2.81,0,0.0,2,0.4,23036
23,37,278,4,1.44,274,98.56,0,0.0,0,0.0,0,0.0,0,0.0,23037
23,38,330,135,40.91,187,56.67,0,0.0,7,2.12,0,0.0,1,0.3,23038
23,39,358,133,37.15,213,59.5,0,0.0,11,3.07,0,0.0,1,0.28,23039
23,40,390,145,37.18,235,60.26,0,0.0,7,1.79,0,0.0,3,0.77,23040
23,41,397,162,40.81,227,57.18,0,0.0,7,1.76,1,0.25,0,0.0,23041
23,42,312,129,41.35,175,56.09,1,0.32,6,1.92,0,0.0,1,0.32,23042
23,43,376,156,41.49,206,54.79,2,0.53,11,2.93,0,0.0,1,0.27,23043
23,44,352,126,35.8,213,60.51,1,0.28,12,3.41,0,0.0,0,0.0,23044
23,45,415,169,40.72,236,56.87,0,0.0,10,2.41,0,0.0,0,0.0,23045
23,46,398,154,38.69,230,57.79,2,0.5,9,2.26,0,0.0,3,0.75,23046
23,47,445,180,40.45,253,56.85,0,0.0,11,2.47,0,0.0,1,0.22,23047
23,48,354,118,33.33,220,62.15,0,0.0,15,4.24,0,0.0,1,0.28,23048
23,49,286,92,32.17,190,66.43,0,0.0,3,1.05,0,0.0,1,0.35,23049
23,50,308,104,33.77,195,63.31,0,0.0,7,2.27,0,0.0,2,0.65,23050
23,51,379,126,33.25,243,64.12,1,0.26,5,1.32,0,0.0,4,1.06,23051
23,52,451,177,39.25,256,56.76,0,0.0,17,3.77,0,0.0,1,0.22,23052
23,53,306,91,29.74,207,67.65,1,0.33,6,1.96,0,0.0,1,0.33,23053
23,54,357,128,35.85,218,61.06,1,0.28,8,2.24,0,0.0,2,0.56,23054
23,55,438,162,36.99,266,60.73,0,0.0,9,2.05,0,0.0,1,0.23,23055
23,56,376,173,46.01,199,52.93,1,0.27,2,0.53,0,0.0,1,0.27,23056
23,57,325,152,46.77,167,51.38,0,0.0,5,1.54,0,0.0,1,0.31,23057
23,58,490,191,38.98,289,58.98,1,0.2,9,1.84,0,0.0,0,0.0,23058
23,59,348,126,36.21,208,59.77,1,0.29,12,3.45,1,0.29,0,0.0,23059
23,60,436,166,38.07,258,59.17,0,0.0,11,2.52,0,0.0,1,0.23,23060
23,61,373,140,37.53,222,59.52,0,0.0,8,2.14,0,0.0,3,0.8,23061
23,62,312,106,33.97,199,63.78,0,0.0,6,1.92,0,0.0,1,0.32,23062
24,1,408,4,0.98,404,99.02,0,0.0,0,0.0,0,0.0,0,0.0,24001
24,2,381,3,0.79,376,98.69,0,0.0,1,0.26,1,0.26,0,0.0,24002
24,3,332,7,2.11,323,97.29,0,0.0,1,0.3,1,0.3,0,0.0,24003
24,4,313,4,1.28,307,98.08,0,0.0,1,0.32,1,0.32,0,0.0,24004
24,5,321,5,1.56,316,98.44,0,0.0,0,0.0,0,0.0,0,0.0,24005
24,6,393,7,1.78,384,97.71,1,0.25,1,0.25,0,0.0,0,0.0,24006
24,7,347,3,0.86,343,98.85,0,0.0,0,0.0,1,0.29,0,0.0,24007
24,8,354,4,1.13,347,98.02,1,0.28,1,0.28,0,0.0,1,0.28,24008
24,9,365,13,3.56,350,95.89,0,0.0,1,0.27,0,0.0,1,0.27,24009
24,10,330,3,0.91,326,98.79,0,0.0,1,0.3,0,0.0,0,0.0,24010
24,11,224,3,1.34,219,97.77,1,0.45,1,0.45,0,0.0,0,0.0,24011
24,12,296,5,1.69,288,97.3,1,0.34,1,0.34,1,0.34,0,0.0,24012
